Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -6.179408886954949942e+00 -6.179408886954946389e+00 3.469446951953614189e-12
3.750000000000000295e-03 -6.179233994405489483e+00 -6.179173267103841738e+00 6.072730164737027980e-02
7.500000000000000590e-03 -6.178648723733778603e+00 -6.178527291565313107e+00 1.214321684655725320e-01
1.124999999999999958e-02 -6.177653499628481981e+00 -6.177471407371387002e+00 1.820922570948055319e-01
1.500000000000000118e-02 -6.176249035361566442e+00 -6.176006349955551755e+00 2.426854060141869773e-01
1.874999999999999931e-02 -6.174436329733947737e+00 -6.174133140009748111e+00 3.031897242000008985e-01
2.249999999999999917e-02 -6.172216662824148159e+00 -6.171853079147187948e+00 3.635836769606826113e-01
2.625000000000000250e-02 -6.169591590584088792e+00 -6.169167744415777754e+00 4.238461683110303357e-01
3.000000000000000236e-02 -6.166562938335994559e+00 -6.166078981717177498e+00 4.839566188170538186e-01
3.374999999999999528e-02 -6.163132793235208240e+00 -6.162588898196653453e+00 5.438950385549743416e-01
3.749999999999999861e-02 -6.159303495771351500e+00 -6.158699853676973923e+00 6.036420943777293102e-01
4.125000000000000194e-02 -6.155077630390472621e+00 -6.154414451219500926e+00 6.631791709720349370e-01
4.499999999999999833e-02 -6.150458015324340444e+00 -6.149735526898878035e+00 7.224884254622767621e-01
4.875000000000000167e-02 -6.145447691719940764e+00 -6.144666138884853801e+00 7.815528350867823049e-01
5.250000000000000500e-02 -6.140049912164950108e+00 -6.139209555927119588e+00 8.403562378302489311e-01
5.625000000000000139e-02 -6.134268128707258683e+00 -6.133369245341379283e+00 8.988833658787540593e-01
6.000000000000000472e-02 -6.128105980466433067e+00 -6.127148860594356705e+00 9.571198720760218936e-01
6.375000000000000111e-02 -6.121567280935474642e+00 -6.120552228586319643e+00 1.015052349155436184e+00
6.749999999999999056e-02 -6.114656005068391131e+00 -6.113583336726152062e+00 1.072668342239589734e+00
7.125000000000000777e-02 -6.107376276246860414e+00 -6.106246319892093766e+00 1.129956354766967319e+00
7.499999999999999722e-02 -6.099732353213137337e+00 -6.098545447365061989e+00 1.186905848075611836e+00
