Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -6.179408886954946389e+00 -6.179408886954941060e+00 5.204170427930421283e-12
6.000000000000000472e-02 -6.173467251912150289e+00 -6.169286974233918919e+00 4.180277678231432148e+00
1.200000000000000094e-01 -6.151486790565479978e+00 -6.143128783321368580e+00 8.358007244111536949e+00
1.799999999999999933e-01 -6.113543704377272014e+00 -6.101013040501165108e+00 1.253066387610617838e+01
2.400000000000000189e-01 -6.059764143136896486e+00 -6.043068374957498712e+00 1.669576817939829283e+01
2.999999999999999889e-01 -5.990321725745475057e+00 -5.969470819633061254e+00 2.085090611241360747e+01
3.599999999999999867e-01 -5.905434228720438661e+00 -5.880440482870380237e+00 2.499374585005799432e+01
4.200000000000000400e-01 -5.805359590276279569e+00 -5.776237539297219392e+00 2.912205097905986406e+01
4.800000000000000377e-01 -5.690391398844529824e+00 -5.657157709125455902e+00 3.323368971907408564e+01
5.399999999999999245e-01 -5.560854043602006413e+00 -5.523527403460276375e+00 3.732664014172940625e+01
5.999999999999999778e-01 -5.417097701643466046e+00 -5.375698710024623850e+00 4.139899161884150658e+01
6.600000000000000311e-01 -5.259493323557611788e+00 -5.214044380624980768e+00 4.544894293263129725e+01
7.199999999999999734e-01 -5.088427758757541497e+00 -5.038952961140411801e+00 4.947479761713019997e+01
7.800000000000000266e-01 -4.904299136690208449e+00 -4.850824179518791190e+00 5.347495717141718075e+01
8.400000000000000799e-01 -4.707512592652708605e+00 -4.650064679852842886e+00 5.744791279986560539e+01
9.000000000000000222e-01 -4.498476399681277549e+00 -4.437084163385724978e+00 6.139223629555209527e+01
9.600000000000000755e-01 -4.277598542659936776e+00 -4.212291972047607302e+00 6.530657061232930971e+01
1.020000000000000018e+00 -4.045283748643497823e+00 -3.976094128062283239e+00 6.918962058121476844e+01
1.079999999999999849e+00 -3.801930969099378554e+00 -3.728890824974233187e+00 7.304014412514531784e+01
1.140000000000000124e+00 -3.547931295545938113e+00 -3.471074351315971640e+00 7.685694422996650133e+01
1.199999999999999956e+00 -3.283666279774547281e+00 -3.203027417936932242e+00 8.063886183761522375e+01
