L Ef kx gap_microeV
4.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.551899000749640656e-03 -3.551899000749418611e-03 2.220446049250313081e-10
4.000000000000000000e+02 0.000000000000000000e+00 4.040404040404040536e-05 -3.551986407546850466e-03 -3.551986407546621483e-03 2.289834988289385365e-10
4.000000000000000000e+02 0.000000000000000000e+00 8.080808080808081072e-05 -3.552248627267773351e-03 -3.552248627267613756e-03 1.595945597898662527e-10
4.000000000000000000e+02 0.000000000000000000e+00 1.212121212121212229e-04 -3.552685657900456206e-03 -3.552685657900442329e-03 1.387778780781445676e-11
4.000000000000000000e+02 0.000000000000000000e+00 1.616161616161616214e-04 -3.553297496092108765e-03 -3.553297496091893659e-03 2.151057110211240797e-10
4.000000000000000000e+02 0.000000000000000000e+00 2.020202020202020200e-04 -3.554084137148527667e-03 -3.554084137148479094e-03 4.857225732735059864e-11
4.000000000000000000e+02 0.000000000000000000e+00 2.424242424242424457e-04 -3.555045575034013194e-03 -3.555045575033818905e-03 1.942890293094023946e-10
4.000000000000000000e+02 0.000000000000000000e+00 2.828282828282828172e-04 -3.556181802373180323e-03 -3.556181802373180323e-03 0.000000000000000000e+00
4.000000000000000000e+02 0.000000000000000000e+00 3.232323232323232429e-04 -3.557492810447884790e-03 -3.557492810447863973e-03 2.081668171172168513e-11
4.000000000000000000e+02 0.000000000000000000e+00 3.636363636363636686e-04 -3.558978589199991716e-03 -3.558978589199839060e-03 1.526556658859590243e-10
4.000000000000000000e+02 0.000000000000000000e+00 4.040404040404040401e-04 -3.560639127231174372e-03 -3.560639127231056411e-03 1.179611963664228824e-10
4.000000000000000000e+02 0.000000000000000000e+00 4.444444444444444657e-04 -3.562474411801345997e-03 -3.562474411801061502e-03 2.844946500601963635e-10
4.000000000000000000e+02 0.000000000000000000e+00 4.848484848484848914e-04 -3.564484428830047569e-03 -3.564484428829839402e-03 2.081668171172168513e-10
4.000000000000000000e+02 0.000000000000000000e+00 5.252525252525253171e-04 -3.566669162898133960e-03 -3.566669162897911916e-03 2.220446049250313081e-10
4.000000000000000000e+02 0.000000000000000000e+00 5.656565656565656344e-04 -3.569028597243527334e-03 -3.569028597243353862e-03 1.734723475976807094e-10
4.000000000000000000e+02 0.000000000000000000e+00 6.060606060606060601e-04 -3.571562713766684993e-03 -3.571562713766532338e-03 1.526556658859590243e-10
4.000000000000000000e+02 0.000000000000000000e+00 6.464646464646464858e-04 -3.574271493026776048e-03 -3.574271493026692781e-03 8.326672684688674053e-11
4.000000000000000000e+02 0.000000000000000000e+00 6.868686868686869115e-04 -3.577154914243943495e-03 -3.577154914243645123e-03 2.983724378680108202e-10
4.000000000000000000e+02 0.000000000000000000e+00 7.272727272727273371e-04 -3.580212955299172384e-03 -3.580212955299075239e-03 9.714451465470119729e-11
4.000000000000000000e+02 0.000000000000000000e+00 7.676767676767676544e-04 -3.583445592733061624e-03 -3.583445592733013052e-03 4.857225732735059864e-11
4.000000000000000000e+02 0.000000000000000000e+00 8.080808080808080801e-04 -3.586852801749133846e-03 -3.586852801749036701e-03 9.714451465470119729e-11
4.000000000000000000e+02 0.000000000000000000e+00 8.484848484848485058e-04 -3.590434556210823913e-03 -3.590434556210456152e-03 3.677613769070831040e-10
4.000000000000000000e+02 0.000000000000000000e+00 8.888888888888889315e-04 -3.594190828644032443e-03 -3.594190828643976932e-03 5.551115123125782702e-11
4.000000000000000000e+02 0.000000000000000000e+00 9.292929292929293572e-04 -3.598121590236626199e-03 -3.598121590236404155e-03 2.220446049250313081e-10
4.000000000000000000e+02 0.000000000000000000e+00 9.696969696969697829e-04 -3.602226810838250748e-03 -3.602226810837869109e-03 3.816391647148975608e-10
4.000000000000000000e+02 0.000000000000000000e+00 1.010101010101010100e-03 -3.606506458961225570e-03 -3.606506458961190875e-03 3.469446951953614189e-11
4.000000000000000000e+02 0.000000000000000000e+00 1.050505050505050634e-03 -3.610960501781723675e-03 -3.610960501781654286e-03 6.938893903907228378e-11
4.000000000000000000e+02 0.000000000000000000e+00 1.090909090909090952e-03 -3.615588905137953613e-03 -3.615588905137759324e-03 1.942890293094023946e-10
4.000000000000000000e+02 0.000000000000000000e+00 1.131313131313131269e-03 -3.620391633532789311e-03 -3.620391633532622777e-03 1.665334536937734811e-10
