L Ef kx gap_2nd_microeV gap_4th_microeV
4.000000000000000000e+02 7.692307692307691894e-06 6.060606060606060601e-04 3.175031842797722437e+00 3.173371497292975185e+00
4.000000000000000000e+02 7.692307692307691894e-06 7.575757575757575751e-04 3.968789803504742419e+00 3.966640573042738538e+00
4.000000000000000000e+02 7.692307692307691894e-06 9.090909090909090901e-04 4.762547764213930890e+00 4.759860449741852406e+00
4.000000000000000000e+02 7.692307692307691894e-06 1.060606060606060497e-03 5.556305724920516553e+00 5.553021287576891396e+00
4.000000000000000000e+02 7.692307692307691894e-06 1.212121212121212120e-03 6.350063685628404286e+00 6.346113246740066494e+00
4.000000000000000000e+02 7.692307692307691894e-06 1.363636363636363744e-03 7.143821646340194675e+00 7.139126487415349942e+00
4.000000000000000000e+02 7.692307692307691894e-06 1.515151515151515150e-03 7.937579607045046615e+00 7.932051169797556867e+00
4.000000000000000000e+02 7.692307692307691894e-06 1.666666666666666557e-03 8.731337567755970142e+00 8.724877454071959804e+00
4.000000000000000000e+02 7.692307692307691894e-06 1.818181818181818180e-03 9.525095528461255512e+00 9.517595500430335420e+00
4.000000000000000000e+02 7.692307692307691894e-06 1.969696969696969804e-03 1.031885348916957490e+01 1.031019546906359885e+01
4.000000000000000000e+02 7.692307692307691894e-06 2.121212121212120993e-03 1.111261144987702920e+01 1.110266752015745162e+01
4.000000000000000000e+02 7.692307692307691894e-06 2.272727272727272617e-03 1.190636941058751930e+01 1.189500181390584466e+01
4.000000000000000000e+02 7.692307692307691894e-06 2.424242424242424240e-03 1.270012737129410496e+01 1.268718851049057861e+01
4.000000000000000000e+02 7.692307692307691894e-06 2.575757575757575864e-03 1.349388533200155926e+01 1.347921777010863842e+01
4.000000000000000000e+02 7.692307692307691894e-06 2.727272727272727487e-03 1.428764329271031386e+01 1.427107975294833153e+01
4.000000000000000000e+02 7.692307692307691894e-06 2.878787878787878677e-03 1.508140125341863502e+01 1.506276461919493137e+01
4.000000000000000000e+02 7.692307692307691894e-06 3.030303030303030300e-03 1.587515921412955677e+01 1.585426252904195010e+01
4.000000000000000000e+02 7.692307692307691894e-06 3.181818181818181924e-03 1.666891717483440871e+01 1.664556364267769695e+01
4.000000000000000000e+02 7.692307692307691894e-06 3.333333333333333114e-03 1.746267513554489881e+01 1.743665812028788054e+01
4.000000000000000000e+02 7.692307692307691894e-06 3.484848484848484737e-03 1.825643309625235133e+01 1.822753612206514617e+01
4.000000000000000000e+02 7.692307692307691894e-06 3.636363636363636360e-03 1.905019105696067427e+01 1.901818780820126875e+01
4.000000000000000000e+02 7.692307692307691894e-06 3.787878787878787984e-03 1.984394901766942709e+01 1.980860333888109182e+01
4.000000000000000000e+02 7.692307692307691894e-06 3.939393939393939607e-03 2.063770697837688317e+01 2.059877287429682369e+01
4.000000000000000000e+02 7.692307692307691894e-06 4.090909090909091231e-03 2.143146493908693628e+01 2.138868657463894607e+01
4.000000000000000000e+02 7.692307692307691894e-06 4.242424242424241987e-03 2.222522289979222165e+01 2.217833460009446256e+01
4.000000000000000000e+02 7.692307692307691894e-06 4.393939393939393610e-03 2.301898086050141146e+01 2.296770711085385130e+01
