Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -6.179408886954957936e+00 -6.179408886954863789e+00 9.414691248821327463e-11
5.000000000000000971e-03 -6.179084486741709625e+00 -6.179003520885568257e+00 8.096585614136841969e-02
1.000000000000000194e-02 -6.178030753258901164e+00 -6.177868874683269951e+00 1.618785756312135504e-01
1.500000000000000291e-02 -6.176249035361575324e+00 -6.176006349955550867e+00 2.426854060244565403e-01
2.000000000000000389e-02 -6.173741587465637615e+00 -6.173418253109442588e+00 3.233343561950263734e-01
2.500000000000000486e-02 -6.170511552490700602e+00 -6.170107777930885717e+00 4.037745598148845261e-01
3.000000000000000583e-02 -6.166562938335991007e+00 -6.166078981717176610e+00 4.839566188143962222e-01
3.500000000000000333e-02 -6.161900588308035331e+00 -6.161336755386948028e+00 5.638329210873038733e-01
4.000000000000000777e-02 -6.156530146014935312e+00 -6.155886788087292949e+00 6.433579276423628812e-01
4.500000000000001221e-02 -6.150458015324335115e+00 -6.149735526898886029e+00 7.224884254490859803e-01
5.000000000000000278e-02 -6.143691316044620265e+00 -6.142890132301872974e+00 8.011837427472912054e-01
