Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -6.117269115750054276e+00 -6.117269115750051611e+00 2.664535259100375697e-12
1.500000000000000118e-02 -6.114099959432300224e+00 -6.113952669188948086e+00 1.472902433521383614e-01
3.000000000000000236e-02 -6.104480192616845713e+00 -6.104186400464995721e+00 2.937921518499919671e-01
4.499999999999999833e-02 -6.088513300606512857e+00 -6.088074535288146905e+00 4.387653183659523393e-01
6.000000000000000472e-02 -6.066364720881985306e+00 -6.065783162862048883e+00 5.815580199364234204e-01
7.499999999999999722e-02 -6.038251999134655712e+00 -6.037530363613185180e+00 7.216355214705316712e-01
8.999999999999999667e-02 -6.004432965906222108e+00 -6.003574372233641654e+00 8.585936725804543812e-01
1.050000000000000100e-01 -5.965193323269378567e+00 -5.964201164653128551e+00 9.921586162500162231e-01
1.200000000000000094e-01 -5.920834837351523383e+00 -5.919712661705139212e+00 1.122175646384171444e+00
1.349999999999999811e-01 -5.871664984254817199e+00 -5.870416393023131896e+00 1.248591231685303171e+00
1.499999999999999944e-01 -5.817988510006508740e+00 -5.816617077911811151e+00 1.371432094697588866e+00
