Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -6.117269115750069375e+00 -6.117269115750051611e+00 1.776356839400250465e-11
1.500000000000000118e-02 -6.116984453103738950e+00 -6.116602016370820571e+00 3.824367329183786524e-01
3.000000000000000236e-02 -6.115748120674532551e+00 -6.114983255113227045e+00 7.648655613055055369e-01
4.499999999999999833e-02 -6.113560402980729336e+00 -6.112413124392015007e+00 1.147278588714328862e+00
6.000000000000000472e-02 -6.110421776466177235e+00 -6.108892108532355536e+00 1.529667933821698966e+00
7.499999999999999722e-02 -6.106332908916044744e+00 -6.104420883176603141e+00 1.912025739441602923e+00
8.999999999999999667e-02 -6.101294658638414248e+00 -6.099000314458957739e+00 2.294344179456508925e+00
1.050000000000000100e-01 -6.095308073416079608e+00 -6.092631457949636342e+00 2.676615466443266200e+00
1.200000000000000094e-01 -6.088374389230544637e+00 -6.085315557371080430e+00 3.058831859464206104e+00
1.349999999999999811e-01 -6.080495028762301857e+00 -6.077054043090703850e+00 3.440985671598006945e+00
1.499999999999999944e-01 -6.071671599671276454e+00 -6.067848530394366335e+00 3.823069276910118219e+00
