#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 465 148
# Band-Index:    1
   0.91914    -26.285970
   0.92316    -26.285911
   0.92718    -26.285854
   0.93120    -26.285796
   0.93522    -26.285739
   0.93924    -26.285681
   0.94326    -26.285624
   0.94728    -26.285566
   0.95130    -26.285510
   0.95532    -26.285453
   0.95934    -26.285398
   0.96336    -26.285344
   0.96738    -26.285291
   0.97140    -26.285242
   0.97542    -26.285197
   0.97944    -26.285159
   0.98346    -26.285129
   0.98748    -26.285111
   0.99150    -26.285104
   0.99552    -26.285109
   0.99954    -26.285123
   1.00356    -26.285143
   1.00758    -26.285167
   1.01160    -26.285195
   1.01562    -26.285224
   1.01964    -26.285255
   1.02366    -26.285287
   1.02768    -26.285319
   1.03170    -26.285351
   1.03572    -26.285384
   1.03974    -26.285417
   1.04376    -26.285451
   1.04778    -26.285484
   1.05180    -26.285517
   1.05582    -26.285551
   1.05984    -26.285584
   1.06386    -26.285616
   1.06788    -26.285649
   1.07190    -26.285681
   1.07592    -26.285712
   1.07994    -26.285744
   1.08396    -26.285771
   1.08798    -26.285802
   1.09200    -26.285833
   1.09602    -26.285863
   1.10004    -26.285894
   1.10406    -26.285924
   1.10808    -26.285953
   1.11210    -26.285983
   1.11612    -26.286012
   1.12014    -26.286040
   1.12416    -26.286068
   1.12818    -26.286096
   1.13220    -26.286124
   1.13622    -26.286151
   1.14024    -26.286177
   1.14426    -26.286203
   1.14828    -26.286229
   1.15230    -26.286255
   1.15632    -26.286280
   1.16034    -26.286305
   1.16436    -26.286329
   1.16838    -26.286353
   1.17240    -26.286376
   1.17642    -26.286399
   1.18044    -26.286421
   1.18446    -26.286444
   1.18848    -26.286467
   1.19250    -26.286488
   1.19652    -26.286509
   1.20054    -26.286530
   1.20456    -26.286550
   1.20858    -26.286570
   1.21260    -26.286589
   1.21662    -26.286608
   1.22064    -26.286626
   1.22466    -26.286645
   1.22868    -26.286660
   1.23270    -26.286678
   1.23672    -26.286695
   1.24074    -26.286708
   1.24476    -26.286723
   1.24878    -26.286739
   1.25280    -26.286755
   1.25682    -26.286769
   1.26084    -26.286785
   1.26486    -26.286798
   1.26888    -26.286812
   1.27290    -26.286825
   1.27692    -26.286837
   1.28094    -26.286850
   1.28496    -26.286861
   1.28898    -26.286872
   1.29300    -26.286883
   1.29701    -26.286894
   1.30103    -26.286904
   1.30505    -26.286913
   1.30907    -26.286923
   1.31309    -26.286931
   1.31711    -26.286939
   1.32113    -26.286946
   1.32515    -26.286954
   1.32917    -26.286962
   1.33319    -26.286969
   1.33721    -26.286974
   1.34123    -26.286980
   1.34525    -26.286985
   1.34927    -26.286989
   1.35329    -26.286993
   1.35731    -26.286996
   1.36133    -26.287000
   1.36535    -26.287002
   1.36937    -26.287003
   1.37339    -26.287005
   1.37741    -26.287006
   1.38143    -26.287007
   1.38545    -26.287007
   1.38545    -26.287007
   1.38949    -26.287007
   1.39354    -26.287006
   1.39758    -26.287009
   1.40162    -26.287008
   1.40566    -26.287006
   1.40970    -26.287004
   1.41375    -26.287001
   1.41779    -26.286999
   1.42183    -26.286996
   1.42587    -26.286993
   1.42991    -26.286989
   1.43396    -26.286985
   1.43800    -26.286981
   1.44204    -26.286980
   1.44608    -26.286976
   1.45012    -26.286971
   1.45417    -26.286966
   1.45821    -26.286960
   1.46225    -26.286954
   1.46629    -26.286948
   1.47033    -26.286942
   1.47438    -26.286935
   1.47842    -26.286928
   1.48246    -26.286920
   1.48650    -26.286913
   1.49054    -26.286905
   1.49459    -26.286897
   1.49863    -26.286889
   1.50267    -26.286880
   1.50671    -26.286871
   1.51075    -26.286862
   1.51480    -26.286852
   1.51884    -26.286842
   1.52288    -26.286834
   1.52692    -26.286830
   1.53096    -26.286820
   1.53501    -26.286810
   1.53905    -26.286799
   1.54309    -26.286788
   1.54713    -26.286778
   1.55117    -26.286766
   1.55522    -26.286755
   1.55926    -26.286743
   1.56330    -26.286731
   1.56734    -26.286713
   1.57138    -26.286701
   1.57543    -26.286689
   1.57947    -26.286676
   1.58351    -26.286663
   1.58755    -26.286650
   1.59159    -26.286637
   1.59564    -26.286621
   1.59968    -26.286608
   1.60372    -26.286596
   1.60776    -26.286582
   1.61180    -26.286568
   1.61585    -26.286554
   1.61989    -26.286540
   1.62393    -26.286525
   1.62797    -26.286511
   1.63201    -26.286494
   1.63606    -26.286478
   1.64010    -26.286464
   1.64414    -26.286448
   1.64818    -26.286434
   1.65222    -26.286418
   1.65627    -26.286403
   1.66031    -26.286388
   1.66435    -26.286372
   1.66839    -26.286356
   1.67243    -26.286337
   1.67648    -26.286321
   1.68052    -26.286307
   1.68456    -26.286290
   1.68860    -26.286274
   1.69264    -26.286258
   1.69669    -26.286241
   1.70073    -26.286224
   1.70477    -26.286207
   1.70881    -26.286190
   1.71285    -26.286173
   1.71690    -26.286154
   1.72094    -26.286137
   1.72498    -26.286120
   1.72902    -26.286102
   1.73306    -26.286084
   1.73711    -26.286066
   1.74115    -26.286048
   1.74519    -26.286030
   1.74923    -26.286012
   1.75327    -26.285993
   1.75732    -26.285973
   1.76136    -26.285954
   1.76540    -26.285935
   1.76944    -26.285917
   1.77348    -26.285898
   1.77753    -26.285878
   1.78157    -26.285858
   1.78561    -26.285838
   1.78965    -26.285818
   1.79369    -26.285798
   1.79774    -26.285777
   1.80178    -26.285756
   1.80582    -26.285736
   1.80986    -26.285714
   1.81390    -26.285693
   1.81795    -26.285671
   1.82199    -26.285650
   1.82603    -26.285627
   1.83007    -26.285605
   1.83411    -26.285582
   1.83816    -26.285560
   1.84220    -26.285536
   1.84624    -26.285515
   1.85028    -26.285492
   1.85432    -26.285468
   1.85837    -26.285444
   1.86241    -26.285418
 
# Band-Index:    2
   1.86241    -26.285418
   1.85837    -26.285444
   1.85432    -26.285468
   1.85028    -26.285492
   1.84624    -26.285515
   1.84220    -26.285536
   1.83816    -26.285560
   1.83411    -26.285582
   1.83007    -26.285605
   1.82603    -26.285627
   1.82199    -26.285650
   1.81795    -26.285671
   1.81390    -26.285693
   1.80986    -26.285714
   1.80582    -26.285736
   1.80178    -26.285756
   1.79774    -26.285777
   1.79369    -26.285798
   1.78965    -26.285818
   1.78561    -26.285838
   1.78157    -26.285858
   1.77753    -26.285878
   1.77348    -26.285898
   1.76944    -26.285917
   1.76540    -26.285935
   1.76136    -26.285954
   1.75732    -26.285973
   1.75327    -26.285993
   1.74923    -26.286012
   1.74519    -26.286030
   1.74115    -26.286048
   1.73711    -26.286066
   1.73306    -26.286084
   1.72902    -26.286102
   1.72498    -26.286120
   1.72094    -26.286137
   1.71690    -26.286154
   1.71285    -26.286173
   1.70881    -26.286190
   1.70477    -26.286207
   1.70073    -26.286224
   1.69669    -26.286241
   1.69264    -26.286258
   1.68860    -26.286274
   1.68456    -26.286290
   1.68052    -26.286307
   1.67648    -26.286321
   1.67243    -26.286337
   1.66839    -26.286356
   1.66435    -26.286372
   1.66031    -26.286388
   1.65627    -26.286403
   1.65222    -26.286418
   1.64818    -26.286434
   1.64414    -26.286448
   1.64010    -26.286464
   1.63606    -26.286478
   1.63201    -26.286494
   1.62797    -26.286511
   1.62393    -26.286525
   1.61989    -26.286540
   1.61585    -26.286554
   1.61180    -26.286568
   1.60776    -26.286582
   1.60372    -26.286596
   1.59968    -26.286608
   1.59564    -26.286621
   1.59159    -26.286637
   1.58755    -26.286650
   1.58351    -26.286663
   1.57947    -26.286676
   1.57543    -26.286689
   1.57138    -26.286701
   1.56734    -26.286713
   1.56330    -26.286731
   1.55926    -26.286743
   1.55522    -26.286755
   1.55117    -26.286766
   1.54713    -26.286778
   1.54309    -26.286788
   1.53905    -26.286799
   1.53501    -26.286810
   1.53096    -26.286820
   1.52692    -26.286830
   1.52288    -26.286834
   1.51884    -26.286842
   1.51480    -26.286852
   1.51075    -26.286862
   1.50671    -26.286871
   1.50267    -26.286880
   1.49863    -26.286889
   1.49459    -26.286897
   1.49054    -26.286905
   1.48650    -26.286913
   1.48246    -26.286920
   1.47842    -26.286928
   1.47438    -26.286935
   1.47033    -26.286942
   1.46629    -26.286948
   1.46225    -26.286954
   1.45821    -26.286960
   1.45417    -26.286966
   1.45012    -26.286971
   1.44608    -26.286976
   1.44204    -26.286980
   1.43800    -26.286981
   1.43396    -26.286985
   1.42991    -26.286989
   1.42587    -26.286993
   1.42183    -26.286996
   1.41779    -26.286999
   1.41375    -26.287001
   1.40970    -26.287004
   1.40566    -26.287006
   1.40162    -26.287008
   1.39758    -26.287009
   1.39354    -26.287006
   1.38949    -26.287007
   1.38545    -26.287007
