# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 3.074077141043905925e+01 3.075718914342818877e+01 1.641773298913240353e+01 8.243602718373028646e-03 1.648720543674653172e+01
2.399999999999999911e+00 1.675026149167984924e-01 3.996491320395433977e+00 3.077046957213848444e+01 3.078953397807972081e+01 1.906440594123814947e+01 9.563162517983930105e-03 1.912632503596814360e+01
4.799999999999999822e+00 3.347113733292619298e-01 3.985971436998017925e+00 3.085774367809854368e+01 3.088309958794537025e+01 2.535590984682756144e+01 1.270353998225381628e-02 2.540707996450189299e+01
7.199999999999999289e+00 5.013329342572169223e-01 3.968458805257911504e+00 3.099621109912119366e+01 3.102940087558560123e+01 3.318977646440956875e+01 1.661728038079947345e-02 3.323456076158304029e+01
9.599999999999999645e+00 6.670749868644090252e-01 3.943984148282020374e+00 3.117542038765569501e+01 3.121701157349290767e+01 4.159118583721421913e+01 2.081651332714605507e-02 4.163302665432383520e+01
1.200000000000000000e+01 8.316467632710373703e-01 3.912590402935222755e+00 3.138270293397712862e+01 3.143286502027910245e+01 5.016208630197193941e+01 2.510148357133102498e-02 5.020296714267069405e+01
1.439999999999999858e+01 9.947595486594189573e-01 3.874332644514524304e+00 3.160475911498287971e+01 3.166348241917045669e+01 5.872330418757454140e+01 2.938216430540836061e-02 5.876432861080110825e+01
1.680000000000000071e+01 1.156127187777886478e+00 3.829277990128268971e+00 3.182872335042680234e+01 3.189590892247295884e+01 6.718557204615783007e+01 3.361367673005770385e-02 6.722735346014613356e+01
1.919999999999999929e+01 1.315466586954333161e+00 3.777505480949924443e+00 3.204276355957355804e+01 3.211826466438273542e+01 7.550110480918081635e+01 3.777198950189540605e-02 7.554397900375737152e+01
2.159999999999999787e+01 1.472498210738711677e+00 3.719105943553005833e+00 3.223633886898755208e+01 3.231998185229066678e+01 8.364298330311437724e+01 4.184356210393477132e-02 8.368712420789292139e+01
2.400000000000000000e+01 1.626946572303200833e+00 3.654181830570403466e+00 3.240024463176018088e+01 3.249184001276839240e+01 9.159538100821096407e+01 4.582043289227186178e-02 9.164086578453827769e+01
2.639999999999999858e+01 1.778540716739709815e+00 3.582847040957652052e+00 3.252654515709722460e+01 3.262589374626960392e+01 9.934858917237664855e+01 4.969771803426092927e-02 9.939543606850287460e+01
2.879999999999999716e+01 1.927014696406861072e+00 3.505226720175454336e+00 3.260845927874003536e+01 3.271535565699119985e+01 1.068963782511617211e+02 5.347228464244918600e-02 1.069445692848877627e+02
3.119999999999999929e+01 2.072108037492521149e+00 3.421457040642026382e+00 3.264023560538618796e+01 3.275447017333102195e+01 1.142345679448347795e+02 5.714203143364739862e-02 1.142840628672731071e+02
3.360000000000000142e+01 2.213566196973376421e+00 3.331684962840398168e+00 3.261703569401544200e+01 3.273839593833734085e+01 1.213602443218969569e+02 6.070549471715080969e-02 1.214109894343007312e+02
3.600000000000000000e+01 2.351141009169892548e+00 3.236067977499790249e+00 3.253483261220694089e+01 3.266310394201832423e+01 1.282713298113857832e+02 6.416163183947565241e-02 1.283232636789394121e+02
3.839999999999999858e+01 2.484591121113241652e+00 3.134773829303359349e+00 3.239032674004565848e+01 3.252529308753038606e+01 1.349663474847218083e+02 6.750970237039438659e-02 1.350194047407271682e+02
4.079999999999999716e+01 2.613682415960421501e+00 3.027980222607025595e+00 3.218087807673318679e+01 3.232232236956298976e+01 1.414442928298065283e+02 7.074920339590441698e-02 1.414984067918678647e+02
4.319999999999999574e+01 2.738188423714754904e+00 2.915874509685646210e+00 3.190445337382792701e+01 3.205215793891287746e+01 1.477045650849495644e+02 7.387983481252834161e-02 1.477596696250749062e+02
4.560000000000000142e+01 2.857890718531213903e+00 2.798653362053461713e+00 3.155958630793766062e+01 3.171333323932347525e+01 1.537469313858119619e+02 7.690148117125046590e-02 1.538029623424433510e+02
4.800000000000000000e+01 2.972579301909577421e+00 2.676522425435432950e+00 3.114534919861733187e+01 3.130492070703906649e+01 1.595715084217325170e+02 7.981420237823771968e-02 1.596284047565253843e+02
5.039999999999999858e+01 3.082052971103157013e+00 2.549695958994758982e+00 3.066133526427439193e+01 3.082651401644757883e+01 1.651787521731867798e+02 8.261822851322103700e-02 1.652364570264193446e+02
5.279999999999999716e+01 3.186119672096785038e+00 2.418396459449499769e+00 3.010765101280923872e+01 3.027822046145976742e+01 1.705694486505288125e+02 8.531395522803204845e-02 1.706279104561302233e+02
5.519999999999999574e+01 3.284596836534816156e+00 2.282854270737727287e+00 2.948491908858379063e+01 2.966066378684727312e+01 1.757446982634802737e+02 8.790193605255780529e-02 1.758038721050604636e+02
5.759999999999999432e+01 3.377311702008059857e+00 2.143307179915987071e+00 2.879429281153900178e+01 2.897499869480926904e+01 1.807058832702657014e+02 9.038286637478132324e-02 1.807657327495757045e+02
6.000000000000000000e+01 3.464101615137754386e+00 2.000000000000000444e+00 2.803748489013237233e+01 2.822293949046972372e+01 1.854546003373508256e+02 9.275755019364635701e-02 1.855151003873345417e+02
6.239999999999999858e+01 3.544814316924859376e+00 1.853184140479447128e+00 2.721681462553528164e+01 2.740680715068792495e+01 1.899925251526435375e+02 9.502683328051177158e-02 1.900536665610796945e+02
6.479999999999999716e+01 3.619308209864078751e+00 1.703117166260290860e+00 2.633528082181262064e+01 2.652960196749595667e+01 1.943211456833377042e+02 9.719147137225749022e-02 1.943829427444795783e+02
6.720000000000000284e+01 3.687452606354002071e+00 1.550062345808411735e+00 2.539667247274722683e+01 2.559511371066236407e+01 1.984412379151395669e+02 9.925187099897667120e-02 1.985037419979657329e+02
6.959999999999999432e+01 3.749127957967565816e+00 1.394288189287261392e+00 2.440573791066355369e+01 2.460808973296316182e+01 2.023518222996067948e+02 1.012075735643643282e-01 2.024151471287684387e+02
7.200000000000000000e+01 3.804226065180614125e+00 1.236067977499789805e+00 2.336844931983558737e+01 2.357449734852345813e+01 2.060480286878718630e+02 1.030562001260598853e-01 2.061124002520967053e+02
7.439999999999999147e+01 3.852650267190632416e+00 1.075679282461063702e+00 2.229243217107626407e+01 2.250194870489023558e+01 2.095165338139720745e+02 1.047911980532529042e-01 2.095823961065293588e+02
7.679999999999999716e+01 3.894315611492640716e+00 9.134034804426235388e-01 2.118770042846994528e+01 2.140042560684479866e+01 2.127251783748534990e+02 1.063967192805831408e-01 2.127934385612040273e+02
7.920000000000000284e+01 3.929149002914754885e+00 7.495252583428981819e-01 2.006801076385222871e+01 2.028360791332777069e+01 2.155971494755409879e+02 1.078349093122841496e-01 2.156698186245482987e+02
8.159999999999999432e+01 3.957089331851953329e+00 5.843321142496465948e-01 1.895362588897672751e+01 1.917156412655787889e+01 2.179382375811500481e+02 1.090102047123161777e-01 2.180204094246809916e+02
8.400000000000000000e+01 3.978087581473093604e+00 4.181138530706138834e-01 1.787786579007920196e+01 1.809705822287588362e+01 2.191924327966804356e+02 1.096500495492258725e-01 2.193000990984850205e+02
8.639999999999999147e+01 3.992106913713086680e+00 2.511620781172541061e-01 1.690666497336695784e+01 1.712409338464147979e+01 2.174284112745200730e+02 1.088162355405163095e-01 2.176324710810133354e+02
8.879999999999999716e+01 3.999122733899382443e+00 8.376967953342820405e-02 1.621527844737916269e+01 1.642190527657190557e+01 2.066268291927436564e+02 1.036533270721843869e-01 2.073066541444026996e+02
9.120000000000000284e+01 3.999122733899382443e+00 -8.376967953342770445e-02 1.621527844737931545e+01 1.642190527657183452e+01 2.066268291925216261e+02 1.036533270721835265e-01 2.073066541443749315e+02
9.359999999999999432e+01 3.992106913713086680e+00 -2.511620781172527184e-01 1.690666497336701468e+01 1.712409338464145137e+01 2.174284112744367974e+02 1.088162355405164206e-01 2.176324710810410750e+02
9.600000000000000000e+01 3.978087581473093604e+00 -4.181138530706142720e-01 1.787786579007923038e+01 1.809705822287594046e+01 2.191924327967082036e+02 1.096500495492258448e-01 2.193000990984780856e+02
9.839999999999999147e+01 3.957089331851953329e+00 -5.843321142496461507e-01 1.895362588897677014e+01 1.917156412655768349e+01 2.179382375809141195e+02 1.090102047123166218e-01 2.180204094245838462e+02
1.007999999999999972e+02 3.929149002914754885e+00 -7.495252583428984039e-01 2.006801076385239568e+01 2.028360791332775648e+01 2.155971494753605668e+02 1.078349093122844549e-01 2.156698186245795057e+02
1.032000000000000028e+02 3.894315611492641160e+00 -9.134034804426232057e-01 2.118770042846997015e+01 2.140042560684440787e+01 2.127251783744371494e+02 1.063967192805833628e-01 2.127934385611485197e+02
1.055999999999999943e+02 3.852650267190632860e+00 -1.075679282461062369e+00 2.229243217107640262e+01 2.250194870489056953e+01 2.095165338141663369e+02 1.047911980532534315e-01 2.095823961064877210e+02
1.080000000000000000e+02 3.804226065180614569e+00 -1.236067977499789361e+00 2.336844931983539198e+01 2.357449734852365353e+01 2.060480286882604446e+02 1.030562001260605653e-01 2.061124002520932379e+02
1.103999999999999915e+02 3.749127957967566704e+00 -1.394288189287260060e+00 2.440573791066340092e+01 2.460808973296292734e+01 2.023518222995235192e+02 1.012075735643651747e-01 2.024151471287372033e+02
1.127999999999999972e+02 3.687452606354002516e+00 -1.550062345808411512e+00 2.539667247274722683e+01 2.559511371066246355e+01 1.984412379152367123e+02 9.925187099897633813e-02 1.985037419979275626e+02
1.151999999999999886e+02 3.619308209864078751e+00 -1.703117166260289528e+00 2.633528082181248209e+01 2.652960196749581812e+01 1.943211456833377042e+02 9.719147137225746247e-02 1.943829427445281510e+02
1.175999999999999943e+02 3.544814316924859821e+00 -1.853184140479446018e+00 2.721681462553528164e+01 2.740680715068795337e+01 1.899925251526712771e+02 9.502683328051157730e-02 1.900536665610241869e+02
1.200000000000000000e+02 3.464101615137755275e+00 -1.999999999999999334e+00 2.803748489013226219e+01 2.822293949046954253e+01 1.854546003372814482e+02 9.275755019364606557e-02 1.855151003872686317e+02
1.223999999999999915e+02 3.377311702008061189e+00 -2.143307179915985738e+00 2.879429281153919717e+01 2.897499869480936496e+01 1.807058832701685560e+02 9.038286637478148977e-02 1.807657327495583388e+02
1.247999999999999972e+02 3.284596836534816600e+00 -2.282854270737726399e+00 2.948491908858384747e+01 2.966066378684714522e+01 1.757446982632998527e+02 8.790193605255754161e-02 1.758038721051090363e+02
1.271999999999999886e+02 3.186119672096785482e+00 -2.418396459449499325e+00 3.010765101280923872e+01 3.027822046145978163e+01 1.705694486505426823e+02 8.531395522803256193e-02 1.706279104560504152e+02
1.295999999999999943e+02 3.082052971103157013e+00 -2.549695958994758982e+00 3.066133526427446299e+01 3.082651401644766054e+01 1.651787521732006496e+02 8.261822851322098149e-02 1.652364570264401493e+02
1.320000000000000000e+02 2.972579301909577421e+00 -2.676522425435432950e+00 3.114534919861734608e+01 3.130492070703897056e+01 1.595715084216215018e+02 7.981420237823874664e-02 1.596284047564837465e+02
1.344000000000000057e+02 2.857890718531213015e+00 -2.798653362053462601e+00 3.155958630793784181e+01 3.171333323932334736e+01 1.537469313855066559e+02 7.690148117125039651e-02 1.538029623425474313e+02
1.367999999999999829e+02 2.738188423714755348e+00 -2.915874509685645322e+00 3.190445337382781688e+01 3.205215793891294851e+01 1.477045650851299570e+02 7.387983481252910489e-02 1.477596696250193986e+02
1.391999999999999886e+02 2.613682415960422833e+00 -3.027980222607025151e+00 3.218087807673342127e+01 3.232232236956316029e+01 1.414442928297371509e+02 7.074920339590477780e-02 1.414984067918747996e+02
1.415999999999999943e+02 2.484591121113242096e+00 -3.134773829303359349e+00 3.239032674004553769e+01 3.252529308753039317e+01 1.349663474848605915e+02 6.750970237039385924e-02 1.350194047407826758e+02
