0.000000000000000000e+00 -1.131780999999999926e+00
4.040000000000000188e-03 -1.122163999999999939e+00
8.080000000000000376e-03 -1.112498999999999905e+00
1.213000000000000016e-02 -1.102788000000000102e+00
1.617000000000000035e-02 -1.093032000000000004e+00
2.020999999999999880e-02 -1.083231000000000055e+00
2.425000000000000072e-02 -1.073387000000000091e+00
2.828999999999999918e-02 -1.063463999999999965e+00
3.234000000000000069e-02 -1.053536999999999946e+00
3.638000000000000261e-02 -1.043571000000000026e+00
4.041999999999999760e-02 -1.051582000000000017e+00
4.445999999999999952e-02 -1.060710000000000042e+00
4.850000000000000144e-02 -1.069778000000000118e+00
5.254999999999999949e-02 -1.078786000000000023e+00
5.659000000000000141e-02 -1.087731999999999921e+00
6.063000000000000334e-02 -1.096597999999999962e+00
6.467000000000000526e-02 -1.105420000000000069e+00
6.870999999999999330e-02 -1.114176999999999973e+00
7.276000000000000523e-02 -1.122870000000000035e+00
7.679999999999999327e-02 -1.131498000000000115e+00
8.083999999999999519e-02 -1.140058999999999934e+00
8.487999999999999712e-02 -1.148554000000000075e+00
8.891999999999999904e-02 -1.156981000000000037e+00
9.296999999999999709e-02 -1.165340000000000042e+00
9.700999999999999901e-02 -1.173629999999999951e+00
1.010500000000000009e-01 -1.181850999999999985e+00
1.050900000000000029e-01 -1.190001000000000086e+00
1.091300000000000048e-01 -1.198082000000000091e+00
1.131800000000000028e-01 -1.206090000000000106e+00
1.172200000000000047e-01 -1.214026000000000050e+00
1.212600000000000067e-01 -1.221889999999999921e+00
1.252999999999999947e-01 -1.229678999999999967e+00
1.293400000000000105e-01 -1.237354999999999983e+00
1.333900000000000086e-01 -1.244995999999999992e+00
1.374299999999999966e-01 -1.252563000000000093e+00
1.414700000000000124e-01 -1.260053000000000090e+00
1.455100000000000005e-01 -1.267463999999999924e+00
1.495499999999999885e-01 -1.274801999999999991e+00
1.535999999999999865e-01 -1.282062000000000035e+00
1.576400000000000023e-01 -1.289244000000000057e+00
1.616799999999999904e-01 -1.296348000000000056e+00
1.657200000000000062e-01 -1.303373000000000115e+00
1.697599999999999942e-01 -1.310315000000000119e+00
1.738099999999999923e-01 -1.317180999999999935e+00
1.778500000000000081e-01 -1.323967000000000116e+00
1.818899999999999961e-01 -1.330670999999999937e+00
1.859300000000000119e-01 -1.337295000000000122e+00
1.899700000000000000e-01 -1.343836999999999948e+00
1.940199999999999980e-01 -1.350297000000000081e+00
1.980600000000000138e-01 -1.356675000000000075e+00
2.021000000000000019e-01 -1.362970000000000015e+00
2.061399999999999899e-01 -1.369180999999999981e+00
2.101800000000000057e-01 -1.375310000000000032e+00
2.142300000000000038e-01 -1.381353999999999971e+00
2.182699999999999918e-01 -1.387313000000000018e+00
2.223100000000000076e-01 -1.393186999999999953e+00
2.263499999999999956e-01 -1.398975999999999997e+00
2.303900000000000114e-01 -1.404679000000000011e+00
2.344400000000000095e-01 -1.410296999999999912e+00
2.384799999999999975e-01 -1.415826999999999947e+00
2.425200000000000133e-01 -1.421273000000000009e+00
2.465600000000000014e-01 -1.426630000000000065e+00
2.505999999999999894e-01 -1.431899999999999951e+00
2.546499999999999875e-01 -1.437081999999999971e+00
2.586899999999999755e-01 -1.442175999999999902e+00
2.627300000000000191e-01 -1.447181999999999968e+00
2.667700000000000071e-01 -1.452099000000000029e+00
2.708099999999999952e-01 -1.456927000000000083e+00
2.748599999999999932e-01 -1.461665999999999910e+00
2.788999999999999813e-01 -1.466315000000000035e+00
2.829400000000000248e-01 -1.470874999999999932e+00
2.869800000000000129e-01 -1.475344999999999906e+00
2.910200000000000009e-01 -1.479719999999999924e+00
2.950699999999999990e-01 -1.484008999999999912e+00
2.991099999999999870e-01 -1.488207000000000058e+00
3.031499999999999750e-01 -1.492313999999999918e+00
3.071900000000000186e-01 -1.496329999999999938e+00
3.112300000000000066e-01 -1.500255000000000116e+00
3.152800000000000047e-01 -1.504088000000000092e+00
3.193199999999999927e-01 -1.507829000000000086e+00
3.233599999999999808e-01 -1.511478000000000099e+00
3.274000000000000243e-01 -1.515058999999999934e+00
3.314400000000000124e-01 -1.478509999999999991e+00
3.354900000000000104e-01 -1.438347999999999960e+00
