# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 3.080537411480856136e+01 3.081553153330863992e+01 1.015741850007856328e+01 5.100202559174399353e-03 1.020040511835046360e+01
2.571428571428571619e+00 1.794593214020597238e-01 3.995972266165259246e+00 3.083740346704173874e+01 3.084835344055443684e+01 1.094997351269721975e+01 5.495491677848951366e-03 1.099098335578113605e+01
5.142857142857143238e+00 3.585572356137340377e-01 3.983897175980956717e+00 3.093034393767948842e+01 3.094336574072070789e+01 1.302180304121880461e+01 6.529535520010743173e-03 1.305907103983303053e+01
7.714285714285715301e+00 5.369330632706219575e-01 3.963799047071739245e+00 3.107525535506619363e+01 3.109108922455757096e+01 1.583386949137455346e+01 7.934074781093081868e-03 1.586814956205939708e+01
1.028571428571428648e+01 7.142275791945467134e-01 3.935718354394518670e+00 3.125895822151358772e+01 3.127796367994033133e+01 1.900545842674350538e+01 9.518994684435764381e-03 1.903798936892658844e+01
1.285714285714285765e+01 8.900837358252576825e-01 3.899711648727294921e+00 3.146610761563706404e+01 3.148843663240456792e+01 2.232901676750553932e+01 1.118037235015407679e-02 2.236074470012006188e+01
1.542857142857143060e+01 1.064147382266700692e+00 3.855851442783412963e+00 3.168100456153911892e+01 3.170670097051527137e+01 2.569640897615022013e+01 1.286397479341752637e-02 2.572794958690532852e+01
1.800000000000000000e+01 1.236067977499789583e+00 3.804226065180614125e+00 3.188880306986497004e+01 3.191785363673004028e+01 2.905056686507145969e+01 1.454115302932604964e-02 2.908230605830341986e+01
2.057142857142857295e+01 1.405499296325371184e+00 3.744939482558949262e+00 3.207613816903810999e+01 3.210849897909309902e+01 3.236081005499047336e+01 1.619649494521295530e-02 3.239298989041184029e+01
2.314285714285714590e+01 1.572100126615694649e+00 3.678111090205802292e+00 3.223134344825061248e+01 3.226695386915957897e+01 3.561042090896582124e+01 1.782159758978795611e-02 3.564319517943697946e+01
2.571428571428571530e+01 1.735534956470232482e+00 3.603875471609676584e+00 3.234443143020716604e+01 3.238322163439297441e+01 3.879020418580403629e+01 1.941183599946667143e-02 3.882367199861680263e+01
2.828571428571428825e+01 1.895474649891994989e+00 3.522382127426952003e+00 3.240696263146157463e+01 3.244885769470581494e+01 4.189506324424330330e+01 2.096464453884052531e-02 4.192928907759130652e+01
3.085714285714286120e+01 2.051597109623624959e+00 3.433795174407464401e+00 3.241187866725665856e+01 3.245680082287012880e+01 4.492215561346935004e+01 2.247859071347144133e-02 4.495718142743382373e+01
3.342857142857143060e+01 2.203587925808410120e+00 3.338293014885210575e+00 3.235333815852463601e+01 3.240120805615326560e+01 4.786989762863014164e+01 2.395287517111367032e-02 4.790575034203242666e+01
3.600000000000000000e+01 2.351141009169892548e+00 3.236067977499790249e+00 3.222657217240111294e+01 3.227730960552644035e+01 5.073743312532241845e+01 2.538706469019422901e-02 5.077412938053055314e+01
3.857142857142857650e+01 2.493959207434934378e+00 3.127325929872119215e+00 3.202776428431934619e+01 3.208128864335163399e+01 5.352435903228924730e+01 2.678095416706161719e-02 5.356190833458867928e+01
4.114285714285714590e+01 2.631754903758850794e+00 3.012285864014443426e+00 3.175395494149421793e+01 3.181018553704718954e+01 5.623059555297238177e+01 2.813450122074833554e-02 5.626900244106586513e+01
4.371428571428571530e+01 2.764250595947458589e+00 2.891179455309566215e+00 3.140296777019836583e+01 3.146182411057817063e+01 5.885634037980369726e+01 2.944780300462650907e-02 5.889560600833704029e+01
4.628571428571429180e+01 2.891179455309566215e+00 2.764250595947458589e+00 3.097335511710982914e+01 3.103475719226257823e+01 6.140207515274720151e+01 3.072109925881512035e-02 6.144219851787411102e+01
4.885714285714286120e+01 3.012285864014443870e+00 2.631754903758850794e+00 3.046436055661009945e+01 3.052822916549567722e+01 6.386860888557555427e+01 3.195479392215730408e-02 6.390958784443373730e+01
5.142857142857143060e+01 3.127325929872119215e+00 2.493959207434934378e+00 2.987589691265640823e+01 2.994215406586027584e+01 6.625715320386638041e+01 3.314949270177659779e-02 6.629898540405979190e+01
5.400000000000000711e+01 3.236067977499790249e+00 2.351141009169892104e+00 2.920853938873782596e+01 2.927710882012575411e+01 6.856943138792981074e+01 3.430605758620794421e-02 6.861211517170117702e+01
5.657142857142857650e+01 3.338293014885210575e+00 2.203587925808409675e+00 2.846353469447909745e+01 2.853434252412002792e+01 7.080782964093145893e+01 3.542568250472251379e-02 7.085136500976224738e+01
5.914285714285714590e+01 3.433795174407464401e+00 2.051597109623624959e+00 2.764282876439569492e+01 2.771580437094836569e+01 7.297560655267210450e+01 3.650999812033283581e-02 7.301999624091324392e+01
6.171428571428572241e+01 3.522382127426952447e+00 1.895474649891994101e+00 2.674911812144334533e+01 2.682419530911259287e+01 7.507718766924797649e+01 3.756121921481461734e-02 7.512243842988999631e+01
6.428571428571429180e+01 3.603875471609677472e+00 1.735534956470231815e+00 2.578593378827886795e+01 2.586305237821640191e+01 7.711858993753040181e+01 3.858235706262178738e-02 7.716471412510043137e+01
6.685714285714286120e+01 3.678111090205802292e+00 1.572100126615694649e+00 2.475777314376833971e+01 2.483688119608834555e+01 7.910805232000383569e+01 3.957753495414496892e-02 7.915506990801429765e+01
6.942857142857143060e+01 3.744939482558949262e+00 1.405499296325371184e+00 2.367030683242463240e+01 2.375136384041952198e+01 8.105700799489190445e+01 4.055247460726618680e-02 8.110494921484759345e+01
7.200000000000000000e+01 3.804226065180614125e+00 1.236067977499789805e+00 2.253071041209664571e+01 2.261369206397520415e+01 8.298165187856088210e+01 4.151528036448373649e-02 8.303056072873557980e+01
7.457142857142858361e+01 3.855851442783413852e+00 1.064147382266699804e+00 2.134821733921547704e+01 2.143312295135173073e+01 8.490561213625457526e+01 4.247777555211576517e-02 8.495555110412180966e+01
7.714285714285715301e+01 3.899711648727294921e+00 8.900837358252570164e-01 2.013509658834593097e+01 2.022196142546713205e+01 8.686483712119775191e+01 4.345794671525404773e-02 8.691589343046840099e+01
7.971428571428572241e+01 3.935718354394518670e+00 7.142275791945459362e-01 1.890853064254112326e+01 1.899744805738419373e+01 8.891741484307047472e+01 4.448485390034549736e-02 8.896970780024673786e+01
8.228571428571429180e+01 3.963799047071739690e+00 5.369330632706212914e-01 1.769468393846585030e+01 1.778584997081039631e+01 9.116603234454734661e+01 4.560985698564543056e-02 9.121971397126060310e+01
8.485714285714286120e+01 3.983897175980956717e+00 3.585572356137342043e-01 1.653931761778820686e+01 1.663313651298238582e+01 9.381889519417818235e+01 4.693702224286340485e-02 9.387404448583589556e+01
