# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999112e+00 5.331688829246578365e+01 5.332843736821919123e+01 1.154907575341007586e+01 5.798787866098538933e-03 1.159757573218622717e+01
2.571428571428571619e+00 2.691889821030895580e-01 5.993958399247887314e+00 5.342232196439751135e+01 5.343535879336999983e+01 1.303682897248886796e+01 6.541041074636757754e-03 1.308208214923639545e+01
5.142857142857143238e+00 5.378358534206010289e-01 5.975845763971434188e+00 5.372344317410630765e+01 5.374009493721222697e+01 1.665176310591820652e+01 8.346118030880603222e-03 1.669223606241138214e+01
7.714285714285715301e+00 8.053995949059328252e-01 5.945698570607607536e+00 5.418082449224151276e+01 5.420201699446290178e+01 2.119250222138574458e+01 1.061512478724963536e-02 2.123024957443459115e+01
1.028571428571428648e+01 1.071341368791820070e+00 5.903577531591777117e+00 5.474457645711731146e+01 5.477060880294908429e+01 2.603234583177516015e+01 1.303453284299709719e-02 2.606906568681371894e+01
1.285714285714285765e+01 1.335125603737886246e+00 5.849567473090941050e+00 5.536616248363679915e+01 5.539707410266786525e+01 3.091161903106404196e+01 1.547413541762848038e-02 3.094827083503087906e+01
1.542857142857143060e+01 1.596221073400051038e+00 5.783777164175119445e+00 5.600397839866428029e+01 5.603970541425019292e+01 3.572701558591379012e+01 1.788206079888530337e-02 3.576412159814190517e+01
1.800000000000000000e+01 1.854101966249684263e+00 5.706339097770920965e+00 5.662436630284489780e+01 5.666480534706067829e+01 4.043904421578009334e+01 2.023845022770888458e-02 4.047690045531210501e+01
2.057142857142857295e+01 2.108248944488056331e+00 5.617409223838422783e+00 5.720065471316099348e+01 5.724568882466961384e+01 4.503411150862113033e+01 2.253644774306359788e-02 4.507289548608822827e+01
2.314285714285714590e+01 2.358150189923541973e+00 5.517166635308702993e+00 5.771175006403773011e+01 5.776125896818037830e+01 4.950890414264635808e+01 2.477436393443041215e-02 4.954872786784581251e+01
2.571428571428571530e+01 2.603302434705348389e+00 5.405813207414514210e+00 5.814087267358836897e+01 5.819473665054318445e+01 5.386397695481687009e+01 2.695245692085292133e-02 5.390491384172496936e+01
2.828571428571428825e+01 2.843211974837991818e+00 5.283573191140427561e+00 5.847457653437326286e+01 5.853267770550618820e+01 5.810117113292518098e+01 2.907163521105926920e-02 5.814327042240330456e+01
3.085714285714286120e+01 3.077395664435437439e+00 5.150692761611196602e+00 5.870203120518358020e+01 5.876425382830404232e+01 6.222262312046561306e+01 3.113295907389496825e-02 6.226591814772336164e+01
3.342857142857143060e+01 3.305381888712614735e+00 5.007439522327815418e+00 5.881450668087169475e+01 5.888073710997304744e+01 6.623042910135212935e+01 3.313747118332788233e-02 6.627494236682157691e+01
3.600000000000000000e+01 3.526711513754838379e+00 4.854101966249684708e+00 5.880500572273773940e+01 5.887513229864963193e+01 7.012657591189130812e+01 3.508616120499182672e-02 7.017232240993237724e+01
3.857142857142857650e+01 3.740938811152401122e+00 4.690988894808178600e+00 5.866800108282585313e+01 5.874191406102295332e+01 7.391297819709514272e+01 3.697998387841449491e-02 7.395996775859391903e+01
4.114285714285714590e+01 3.947632355638275747e+00 4.518428796021664695e+00 5.839924737557944212e+01 5.847683893350679085e+01 7.759155792734506463e+01 3.881989848671855287e-02 7.763979697261031276e+01
4.371428571428571530e+01 4.146375893921187661e+00 4.336769182964348879e+00 5.799564683853721903e+01 5.807681118178765445e+01 8.116434325043664444e+01 4.060691811211350477e-02 8.121383622329558705e+01
4.628571428571429180e+01 4.336769182964348879e+00 4.146375893921187661e+00 5.745515504956309627e+01 5.753978863097982099e+01 8.463358141672094348e+01 4.234216600679659853e-02 8.468433201434810087e+01
