Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -4.962748708660988939e+00 -4.962748708660950747e+00 3.819167204710538499e-11
5.000000000000000971e-03 -4.962732538299367668e+00 -4.962615188105353070e+00 1.173501940145982303e-01
1.000000000000000194e-02 -4.962566679249797552e+00 -4.962331980516493601e+00 2.346987333039507462e-01
1.500000000000000291e-02 -4.962251139854036985e+00 -4.961899095890607292e+00 3.520439634296934628e-01
2.000000000000000389e-02 -4.961785934564356459e+00 -4.961316550333653375e+00 4.693842307030848815e-01
2.500000000000000486e-02 -4.961171083939825976e+00 -4.960584366057442018e+00 5.867178823839580559e-01
3.000000000000000583e-02 -4.960406614641113876e+00 -4.959702571373850510e+00 7.040432672633656352e-01
3.500000000000000333e-02 -4.959492559423743785e+00 -4.958671200688078429e+00 8.213587356653562210e-01
4.000000000000000777e-02 -4.958428957129913606e+00 -4.957490294489774740e+00 9.386626401388653562e-01
4.500000000000001221e-02 -4.957215852678548806e+00 -4.956159899343100861e+00 1.055953335447945562e+00
5.000000000000000278e-02 -4.955853297054293449e+00 -4.954680067875017357e+00 1.173229179276091827e+00
