Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -4.856928290357159561e+00 -4.856928290357148015e+00 1.154631945610162802e-11
5.000000000000000971e-03 -4.856856587944715642e+00 -4.856844677244824382e+00 1.191069989125992379e-02
1.000000000000000194e-02 -4.856629573951586565e+00 -4.856605751497032664e+00 2.382245455390119560e-02
1.500000000000000291e-02 -4.856247259154161000e+00 -4.856211522835651273e+00 3.573631850972702750e-02
2.000000000000000389e-02 -4.855709661158287282e+00 -4.855662007812600933e+00 4.765334568634926882e-02
2.500000000000000486e-02 -4.855016804394649554e+00 -4.854957229805242136e+00 5.957458940741844344e-02
3.000000000000000583e-02 -4.854168720111961655e+00 -4.854097219010148123e+00 7.150110181353142025e-02
3.500000000000000333e-02 -4.853165446368827851e+00 -4.853082012435026016e+00 8.343393380183528052e-02
4.000000000000000777e-02 -4.852007028023403556e+00 -4.851911653888635989e+00 9.537413476756739783e-02
4.500000000000001221e-02 -4.850693516721437781e+00 -4.850586193969116167e+00 1.073227523216147006e-01
5.000000000000000278e-02 -4.849224970882339392e+00 -4.849105690050407702e+00 1.192808319316895904e-01
