# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.030294796998351714e+01 1.030967225094417472e+01 6.724280960657136319e+00 3.377833191616055712e-03 6.755666383230495953e+00
2.399999999999999911e+00 8.375130745839924618e-02 1.998245660197716989e+00 1.030809118160395954e+01 1.031509459234426807e+01 7.003410740308302351e+00 3.516657596134356578e-03 7.033315192273362548e+00
4.799999999999999822e+00 1.673556866646309649e-01 1.992985718499008962e+00 1.032313908239869349e+01 1.033091425599304358e+01 7.775173594348760986e+00 3.900741404783734413e-03 7.801482809523252016e+00
7.199999999999999289e+00 2.506664671286084611e-01 1.984229402628955752e+00 1.034695445070275888e+01 1.035585226864234265e+01 8.897817939584884428e+00 4.459942632697176494e-03 8.919885265254793083e+00
9.599999999999999645e+00 3.335374934322045126e-01 1.971992074141010187e+00 1.037770255628674221e+01 1.038793928704048675e+01 1.023673075374598085e+01 5.127389902458878018e-03 1.025477980504813047e+01
1.200000000000000000e+01 4.158233816355186852e-01 1.956295201467611378e+00 1.041298071677056214e+01 1.042467618847983601e+01 1.169547170927487301e+01 5.854993714240744850e-03 1.170998742875371867e+01
1.439999999999999858e+01 4.973797743297094787e-01 1.937166322257262152e+00 1.044998691036474980e+01 1.046319834634284973e+01 1.321143597809992798e+01 6.611445902477164696e-03 1.322289180506058770e+01
1.680000000000000071e+01 5.780635938889432390e-01 1.914638995064134486e+00 1.048569032857685279e+01 1.050043506623896050e+01 1.474473766210904202e+01 7.376760022690064672e-03 1.475352004536717487e+01
1.919999999999999929e+01 6.577332934771665807e-01 1.888752740474962222e+00 1.051698237897233312e+01 1.053325206131565395e+01 1.626968234332004570e+01 8.138043806735639416e-03 1.627608761341388544e+01
2.159999999999999787e+01 7.362491053693558385e-01 1.859552971776502917e+00 1.054079872303134735e+01 1.055856812693792257e+01 1.776940390657566482e+01 8.886827118075618648e-03 1.777365423611190920e+01
2.400000000000000000e+01 8.134732861516004165e-01 1.827090915285201733e+00 1.055421054838993911e+01 1.057344317270160516e+01 1.923262431166583752e+01 9.617442617598137913e-03 1.923488523514899029e+01
2.639999999999999858e+01 8.892703583698549075e-01 1.791423520478826026e+00 1.055448785541061874e+01 1.057513953168906440e+01 2.065167627844644116e+01 1.032603561005329858e-02 2.065207121978301785e+01
2.879999999999999716e+01 9.635073482034305359e-01 1.752613360087727168e+00 1.053913978866791190e+01 1.056116105535304150e+01 2.202126668512938323e+01 1.100994400103006386e-02 2.201988800204328456e+01
3.119999999999999929e+01 1.036054018746260574e+00 1.710728520321013191e+00 1.050593761746469745e+01 1.052927530105221621e+01 2.333768358751819960e+01 1.166730034325191151e-02 2.333460068645702634e+01
3.360000000000000142e+01 1.106783098486688210e+00 1.665842481420199084e+00 1.045292553845063388e+01 1.047752381541990019e+01 2.459827696926764062e+01 1.229677109877163124e-02 2.459354219746211356e+01
3.600000000000000000e+01 1.175570504584946274e+00 1.618033988749895125e+00 1.037842358892708461e+01 1.040422470200944005e+01 2.580111308235488821e+01 1.289738299065856797e-02 2.579476598114221986e+01
3.839999999999999858e+01 1.242295560556620826e+00 1.567386914651679675e+00 1.028102598614194463e+01 1.030797072726551100e+01 2.694474112356626350e+01 1.346840574792611787e-02 2.693681149601619040e+01
4.079999999999999716e+01 1.306841207980210751e+00 1.513990111303512798e+00 1.015959734195944009e+01 1.018762537544737334e+01 2.802803348793403515e+01 1.400927180253520171e-02 2.801854360514298392e+01
4.319999999999999574e+01 1.369094211857377452e+00 1.457937254842823105e+00 1.001326852356992880e+01 1.004231859792681369e+01 2.905007435688444772e+01 1.451952027165199707e-02 2.903904054337921892e+01
4.560000000000000142e+01 1.428945359265606951e+00 1.399326681026730856e+00 9.841433453619929494e+00 9.871443533393058800e+00 3.001007977312952590e+01 1.499875676565892019e-02 2.999751353136709398e+01
4.800000000000000000e+01 1.486289650954788710e+00 1.338261212717716475e+00 9.643747853177162099e+00 9.674655190822639028e+00 3.090733764547770690e+01 1.544662322041510244e-02 3.089324644096024031e+01
5.039999999999999858e+01 1.541026485551578507e+00 1.274847979497379491e+00 9.420130809327256216e+00 9.451871968783928324e+00 3.174115945667188754e+01 1.586277362204251834e-02 3.172554724415778438e+01
5.279999999999999716e+01 1.593059836048392519e+00 1.209198229724749885e+00 9.170770086013927624e+00 9.203280923448478035e+00 3.251083743455174613e+01 1.624685249037821633e-02 3.249370498083214898e+01
5.519999999999999574e+01 1.642298418267408078e+00 1.141427135368863643e+00 8.896132301136477238e+00 8.929347903061879421e+00 3.321560192540151490e+01 1.659847348274080120e-02 3.319694696535778178e+01
5.759999999999999432e+01 1.688655851004029929e+00 1.071653589957993535e+00 8.596979503724858418e+00 8.630834077563445561e+00 3.385457383858758362e+01 1.691719554403913264e-02 3.383439108805598750e+01
6.000000000000000000e+01 1.732050807568877193e+00 1.000000000000000222e+00 8.274394388392336097e+00 8.308821094644564198e+00 3.442670625222743297e+01 1.720249364424684263e-02 3.440498728844026743e+01
6.239999999999999858e+01 1.772407158462429688e+00 9.265920702397235642e-01 7.929817547044485160e+00 7.964748254418591245e+00 3.493070737410619842e+01 1.745372019470263839e-02 3.490744038945996408e+01
6.479999999999999716e+01 1.809654104932039376e+00 8.515585831301454300e-01 7.565102094434172919e+00 7.600467027948143439e+00 3.536493351397052010e+01 1.767005147785759289e-02 3.534010295571168569e+01
6.720000000000000284e+01 1.843726303177001036e+00 7.750311729042058673e-01 7.182594314616680187e+00 7.218321549409739468e+00 3.572723479305928151e+01 1.785041046122562078e-02 3.570082092249540295e+01
6.959999999999999432e+01 1.874563978983782908e+00 6.971440946436306962e-01 6.785254838202484429e+00 6.821269565132085155e+00 3.601472692960072663e+01 1.799335271198766045e-02 3.598670542390505744e+01
7.200000000000000000e+01 1.902113032590307062e+00 6.180339887498949025e-01 6.376845670224798646e+00 6.413069119956427144e+00 3.622344973162883264e+01 1.809689585108317442e-02 3.619379170219979613e+01
7.439999999999999147e+01 1.926325133595316208e+00 5.378396412305318508e-01 5.962229159800020106e+00 5.998577023989787094e+00 3.634786418976743505e+01 1.815826885179500777e-02 3.631653770348567889e+01
7.679999999999999716e+01 1.947157805746320358e+00 4.567017402213117694e-01 5.547866343506013820e+00 5.584246520583674211e+00 3.638017707766061193e+01 1.817357662030602214e-02 3.634715324071346032e+01
7.920000000000000284e+01 1.964574501457377442e+00 3.747626291714490909e-01 5.142685319406231415e+00 5.178995072004310529e+00 3.630975259807933497e+01 1.813751227514007885e-02 3.627502455019835281e+01
8.159999999999999432e+01 1.978544665925976664e+00 2.921660571248232974e-01 4.759647055084678335e+00 4.795771192932924087e+00 3.612413784824519780e+01 1.804388671104270245e-02 3.608777342197638660e+01
8.400000000000000000e+01 1.989043790736546802e+00 2.090569265353069417e-01 4.418529810050864093e+00 4.454347917971237969e+00 3.581810792037398983e+01 1.789018583450424638e-02 3.578037166899333954e+01
8.639999999999999147e+01 1.996053456856543340e+00 1.255810390586270531e-01 4.150008898215554076e+00 4.185438811070557819e+00 3.542991285500340837e+01 1.769571091002334479e-02 3.539142182008153981e+01
8.879999999999999716e+01 1.999561366949691221e+00 4.188483976671410203e-02 3.996741590956573553e+00 4.031858568580973134e+00 3.511697762439980153e+01 1.753922568665919335e-02 3.507845137335884544e+01
9.120000000000000284e+01 1.999561366949691221e+00 -4.188483976671385223e-02 3.996741590956448320e+00 4.031858568580696023e+00 3.511697762424714853e+01 1.753922568666037296e-02 3.507845137326344087e+01
9.359999999999999432e+01 1.996053456856543340e+00 -1.255810390586263592e-01 4.150008898215428843e+00 4.185438811070488541e+00 3.542991285505892307e+01 1.769571091002309499e-02 3.539142182013357996e+01
9.600000000000000000e+01 1.989043790736546802e+00 -2.090569265353071360e-01 4.418529810050822348e+00 4.454347917971057669e+00 3.581810792023520662e+01 1.789018583450526639e-02 3.578037166897946264e+01
9.839999999999999147e+01 1.978544665925976664e+00 -2.921660571248230753e-01 4.759647055085109102e+00 4.795771192933006688e+00 3.612413784789825399e+01 1.804388671104285857e-02 3.608777342223052642e+01
1.007999999999999972e+02 1.964574501457377442e+00 -3.747626291714492019e-01 5.142685319406162137e+00 5.178995072004338951e+00 3.630975259817648038e+01 1.813751227513907271e-02 3.627502455033452833e+01
1.032000000000000028e+02 1.947157805746320580e+00 -4.567017402213116029e-01 5.547866343506166587e+00 5.584246520583674211e+00 3.638017707750795893e+01 1.817357662030782972e-02 3.634715324054346297e+01
1.055999999999999943e+02 1.926325133595316430e+00 -5.378396412305311847e-01 5.962229159800075173e+00 5.998577023989828838e+00 3.634786418975355105e+01 1.815826885179502859e-02 3.631653770369384659e+01
1.080000000000000000e+02 1.902113032590307284e+00 -6.180339887498946805e-01 6.376845670224493112e+00 6.413069119956274378e+00 3.622344973178148564e+01 1.809689585108409382e-02 3.619379170215555774e+01
1.103999999999999915e+02 1.874563978983783352e+00 -6.971440946436300301e-01 6.785254838202275707e+00 6.821269565132056734e+00 3.601472692978114054e+01 1.799335271198726494e-02 3.598670542379663573e+01
1.127999999999999972e+02 1.843726303177001258e+00 -7.750311729042057562e-01 7.182594314616375542e+00 7.218321549409129290e+00 3.572723479275396841e+01 1.785041046122492689e-02 3.570082092252662420e+01
1.151999999999999886e+02 1.809654104932039376e+00 -8.515585831301447639e-01 7.565102094433923341e+00 7.600467027947810372e+00 3.536493351388725159e+01 1.767005147785789820e-02 3.534010295557377646e+01
1.175999999999999943e+02 1.772407158462429910e+00 -9.265920702397230091e-01 7.929817547044456738e+00 7.964748254418521967e+00 3.493070737406456061e+01 1.745372019470198960e-02 3.490744038936108495e+01
1.200000000000000000e+02 1.732050807568877637e+00 -9.999999999999996669e-01 8.274394388392419586e+00 8.308821094644592620e+00 3.442670625217192537e+01 1.720249364424583649e-02 3.440498728834833031e+01
1.223999999999999915e+02 1.688655851004030595e+00 -1.071653589957992869e+00 8.596979503725066252e+00 8.630834077563335427e+00 3.385457383826840072e+01 1.691719554403785242e-02 3.383439108806638984e+01
