# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 5.999999999999999112e+00 5.339761354134704874e+01 5.340694392407018398e+01 9.330382723139740264e+00 4.686742085499003528e-03 9.373484170994982989e+00
2.399999999999999911e+00 2.512539223751977246e-01 5.994736980593150300e+00 5.354986675084134617e+01 5.356074784311566361e+01 1.088109227431743875e+01 5.459072993159576857e-03 1.091814598664503322e+01
4.799999999999999822e+00 5.020670599938928946e-01 5.978957155497026221e+00 5.397983284613755472e+01 5.399424049904058620e+01 1.440765290303125390e+01 7.217771623801163931e-03 1.443554324792595267e+01
7.199999999999999289e+00 7.519994013858252169e-01 5.952688207886867033e+00 5.462303030670673820e+01 5.464155718094692560e+01 1.852687424018506590e+01 9.273957113811851644e-03 1.854791422776364129e+01
9.599999999999999645e+00 1.000612480296613427e+00 5.915976222423029895e+00 5.540717339387940399e+01 5.542982809058156590e+01 2.265469670215819420e+01 1.133530960497370829e-02 2.267061921021329596e+01
1.200000000000000000e+01 1.247470144906555944e+00 5.868885604402834133e+00 5.627031957172904697e+01 5.629692219643851558e+01 2.660262470947222369e+01 1.330716945299654022e-02 2.661433890522452117e+01
1.439999999999999858e+01 1.492139322989128214e+00 5.811498966771785568e+00 5.716476453293247317e+01 5.719508497707456485e+01 3.032044414209150673e+01 1.516421546245749069e-02 3.032843092441728317e+01
1.680000000000000071e+01 1.734190781666829606e+00 5.743916985192403679e+00 5.805482695920542113e+01 5.808862980326206582e+01 3.380284405664346536e+01 1.690369022036532221e-02 3.380738044029413203e+01
1.919999999999999929e+01 1.973199880431499187e+00 5.666258221424885555e+00 5.891365689482687173e+01 5.895071469193080560e+01 3.705779710393153437e+01 1.852952962927362224e-02 3.705905925945746304e+01
2.159999999999999787e+01 2.208747316108067515e+00 5.578658915329508083e+00 5.972066103226191558e+01 5.976075728268039455e+01 4.009625041848097027e+01 2.004718024576613092e-02 4.009436049160625259e+01
2.400000000000000000e+01 2.440419858454800917e+00 5.481272745855604533e+00 6.045970549209160794e+01 6.050263447207180434e+01 4.292897998019878969e+01 2.146201413139631198e-02 4.292402826352320488e+01
2.639999999999999858e+01 2.667811075109564722e+00 5.374270561436476967e+00 6.111791284497955701e+01 6.116347862714390970e+01 4.556578216435153195e+01 2.277891910658956520e-02 4.555783821282022217e+01
2.879999999999999716e+01 2.890522044610290830e+00 5.257840080263180838e+00 6.168486005757332435e+01 6.173287544343090616e+01 4.801538585758741107e+01 2.400225221159556915e-02 4.800450442273701412e+01
3.119999999999999929e+01 3.108162056238780391e+00 5.132185560963039350e+00 6.215203770033844677e+01 6.220232325562629683e+01 5.028555528784755779e+01 2.513588981807936967e-02 5.027177963556894724e+01
3.360000000000000142e+01 3.320349295460064631e+00 4.997527444260596141e+00 6.251247926684665401e+01 6.256486248428716124e+01 5.238321744051310702e+01 2.618329063296674988e-02 5.236658126540893932e+01
3.600000000000000000e+01 3.526711513754838379e+00 4.854101966249684708e+00 6.276050282026772464e+01 6.281481738796316705e+01 5.431456769544595886e+01 2.714754810411067892e-02 5.429509620824557459e+01
3.839999999999999858e+01 3.726886681669861368e+00 4.702160743955038136e+00 6.289152840526652000e+01 6.294761355039727135e+01 5.608514513075202501e+01 2.803142780933735867e-02 5.606285561884916291e+01
4.079999999999999716e+01 3.920523623940632252e+00 4.541970333910538393e+00 6.290194789770156802e+01 6.295964777719123617e+01 5.769987948966992519e+01 2.883739075632802545e-02 5.767478151293137500e+01
4.319999999999999574e+01 4.107282635572131468e+00 4.373811764528468871e+00 6.278903226261947879e+01 6.284819537613385876e+01 5.916311351437941823e+01 2.956760440867736012e-02 5.913520881641043303e+01
4.560000000000000142e+01 4.286836077796819744e+00 4.197980043080192125e+00 6.255086650079867638e+01 6.261134510415533327e+01 6.047860335665900067e+01 3.022394277194425868e-02 6.044788554418478554e+01
4.800000000000000000e+01 4.458868952864365021e+00 4.014783638153149425e+00 6.218630607949520339e+01 6.224795557750129404e+01 6.164949800609165464e+01 3.080797599591629521e-02 6.161595199178498916e+01
5.039999999999999858e+01 4.623079456654735075e+00 3.824543938492138473e+00 6.169495109888570994e+01 6.175762939548619812e+01 6.267829660049073226e+01 3.132094891535226744e-02 6.264189783029839020e+01
5.279999999999999716e+01 4.779179508145177557e+00 3.627594689174249432e+00 6.107713631334954130e+01 6.114070309338143971e+01 6.356678003190119597e+01 3.176374672665348287e-02 6.352749345234914813e+01
5.519999999999999574e+01 4.926895254802222901e+00 3.424281406106590708e+00 6.033393673950997282e+01 6.039825264959371509e+01 6.431591008374675766e+01 3.213684440769341150e-02 6.427368881701394798e+01
5.759999999999999432e+01 5.065967553012089120e+00 3.214960769873980162e+00 5.946719022341805783e+01 5.953211590821342725e+01 6.492568479536664938e+01 3.244023421714134492e-02 6.488046843421830090e+01
6.000000000000000000e+01 5.196152422706631135e+00 3.000000000000000444e+00 5.847954031581581802e+01 5.854493524758636624e+01 6.539493177054600892e+01 3.267332211477179393e-02 6.534664423045455806e+01
6.239999999999999858e+01 5.317221475387288621e+00 2.779776210719170582e+00 5.737450554654757440e+01 5.744022655631867025e+01 6.572100977109141695e+01 3.283477824990158056e-02 6.566955649930234529e+01
6.479999999999999716e+01 5.428962314796116573e+00 2.554675749390435957e+00 5.615658540585322100e+01 5.622248477533954514e+01 6.589936948632468727e+01 3.292231692926940456e-02 6.584463385873179675e+01
6.720000000000000284e+01 5.531178909531002219e+00 2.325093518712617602e+00 5.483142033320401509e+01 5.489734322273229594e+01 6.592288952828734239e+01 3.293236403413385416e-02 6.586472806834053983e+01
6.959999999999999432e+01 5.623691936951348502e+00 2.091432283930891423e+00 5.340603536261991735e+01 5.347181620067181029e+01 6.578083805189316990e+01 3.285953700248157167e-02 6.571907400561293855e+01
7.200000000000000000e+01 5.706339097770920965e+00 1.854101966249684486e+00 5.188922025397432947e+01 5.195467743337805899e+01 6.545717940373285160e+01 3.269579693863035319e-02 6.539159387738274631e+01
7.439999999999999147e+01 5.778975400785947514e+00 1.613518923691595219e+00 5.029214549226631448e+01 5.035707315744152623e+01 6.492766517521286573e+01 3.242899230823948625e-02 6.485798461670216852e+01
