# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.089318993738180863e+00 1.093924240541110926e+00 4.605246802930063055e+00 2.313433901976019204e-03 4.626867803952374736e+00
2.399999999999999911e+00 4.187565372919962309e-02 9.991228300988584943e-01 1.087359534059764599e+00 1.092060873594591364e+00 4.701339534826654010e+00 2.361188734430719541e-03 4.722377468861044925e+00
4.799999999999999822e+00 8.367784333231548244e-02 9.964928592495044812e-01 1.081452673660818320e+00 1.086430105044278172e+00 4.977431383459962611e+00 2.498450957979522248e-03 4.996901915956799556e+00
7.199999999999999289e+00 1.253332335643042306e-01 9.921147013144778759e-01 1.071511188383875268e+00 1.076914270198042756e+00 5.403081814167598473e+00 2.710201516413825954e-03 5.420403032845065638e+00
9.599999999999999645e+00 1.667687467161022563e-01 9.859960370705050936e-01 1.057386729670650727e+00 1.063328621175849253e+00 5.941891505198415580e+00 2.978429594681569932e-03 5.956859189368409524e+00
1.200000000000000000e+01 2.079116908177593426e-01 9.781476007338056888e-01 1.038871291368814731e+00 1.045431953301589889e+00 6.560661932775158078e+00 3.286654623391420046e-03 6.573309246776792847e+00
1.439999999999999858e+01 2.486898871648547393e-01 9.685831611286310761e-01 1.015703503385229078e+00 1.022936328588991417e+00 7.232825203762338617e+00 3.621647652728447221e-03 7.243295305467238876e+00
1.680000000000000071e+01 2.890317969444716195e-01 9.573194975320672429e-01 9.875782640606928231e-01 9.955165902959250968e-01 7.938326235232273653e+00 3.973397593635335373e-03 7.946795187265421667e+00
1.919999999999999929e+01 3.288666467385832903e-01 9.443763702374811109e-01 9.541581036696250573e-01 9.628204032883086461e-01 8.662299618683588776e+00 4.334469635412513053e-03 8.668939270810088971e+00
2.159999999999999787e+01 3.681245526846779192e-01 9.297764858882514583e-01 9.150852675190446206e-01 9.244789582654872051e-01 9.393690746442583617e+00 4.699327157689393332e-03 9.398654315383105029e+00
2.400000000000000000e+01 4.067366430758002083e-01 9.135454576426008666e-01 8.699939438276960146e-01 8.801181089340831543e-01 1.012416510638713874e+01 5.063791827463339813e-03 1.012758365491700552e+01
2.639999999999999858e+01 4.446351791849274537e-01 8.957117602394130129e-01 8.185222838533318113e-01 8.293696087781354809e-01 1.084732492480366872e+01 5.424654214429476019e-03 1.084930842885705715e+01
2.879999999999999716e+01 4.817536741017152679e-01 8.763066800438635839e-01 7.603239817025320146e-01 7.718821473453874038e-01 1.155816564285538917e+01 5.779402823283632563e-03 1.155880564656763454e+01
3.119999999999999929e+01 5.180270093731302872e-01 8.553642601605065954e-01 6.950792673583450210e-01 7.073319684826329112e-01 1.225270112428789027e+01 6.126036842086023809e-03 1.225207368417825649e+01
3.360000000000000142e+01 5.533915492433441052e-01 8.329212407100995419e-01 6.225052429610217208e-01 6.354329460385998996e-01 1.292770307757817960e+01 6.462935740892367803e-03 1.292587148178821188e+01
3.600000000000000000e+01 5.877852522924731371e-01 8.090169943749475623e-01 5.423655643369551527e-01 5.559460813114036615e-01 1.358051697444850880e+01 6.788767039906893133e-03 1.357753407982080951e+01
3.839999999999999858e+01 6.211477802783104130e-01 7.836934573258398373e-01 4.544795371733689748e-01 4.686884665616453116e-01 1.420892938827633678e+01 7.102419781653246042e-03 1.420483956331099051e+01
