# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 4.207443627294800592e+01 4.208410502398270836e+01 9.668751034704047953e+00 4.856514721693278198e-03 9.713029443379761929e+00
2.399999999999999911e+00 2.093782686459981224e-01 4.995614150494292360e+00 4.216933001016981564e+01 4.218026916771426471e+01 1.093915754445118438e+01 5.489149741558715934e-03 1.097829948313450110e+01
4.799999999999999822e+00 4.183892166615774122e-01 4.982464296247521851e+00 4.244136260847846387e+01 4.245534898501341559e+01 1.398637653494960631e+01 7.008416221387261773e-03 1.401683244277307594e+01
7.199999999999999289e+00 6.266661678215210696e-01 4.960573506572389491e+00 4.285782001438637678e+01 4.287556219774018018e+01 1.774218335379856981e+01 8.882831453252937673e-03 1.776566290710018947e+01
9.599999999999999645e+00 8.338437335805112260e-01 4.929980185352524913e+00 4.337763746201922288e+01 4.339929737328121462e+01 2.165991126198974115e+01 1.083908216782790770e-02 2.167816433600033932e+01
1.200000000000000000e+01 1.039558454088796768e+00 4.890738003669028444e+00 4.396122236810491302e+01 4.398674152555312844e+01 2.551915744821581100e+01 1.276661599223502010e-02 2.553323198433571406e+01
1.439999999999999858e+01 1.243449435824273586e+00 4.842915805643155380e+00 4.457489362261050303e+01 4.460413026789305491e+01 2.923664528255154238e+01 1.462356446261904759e-02 2.924712892630326877e+01
1.680000000000000071e+01 1.445158984722358042e+00 4.786597487660336547e+00 4.519153880151168323e+01 4.522432275011929192e+01 3.278394860760369767e+01 1.639559016034029815e-02 3.279118032020744522e+01
1.919999999999999929e+01 1.644333233692916174e+00 4.721881851187405665e+00 4.578971781805931585e+01 4.582587201721343462e+01 3.615419915412032736e+01 1.807919285829108144e-02 3.615838571645324606e+01
2.159999999999999787e+01 1.840622763423389596e+00 4.648882429441257180e+00 4.635245996434734650e+01 4.639180862883348055e+01 3.934866448613433221e+01 1.967497002428784253e-02 3.934994004878289786e+01
2.400000000000000000e+01 2.033683215379001208e+00 4.567727288213004222e+00 4.686621326595366099e+01 4.690858465983532710e+01 4.237139388166971798e+01 2.118492523072212225e-02 4.236985046245089848e+01
2.639999999999999858e+01 2.223175895924637047e+00 4.478558801197064732e+00 4.732004064858141135e+01 4.736526778317882957e+01 4.522713459741839159e+01 2.261141905493266324e-02 4.522283811039113033e+01
2.879999999999999716e+01 2.408768370508576062e+00 4.381533400219318253e+00 4.770503520612418669e+01 4.775295576680207432e+01 4.792056067788597318e+01 2.395677983642276188e-02 4.791355967230514779e+01
3.119999999999999929e+01 2.590135046865650992e+00 4.276821300802533088e+00 4.801390205681524037e+01 4.806435807485571843e+01 5.045601804048310868e+01 2.522317431931289655e-02 5.044634863859975837e+01
3.360000000000000142e+01 2.766957746216720526e+00 4.164606203550497376e+00 4.824065993301304900e+01 4.829349739702468014e+01 5.283746401163469386e+01 2.641257638796876486e-02 5.282515277550692190e+01
3.600000000000000000e+01 2.938926261462365463e+00 4.045084971874737256e+00 4.838042731489169057e+01 4.843549578753955132e+01 5.506847264785675122e+01 2.752676913661924324e-02 5.505353827387621379e+01
3.839999999999999858e+01 3.105738901391551732e+00 3.918467286629199187e+00 4.842926832914320556e+01 4.848642058462144178e+01 5.715225547824054075e+01 2.856735488191914848e-02 5.713470976344975583e+01
4.079999999999999716e+01 3.267103019950526654e+00 3.784975278258781994e+00 4.838408142297386405e+01 4.844317310170565349e+01 5.909167873178328279e+01 2.953576354197490553e-02 5.907152708330837498e+01
4.319999999999999574e+01 3.422735529643443186e+00 3.644843137107057984e+00 4.824251930835863078e+01 4.830340857870496762e+01 6.088927034633706370e+01 3.043325597636267754e-02 6.086651195178621521e+01
4.560000000000000142e+01 3.572363398164016601e+00 3.498316702566827363e+00 4.800293247497758387e+01 4.806547968939621285e+01 6.254721441863176068e+01 3.126092108219565707e-02 6.252184216180150855e+01
4.800000000000000000e+01 3.715724127386971443e+00 3.345653031794291632e+00 4.766433124178830383e+01 4.772839857357347881e+01 6.406733178517670524e+01 3.201966597523082936e-02 6.403933195098937858e+01
5.039999999999999858e+01 3.852566213878946488e+00 3.187119948743448727e+00 4.722636327073726648e+01 4.729181431570918903e+01 6.545104497192311044e+01 3.271019836073990605e-02 6.542039672177007503e+01
5.279999999999999716e+01 3.982649590120981298e+00 3.022995574311874822e+00 4.668930500722071741e+01 4.675600433161668690e+01 6.669932439597181428e+01 3.333299952552369605e-02 6.666599905179315044e+01
5.519999999999999574e+01 4.105746045668519528e+00 2.853567838422159220e+00 4.605406688185889408e+01 4.612187949235067919e+01 6.781261049178255007e+01 3.388828528051618383e-02 6.777657056122183121e+01
5.759999999999999432e+01 4.221639627510074710e+00 2.679133974894984060e+00 4.532221353091485128e+01 4.539100423395044714e+01 6.879070303559414867e+01 3.437595047689030736e-02 6.875190095402550128e+01
6.000000000000000000e+01 4.330127018922192761e+00 2.500000000000000444e+00 4.449600202850280084e+01 4.456563463201666764e+01 6.963260351386391278e+01 3.479549000907581485e-02 6.959098001807495848e+01
6.239999999999999858e+01 4.431017896156073554e+00 2.316480175599309188e+00 4.357844354690203659e+01 4.364877983434455899e+01 7.033628744251841169e+01 3.514588473883148434e-02 7.029176947798838171e+01
6.479999999999999716e+01 4.524135262330097440e+00 2.128896457825363520e+00 4.257339759764273168e+01 4.264429596573666004e+01 7.089836809393013084e+01 3.542543304221461992e-02 7.085086608425022803e+01
6.720000000000000284e+01 4.609315757942503033e+00 1.937577932260514668e+00 4.148571420942452193e+01 4.155702779459456764e+01 7.131358517004777298e+01 3.563149471338192265e-02 7.126298942704973172e+01
