# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999556e+00 2.043398026496560860e+01 2.044204436261008695e+01 8.064097644477907778e+00 4.050741915979211814e-03 8.101483831953609993e+00
2.399999999999999911e+00 1.256269611875988623e-01 2.997368490296575150e+00 2.045740988628654122e+01 2.046601302790709909e+01 8.603141620558417912e+00 4.318972394930481462e-03 8.637944789811196955e+00
4.799999999999999822e+00 2.510335299969464473e-01 2.989478577748513111e+00 2.052594172181591858e+01 2.053597111072102877e+01 1.002938890511117975e+01 5.029300200839647433e-03 1.005860040199230099e+01
7.199999999999999289e+00 3.759997006929126084e-01 2.976344103943433517e+00 2.063452724254335990e+01 2.064651436322509426e+01 1.198712068173346523e+01 6.005309524722932980e-03 1.201061904926303825e+01
9.599999999999999645e+00 5.003062401483067134e-01 2.957988111211514948e+00 2.077555993569964343e+01 2.078976425121054206e+01 1.420431551089895805e+01 7.111486361532254850e-03 1.422297272296937898e+01
1.200000000000000000e+01 6.237350724532779722e-01 2.934442802201417066e+00 2.093993198173270542e+01 2.095645396915321612e+01 1.652198742051191971e+01 8.268331724892635792e-03 1.653666344960530310e+01
1.439999999999999858e+01 7.460696614945641070e-01 2.905749483385892784e+00 2.111803612469843827e+01 2.113688908354316354e+01 1.885295884472559891e+01 9.432145460398208558e-03 1.886429092045130318e+01
1.680000000000000071e+01 8.670953908334148030e-01 2.871958492596201840e+00 2.130050415888257120e+01 2.132165365727673034e+01 2.114949839415736221e+01 1.057896225761577672e-02 2.115792451513540229e+01
1.919999999999999929e+01 9.865999402157495934e-01 2.833129110712442777e+00 2.147865229587128511e+01 2.150203758274599153e+01 2.338528687470531509e+01 1.169555156032188112e-02 2.339110312100933697e+01
2.159999999999999787e+01 1.104373658054033758e+00 2.789329457664754042e+00 2.164469179694394896e+01 2.167023760094836859e+01 2.554580400442041466e+01 1.277460568267463868e-02 2.554921136533813808e+01
2.400000000000000000e+01 1.220209929227400458e+00 2.740636372927802267e+00 2.179178471059281463e+01 2.181940782664143441e+01 2.762311604861955772e+01 1.381212632928107385e-02 2.762425265817255848e+01
2.639999999999999858e+01 1.333905537554782361e+00 2.687135280718238484e+00 2.191401269538788199e+01 2.194362568271641933e+01 2.961298732853667559e+01 1.480597477530623540e-02 2.961194955035384524e+01
2.879999999999999716e+01 1.445261022305145415e+00 2.628920040131590419e+00 2.200630570550603338e+01 2.203781896164035103e+01 3.151325613431898987e+01 1.575505607559016946e-02 3.151011215068305660e+01
3.119999999999999929e+01 1.554081028119390195e+00 2.566092780481519675e+00 2.206435847201344913e+01 2.209768138632749057e+01 3.332291431404343740e+01 1.665885643710995900e-02 3.331771287398699144e+01
3.360000000000000142e+01 1.660174647730032316e+00 2.498763722130298071e+00 2.208454951880328565e+01 2.211959110204031376e+01 3.504158323702766609e+01 1.751717965225903575e-02 3.503435930438461554e+01
3.600000000000000000e+01 1.763355756877419189e+00 2.427050983124842354e+00 2.206386940159654841e+01 2.210053861553915056e+01 3.666921394260280920e+01 1.832999618261898014e-02 3.665999236547936846e+01
3.839999999999999858e+01 1.863443340834930684e+00 2.351080371977519068e+00 2.199986043558964255e+01 2.203806634941204834e+01 3.820591382240612432e+01 1.909735585730588936e-02 3.819471171463695214e+01
4.079999999999999716e+01 1.960261811970316126e+00 2.270985166955269197e+00 2.189056800062959240e+01 2.193021984466156482e+01 3.965184403197097396e+01 1.981933615825528378e-02 3.963867231601692254e+01
4.319999999999999574e+01 2.053641317786065734e+00 2.186905882264234435e+00 2.173450261571058206e+01 2.177550977123420139e+01 4.100715552361744187e+01 2.049600995298265713e-02 4.099201990609424229e+01
4.560000000000000142e+01 2.143418038898409872e+00 2.098990021540096063e+00 2.153061176456327885e+01 2.157288370951210155e+01 4.227194494882402864e+01 2.112742324916253023e-02 4.225484649778010748e+01
4.800000000000000000e+01 2.229434476432182510e+00 2.007391819076574713e+00 2.127826060030793442e+01 2.132170681942971413e+01 4.344621912177881740e+01 2.171357728357227804e-02 4.342715456681286668e+01
5.039999999999999858e+01 2.311539728327367538e+00 1.912271969246069236e+00 2.097722099403330631e+01 2.102175085472787686e+01 4.452986069457265472e+01 2.225441124968057308e-02 4.450882249945956204e+01
5.279999999999999716e+01 2.389589754072588779e+00 1.813797344587124716e+00 2.062766885572063558e+01 2.067319144524017105e+01 4.552258951953658084e+01 2.274978288583460323e-02 4.549956577152430981e+01
5.519999999999999574e+01 2.463447627401111450e+00 1.712140703053295354e+00 2.023019024942554367e+01 2.027661416394521865e+01 4.642391451967209548e+01 2.319944432476362534e-02 4.639888864912261823e+01
