# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999556e+00 2.048549839132307682e+01 2.049292689961636071e+01 7.428508293286228970e+00 3.731723668626321568e-03 7.463447337246326363e+00
2.399999999999999911e+00 1.256269611875988623e-01 2.997368490296575150e+00 2.050995000991076722e+01 2.051785225580069039e+01 7.902245889923609212e+00 3.967403990444669411e-03 7.934807980815305584e+00
4.799999999999999822e+00 2.510335299969464473e-01 2.989478577748513111e+00 2.058144960103197718e+01 2.059060835420982372e+01 9.158753177848645066e+00 4.593049080043963735e-03 9.186098159998795865e+00
7.199999999999999289e+00 3.759997006929126084e-01 2.976344103943433517e+00 2.069469573115143035e+01 2.070558217480905583e+01 1.088644365762614363e+01 5.454180536900450627e-03 1.090836107369222496e+01
9.599999999999999645e+00 5.003062401483067134e-01 2.957988111211514948e+00 2.084175104696009484e+01 2.085459308187291683e+01 1.284203491282165288e+01 6.429639217133402418e-03 1.285927843453285568e+01
1.200000000000000000e+01 6.237350724532779722e-01 2.934442802201417066e+00 2.101316438515897644e+01 2.102804547191862383e+01 1.488108675964938676e+01 7.447217995301290937e-03 1.489443599079695524e+01
1.439999999999999858e+01 7.460696614945641070e-01 2.905749483385892784e+00 2.119901751654068534e+01 2.121594146209211829e+01 1.692394555143084034e+01 8.466994837702902094e-03 1.693398967542864142e+01
1.680000000000000071e+01 8.670953908334148030e-01 2.871958492596201840e+00 2.138968545797879983e+01 2.140861268367710935e+01 1.892722569830917934e+01 9.467187264812514103e-03 1.893437452984980496e+01
1.919999999999999929e+01 9.865999402157495934e-01 2.833129110712442777e+00 2.157628520075689948e+01 2.159715260558708749e+01 2.086740483019100623e+01 1.043596894546952245e-02 2.087193789095803709e+01
2.159999999999999787e+01 1.104373658054033758e+00 2.789329457664754042e+00 2.175087938176878311e+01 2.177361129401386819e+01 2.273191224508308750e+01 1.136701043042943719e-02 2.273402086090669982e+01
