# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.132098147023696821e+00 1.136357689939498927e+00 4.259542915802105867e+00 2.139917039460335034e-03 4.279834078920559115e+00
2.399999999999999911e+00 4.187565372919962309e-02 9.991228300988584943e-01 1.130253747364875938e+00 1.134594525326299008e+00 4.340777961422959130e+00 2.180272237538398699e-03 4.360544475077564819e+00
4.799999999999999822e+00 8.367784333231548244e-02 9.964928592495044812e-01 1.124689103148862612e+00 1.129263944613656534e+00 4.574841464793921730e+00 2.296591991753948667e-03 4.593183983505949364e+00
7.199999999999999289e+00 1.253332335643042306e-01 9.921147013144778759e-01 1.115308973422407535e+00 1.120246286789472467e+00 4.937313367064932734e+00 2.476836085995411801e-03 4.953672171998214857e+00
9.599999999999999645e+00 1.667687467161022563e-01 9.859960370705050936e-01 1.101953631419918977e+00 1.107351935246636554e+00 5.398303826717465448e+00 2.706225873298132197e-03 5.412451746599107771e+00
1.200000000000000000e+01 2.079116908177593426e-01 9.781476007338056888e-01 1.084401543321331207e+00 1.090331355301760174e+00 5.929811980429078311e+00 2.970871822146559094e-03 5.941743644304096961e+00
1.439999999999999858e+01 2.486898871648547393e-01 9.685831611286310761e-01 1.062376212394633423e+00 1.068885066588684651e+00 6.508854194051116870e+00 3.259338143828173842e-03 6.518676287653978108e+00
1.680000000000000071e+01 2.890317969444716195e-01 9.573194975320672429e-01 1.035556089108602418e+00 1.042673794966433753e+00 7.117705857831446714e+00 3.562782896310044863e-03 7.125565792623008932e+00
1.919999999999999929e+01 3.288666467385832903e-01 9.443763702374811109e-01 1.003586203304929203e+00 1.011329211635228376e+00 7.743008330299283593e+00 3.874528586636921245e-03 7.749057173262255738e+00
2.159999999999999787e+01 3.681245526846779192e-01 9.297764858882514583e-01 9.660905690057064454e-01 9.744652762876115926e-01 8.374707281905147127e+00 4.189541845534755678e-03 8.379083691088979435e+00
2.400000000000000000e+01 4.067366430758002083e-01 9.135454576426008666e-01 9.226847640270985362e-01 9.316899267284989294e-01 9.005162701400394099e+00 4.503993841697733619e-03 9.007987683392107314e+00
2.639999999999999858e+01 4.446351791849274537e-01 8.957117602394130129e-01 8.729882954644913040e-01 8.826167809923846086e-01 9.628485527893303697e+00 4.814931074424632848e-03 9.629862148853325365e+00
2.879999999999999716e+01 4.817536741017152679e-01 8.763066800438635839e-01 8.166364910968948454e-01 8.268765557941232247e-01 1.024006469722838020e+01 5.120039884100558228e-03 1.024007976820290367e+01
3.119999999999999929e+01 5.180270093731302872e-01 8.553642601605065954e-01 7.532917547306838824e-01 7.641279886528018483e-01 1.083623392211796599e+01 5.417480136707521730e-03 1.083496027340662060e+01
3.360000000000000142e+01 5.533915492433441052e-01 8.329212407100995419e-01 6.826541094820531841e-01 6.940681452998614942e-01 1.141403581780831011e+01 5.705767280831118386e-03 1.141153456166036229e+01
3.600000000000000000e+01 5.877852522924731371e-01 8.090169943749475623e-01 6.044710315976226100e-01 6.164420842486167951e-01 1.197105265099418503e+01 5.983687604392461980e-03 1.196737520877712235e+01
3.839999999999999858e+01 6.211477802783104130e-01 7.836934573258398373e-01 5.185466489688178582e-01 5.310519316290424063e-01 1.250528266022454815e+01 6.250236245869361489e-03 1.250047249174649799e+01
4.079999999999999716e+01 6.534206039901053753e-01 7.569950556517563989e-01 4.247504438459198672e-01 4.377654916331991108e-01 1.301504778727924361e+01 6.504570917835941248e-03 1.300914183567636506e+01
4.319999999999999574e+01 6.845471059286887261e-01 7.289686274214115524e-01 3.230256608818815600e-01 3.365245842073816274e-01 1.349892332550006735e+01 6.745976604600246486e-03 1.349195320920110142e+01
4.560000000000000142e+01 7.144726796328034757e-01 6.996633405133654282e-01 2.133976840305723544e-01 2.273533670660438100e-01 1.395568303547145561e+01 6.973838016841184262e-03 1.394767603368442899e+01
4.800000000000000000e+01 7.431448254773943551e-01 6.691306063588582376e-01 9.598271550304016131e-02 1.103669708044513476e-01 1.438425530141118713e+01 7.187617585496257691e-03 1.437523517098949100e+01
5.039999999999999858e+01 7.705132427757892533e-01 6.374239897486897455e-01 -2.900282417979405114e-02 -1.421913695882903728e-02 1.478368722096501386e+01 7.386837442508909120e-03 1.477367488502448722e+01
5.279999999999999716e+01 7.965299180241962596e-01 6.045991148623749423e-01 -1.612316423372367469e-01 -1.460785278800946774e-01 1.515311445714207039e+01 7.571064299896250807e-03 1.514212859979088854e+01
5.519999999999999574e+01 8.211492091337040389e-01 5.707135676844318217e-01 -3.002529764978278948e-01 -2.847612411061156701e-01 1.549173539171222558e+01 7.739896501585135855e-03 1.547979300316692175e+01
5.759999999999999432e+01 8.443279255020149643e-01 5.358267949789967677e-01 -4.454771412809727105e-01 -4.296783524336961202e-01 1.579878884727659027e+01 7.892952878284203999e-03 1.578590575656619777e+01
6.000000000000000000e+01 8.660254037844385966e-01 5.000000000000001110e-01 -5.961559944989286430e-01 -5.800824589538428055e-01 1.607353554508583926e+01 8.029863501560546499e-03 1.605972700312752721e+01
6.239999999999999858e+01 8.862035792312148441e-01 4.632960351198617821e-01 -7.513576593095039335e-01 -7.350424143234557395e-01 1.631524498604819229e+01 8.150263193715144225e-03 1.630052638742606774e+01
6.479999999999999716e+01 9.048270524660196878e-01 4.257792915650727150e-01 -9.099332469364729281e-01 -8.934100547342005427e-01 1.652319220227238361e+01 8.253790028523718542e-03 1.650758005704159359e+01
6.720000000000000284e+01 9.218631515885005179e-01 3.875155864521029336e-01 -1.070472577887407351e+00 -1.053775903988821039e+00 1.669667389858631168e+01 8.340093630841214148e-03 1.668018726167495203e+01
6.959999999999999432e+01 9.372819894918914541e-01 3.485720473218153481e-01 -1.231245107204556710e+00 -1.214410044156982726e+00 1.683506304757387184e+01 8.408862831953047706e-03 1.681772566390453250e+01
7.200000000000000000e+01 9.510565162951535312e-01 3.090169943749474513e-01 -1.390121837567759311e+00 -1.373183899848279266e+00 1.693793771948004689e+01 8.459890628940227447e-03 1.691978125787545650e+01
7.439999999999999147e+01 9.631625667976581040e-01 2.689198206152659254e-01 -1.544475142983850358e+00 -1.527469795939054187e+00 1.700534704479617076e+01 8.493207889098654956e-03 1.698641577818518655e+01
7.679999999999999716e+01 9.735789028731601791e-01 2.283508701106558847e-01 -1.691059036852238240e+00 -1.674020724658636938e+00 1.703831219360129978e+01 8.509334586100199965e-03 1.701866917221475717e+01
7.920000000000000284e+01 9.822872507286887211e-01 1.873813145857245455e-01 -1.825888603093517304e+00 -1.808848925376402406e+00 1.703967771711500845e+01 8.509705686583924483e-03 1.701941137315673913e+01
8.159999999999999432e+01 9.892723329629883322e-01 1.460830285624116487e-01 -1.944173889640452124e+00 -1.927158550546884008e+00 1.701533909356789565e+01 8.497283411416922672e-03 1.699456682283475573e+01
8.400000000000000000e+01 9.945218953682734009e-01 1.045284632676534708e-01 -2.040427028728725389e+00 -2.023451544837517879e+00 1.697548389120728984e+01 8.477173161045181704e-03 1.695434632208430514e+01
8.639999999999999147e+01 9.980267284282716700e-01 6.279051952931352654e-02 -2.108925448765258892e+00 -2.091990795015583160e+00 1.693465374967562198e+01 8.456647566848145975e-03 1.691329513371555393e+01
8.879999999999999716e+01 9.997806834748456106e-01 2.094241988335705101e-02 -2.144669893302975083e+00 -2.127761119626106368e+00 1.690877367686860566e+01 8.443658654650234782e-03 1.688731730931439401e+01
9.120000000000000284e+01 9.997806834748456106e-01 -2.094241988335692611e-02 -2.144669893303197128e+00 -2.127761119626356390e+00 1.690877367684084831e+01 8.443658654650397846e-03 1.688731730926278374e+01
9.359999999999999432e+01 9.980267284282716700e-01 -6.279051952931317959e-02 -2.108925448765272659e+00 -2.091990795015222115e+00 1.693465375005032314e+01 8.456647566849065378e-03 1.691329513370384419e+01
9.600000000000000000e+01 9.945218953682734009e-01 -1.045284632676535680e-01 -2.040427028729058456e+00 -2.023451544837809202e+00 1.697548389124892054e+01 8.477173161045395075e-03 1.695434632206001879e+01
9.839999999999999147e+01 9.892723329629883322e-01 -1.460830285624115377e-01 -1.944173889640701702e+00 -1.927158550547050542e+00 1.701533909365116060e+01 8.497283411417620030e-03 1.699456682282456299e+01
1.007999999999999972e+02 9.822872507286887211e-01 -1.873813145857246010e-01 -1.825888603093975160e+00 -1.808848925377068539e+00 1.703967771690684430e+01 8.509705686583921014e-03 1.701941137319121466e+01
1.032000000000000028e+02 9.735789028731602901e-01 -2.283508701106558014e-01 -1.691059036852668562e+00 -1.674020724658997761e+00 1.703831219367069139e+01 8.509334586100512215e-03 1.701866917220022657e+01
1.055999999999999943e+02 9.631625667976582150e-01 -2.689198206152655923e-01 -1.544475142983781080e+00 -1.527469795938929398e+00 1.700534704485168191e+01 8.493207889097909025e-03 1.698641577817043924e+01
1.080000000000000000e+02 9.510565162951536422e-01 -3.090169943749473402e-01 -1.390121837567759311e+00 -1.373183899848293255e+00 1.693793771946616644e+01 8.459890628939967239e-03 1.691978125790125986e+01
1.103999999999999915e+02 9.372819894918916761e-01 -3.485720473218150151e-01 -1.231245107204667733e+00 -1.214410044157301805e+00 1.683506304736570769e+01 8.408862831952475247e-03 1.681772566389998147e+01
1.127999999999999972e+02 9.218631515885006289e-01 -3.875155864521028781e-01 -1.070472577887768395e+00 -1.053775903989293106e+00 1.669667389847528938e+01 8.340093630840723221e-03 1.668018726168059018e+01
1.151999999999999886e+02 9.048270524660196878e-01 -4.257792915650723820e-01 -9.099332469360010833e-01 -8.934100547341589094e-01 1.652319220184217485e+01 8.253790028523789665e-03 1.650758005703833931e+01
1.175999999999999943e+02 8.862035792312149551e-01 -4.632960351198615045e-01 -7.513576593096149558e-01 -7.350424143238998287e-01 1.631524498571512538e+01 8.150263193715541477e-03 1.630052638743799420e+01
1.200000000000000000e+02 8.660254037844388186e-01 -4.999999999999998335e-01 -5.961559944986233317e-01 -5.800824589540093390e-01 1.607353554461399270e+01 8.029863501560048633e-03 1.605972700311690460e+01
1.223999999999999915e+02 8.443279255020152974e-01 -5.358267949789964346e-01 -4.454771412810559772e-01 -4.296783524334879534e-01 1.579878884756802293e+01 7.892952878284623802e-03 1.578590575656066797e+01
1.247999999999999972e+02 8.211492091337041499e-01 -5.707135676844315997e-01 -3.002529764982581062e-01 -2.847612411063793481e-01 1.549173539187875903e+01 7.739896501585254683e-03 1.547979300317207141e+01
1.271999999999999886e+02 7.965299180241963706e-01 -6.045991148623748312e-01 -1.612316423374171581e-01 -1.460785278797754883e-01 1.515311445764167075e+01 7.571064299896514485e-03 1.514212859979274661e+01
1.295999999999999943e+02 7.705132427757892533e-01 -6.374239897486897455e-01 -2.900282417982180672e-02 -1.421913695878740391e-02 1.478368722103440192e+01 7.386837442508821516e-03 1.477367488501781700e+01
1.320000000000000000e+02 7.431448254773943551e-01 -6.691306063588582376e-01 9.598271550272097219e-02 1.103669708042570585e-01 1.438425530153608634e+01 7.187617585496354836e-03 1.437523517098968107e+01
1.344000000000000057e+02 7.144726796328032536e-01 -6.996633405133656503e-01 2.133976840305168432e-01 2.273533670660715655e-01 1.395568303555472234e+01 6.973838016841555493e-03 1.394767603368600106e+01
1.367999999999999829e+02 6.845471059286888371e-01 -7.289686274214113304e-01 3.230256608822701381e-01 3.365245842077979610e-01 1.349892332552782293e+01 6.745976604600922161e-03 1.349195320919568175e+01
1.391999999999999886e+02 6.534206039901057084e-01 -7.569950556517562879e-01 4.247504438460725229e-01 4.377654916337264668e-01 1.301504778765394477e+01 6.504570917835782520e-03 1.300914183567680027e+01
1.415999999999999943e+02 6.211477802783105240e-01 -7.836934573258398373e-01 5.185466489690954139e-01 5.310519316291256731e-01 1.250528266003025912e+01 6.250236245869671137e-03 1.250047249174010133e+01
1.440000000000000000e+02 5.877852522924732481e-01 -8.090169943749474513e-01 6.044710315973311765e-01 6.164420842484502616e-01 1.197105265111908423e+01 5.983687604392311059e-03 1.196737520878503780e+01
1.464000000000000057e+02 5.533915492433441052e-01 -8.329212407100995419e-01 6.826541094814148058e-01 6.940681452993480161e-01 1.141403581793321109e+01 5.705767280830883331e-03 1.141153456165212177e+01
1.487999999999999829e+02 5.180270093731306202e-01 -8.553642601605064844e-01 7.532917547304202044e-01 7.641279886527463372e-01 1.083623392232613369e+01 5.417480136707768928e-03 1.083496027341475276e+01
1.511999999999999886e+02 4.817536741017156010e-01 -8.763066800438634729e-01 8.166364910969781121e-01 8.268765557941926136e-01 1.024006469721450152e+01 5.120039884100686597e-03 1.024007976819878429e+01
1.535999999999999943e+02 4.446351791849277868e-01 -8.957117602394126799e-01 8.729882954644357929e-01 8.826167809928564534e-01 9.628485528420661410e+00 4.814931074423718649e-03 9.629862148848987502e+00
1.560000000000000000e+02 4.067366430758004303e-01 -9.135454576426008666e-01 9.226847640272234363e-01 9.316899267286377073e-01 9.005162701414270998e+00 4.503993841697571422e-03 9.007987683399806045e+00
1.584000000000000057e+02 3.681245526846777527e-01 -9.297764858882514583e-01 9.660905690059146123e-01 9.744652762877642482e-01 8.374707281849635976e+00 4.189541845534846751e-03 8.379083691066645301e+00
1.607999999999999829e+02 3.288666467385834014e-01 -9.443763702374809998e-01 1.003586203305026459e+00 1.011329211634964809e+00 7.743008329938461110e+00 3.874528586636121104e-03 7.749057173278735000e+00
1.631999999999999886e+02 2.890317969444716750e-01 -9.573194975320672429e-01 1.035556089108505162e+00 1.042673794966433753e+00 7.117705857928591229e+00 3.562782896310275147e-03 7.125565792608914428e+00
1.655999999999999943e+02 2.486898871648548504e-01 -9.685831611286310761e-01 1.062376212394397612e+00 1.068885066588837196e+00 6.508854194439694929e+00 3.259338143828086672e-03 6.518676287657664048e+00
1.680000000000000000e+02 2.079116908177593148e-01 -9.781476007338056888e-01 1.084401543321344974e+00 1.090331355301829674e+00 5.929811980484589462e+00 2.970871822147046985e-03 5.941743644293906002e+00
1.704000000000000057e+02 1.667687467161021730e-01 -9.859960370705050936e-01 1.101953631419433366e+00 1.107351935246414509e+00 5.398303826981143416e+00 2.706225873298156049e-03 5.412451746597806590e+00
1.727999999999999829e+02 1.253332335643045359e-01 -9.921147013144777649e-01 1.115308973422088457e+00 1.120246286789194912e+00 4.937313367106566098e+00 2.476836085995345448e-03 4.953672171992794304e+00
1.751999999999999886e+02 8.367784333231573224e-02 -9.964928592495044812e-01 1.124689103149043135e+00 1.129263944613670301e+00 4.574841464627388277e+00 2.296591991753818562e-03 4.593183983510286339e+00
1.775999999999999943e+02 4.187565372919981738e-02 -9.991228300988584943e-01 1.130253747365472794e+00 1.134594525326646064e+00 4.340777961173158950e+00 2.180272237538512757e-03 4.360544475078432569e+00
1.800000000000000000e+02 0.000000000000000000e+00 -1.000000000000000000e+00 1.132098147023696821e+00 1.136357689939498927e+00 4.259542915802105867e+00 2.139917039460281258e-03 4.279834078920775831e+00
1.824000000000000057e+02 -4.187565372919956758e-02 -9.991228300988584943e-01 1.130253747365306261e+00 1.134594525326451553e+00 4.340777961145403374e+00 2.180272237538471991e-03 4.360544475078649285e+00
1.847999999999999829e+02 -8.367784333231503835e-02 -9.964928592495044812e-01 1.124689103149140168e+00 1.129263944613739801e+00 4.574841464599632701e+00 2.296591991753907033e-03 4.593183983507467261e+00
1.871999999999999886e+02 -1.253332335643038420e-01 -9.921147013144778759e-01 1.115308973421796912e+00 1.120246286788848078e+00 4.937313367051054946e+00 2.476836085995682418e-03 4.953672171991493123e+00
1.895999999999999943e+02 -1.667687467161019510e-01 -9.859960370705050936e-01 1.101953631419558377e+00 1.107351935246594810e+00 5.398303827036654567e+00 2.706225873298239749e-03 5.412451746598456737e+00
1.920000000000000000e+02 -2.079116908177595369e-01 -9.781476007338055778e-01 1.084401543321025674e+00 1.090331355301454863e+00 5.929811980429078311e+00 2.970871822146834915e-03 5.941743644280461645e+00
1.944000000000000057e+02 -2.486898871648550446e-01 -9.685831611286310761e-01 1.062376212394508634e+00 1.068885066588948218e+00 6.508854194439694929e+00 3.259338143828198562e-03 6.518676287658748514e+00
1.967999999999999829e+02 -2.890317969444714530e-01 -9.573194975320673539e-01 1.035556089108644162e+00 1.042673794966669787e+00 7.117705858025735743e+00 3.562782896310046597e-03 7.125565792615853766e+00
1.991999999999999886e+02 -3.288666467385831238e-01 -9.443763702374811109e-01 1.003586203305109503e+00 1.011329211635228376e+00 7.743008330118872351e+00 3.874528586636675348e-03 7.749057173275265775e+00
2.015999999999999943e+02 -3.681245526846779192e-01 -9.297764858882514583e-01 9.660905690055121564e-01 9.744652762873756702e-01 8.374707281863514652e+00 4.189541845534806852e-03 8.379083691049080684e+00
2.040000000000000000e+02 -4.067366430758002083e-01 -9.135454576426008666e-01 9.226847640272234363e-01 9.316899267286099517e-01 9.005162701386515423e+00 4.503993841697685914e-03 9.007987683404575563e+00
2.064000000000000057e+02 -4.446351791849275648e-01 -8.957117602394129019e-01 8.729882954646439597e-01 8.826167809926621644e-01 9.628485528018204676e+00 4.814931074424008348e-03 9.629862148845843350e+00
2.087999999999999829e+02 -4.817536741017149904e-01 -8.763066800438636950e-01 8.166364910969781121e-01 8.268765557941509803e-01 1.024006469717286905e+01 5.120039884100394297e-03 1.024007976820658961e+01
2.111999999999999886e+02 -5.180270093731299541e-01 -8.553642601605068174e-01 7.532917547303091821e-01 7.641279886526491927e-01 1.083623392234001059e+01 5.417480136707458413e-03 1.083496027340965639e+01
2.135999999999999943e+02 -5.533915492433438832e-01 -8.329212407100996529e-01 6.826541094814148058e-01 6.940681452990565825e-01 1.141403581764177666e+01 5.705767280830799197e-03 1.141153456166480673e+01
2.160000000000000000e+02 -5.877852522924730261e-01 -8.090169943749475623e-01 6.044710315974283210e-01 6.164420842487000618e-01 1.197105265127174079e+01 5.983687604392601625e-03 1.196737520878297723e+01
2.184000000000000057e+02 -6.211477802783104130e-01 -7.836934573258398373e-01 5.185466489690121472e-01 5.310519316291256731e-01 1.250528266011352585e+01 6.250236245869465572e-03 1.250047249173359631e+01
2.207999999999999829e+02 -6.534206039901051533e-01 -7.569950556517568430e-01 4.247504438456978226e-01 4.377654916330603330e-01 1.301504778736251033e+01 6.504570917836008034e-03 1.300914183566747617e+01
2.231999999999999886e+02 -6.845471059286883930e-01 -7.289686274214118855e-01 3.230256608818676822e-01 3.365245842073538718e-01 1.349892332548618867e+01 6.745976604600578685e-03 1.349195320920565599e+01
2.255999999999999943e+02 -7.144726796328031426e-01 -6.996633405133657613e-01 2.133976840298923427e-01 2.273533670657801320e-01 1.395568303588778925e+01 6.973838016841810497e-03 1.394767603368508091e+01
2.280000000000000000e+02 -7.431448254773944662e-01 -6.691306063588581265e-01 9.598271550324832813e-02 1.103669708040211361e-01 1.438425530077280712e+01 7.187617585495464922e-03 1.437523517099079129e+01
2.303999999999999773e+02 -7.705132427757889202e-01 -6.374239897486903006e-01 -2.900282418026589593e-02 -1.421913695898169294e-02 1.478368722128420387e+01 7.386837442508760801e-03 1.477367488501996640e+01
2.327999999999999829e+02 -7.965299180241960375e-01 -6.045991148623753864e-01 -1.612316423371812357e-01 -1.460785278800669218e-01 1.515311445711431304e+01 7.571064299896080804e-03 1.514212859979290826e+01
2.351999999999999886e+02 -8.211492091337037058e-01 -5.707135676844322658e-01 -3.002529764980638172e-01 -2.847612411062960813e-01 1.549173539176773673e+01 7.739896501584974525e-03 1.547979300316686846e+01
2.375999999999999943e+02 -8.443279255020148533e-01 -5.358267949789972118e-01 -4.454771412810143438e-01 -4.296783524335573423e-01 1.579878884745700063e+01 7.892952878284183182e-03 1.578590575656668626e+01
2.400000000000000000e+02 -8.660254037844383745e-01 -5.000000000000004441e-01 -5.961559944985816983e-01 -5.800824589541203613e-01 1.607353554446133614e+01 8.029863501561877032e-03 1.605972700312492663e+01
2.423999999999999773e+02 -8.862035792312145110e-01 -4.632960351198621152e-01 -7.513576593094484224e-01 -7.350424143233030838e-01 1.631524498614533769e+01 8.150263193714937793e-03 1.630052638742292359e+01
2.447999999999999829e+02 -9.048270524660193548e-01 -4.257792915650729926e-01 -9.099332469359178166e-01 -8.934100547338674758e-01 1.652319220205033901e+01 8.253790028523741093e-03 1.650758005703584885e+01
2.471999999999999886e+02 -9.218631515885004069e-01 -3.875155864521032112e-01 -1.070472577887768395e+00 -1.053775903989112583e+00 1.669667389865569973e+01 8.340093630840705874e-03 1.668018726168449462e+01
2.495999999999999943e+02 -9.372819894918914541e-01 -3.485720473218154591e-01 -1.231245107204723244e+00 -1.214410044157482327e+00 1.683506304724080493e+01 8.408862831952770150e-03 1.681772566391364165e+01
2.520000000000000000e+02 -9.510565162951535312e-01 -3.090169943749476178e-01 -1.390121837567592777e+00 -1.373183899848376299e+00 1.693793771921636804e+01 8.459890628940869295e-03 1.691978125788738296e+01
2.543999999999999773e+02 -9.631625667976581040e-01 -2.689198206152658144e-01 -1.544475142983586791e+00 -1.527469795938665609e+00 1.700534704492106997e+01 8.493207889098155355e-03 1.698641577818692028e+01
2.568000000000000114e+02 -9.735789028731602901e-01 -2.283508701106558292e-01 -1.691059036852488040e+00 -1.674020724658733972e+00 1.703831219375395634e+01 8.509334586099146988e-03 1.701866917220153042e+01
2.591999999999999886e+02 -9.822872507286887211e-01 -1.873813145857246565e-01 -1.825888603094044660e+00 -1.808848925376888017e+00 1.703967771715664270e+01 8.509705686583823869e-03 1.701941137316844888e+01
2.615999999999999659e+02 -9.892723329629882212e-01 -1.460830285624124258e-01 -1.944173889640660180e+00 -1.927158550547023008e+00 1.701533909363728370e+01 8.497283411417644317e-03 1.699456682283757658e+01
2.640000000000000000e+02 -9.945218953682735119e-01 -1.045284632676533598e-01 -2.040427028728919456e+00 -2.023451544838184013e+00 1.697548389073544328e+01 8.477173161044820882e-03 1.695434632211336279e+01
2.663999999999999773e+02 -9.980267284282716700e-01 -6.279051952931409553e-02 -2.108925448765119892e+00 -2.091990795015194582e+00 1.693465374992542039e+01 8.456647566847014935e-03 1.691329513367955784e+01
2.688000000000000114e+02 -9.997806834748456106e-01 -2.094241988335672836e-02 -2.144669893303030594e+00 -2.127761119626356390e+00 1.690877367667431486e+01 8.443658654649875694e-03 1.688731730931916175e+01
2.711999999999999886e+02 -9.997806834748456106e-01 2.094241988335636059e-02 -2.144669893303335684e+00 -2.127761119626259134e+00 1.690877367707677337e+01 8.443658654649964165e-03 1.688731730927709762e+01
2.735999999999999659e+02 -9.980267284282716700e-01 6.279051952931283265e-02 -2.108925448765647026e+00 -2.091990795015277627e+00 1.693465375036950959e+01 8.456647566848607411e-03 1.691329513370297732e+01
2.760000000000000000e+02 -9.945218953682735119e-01 1.045284632676529851e-01 -2.040427028728933223e+00 -2.023451544837864713e+00 1.697548389106851019e+01 8.477173161044609245e-03 1.695434632209948589e+01
2.783999999999999773e+02 -9.892723329629883322e-01 1.460830285624112046e-01 -1.944173889640354869e+00 -1.927158550546759219e+00 1.701533909359564944e+01 8.497283411417167268e-03 1.699456682283670617e+01
2.808000000000000114e+02 -9.822872507286886101e-01 1.873813145857251561e-01 -1.825888603093642093e+00 -1.808848925376624450e+00 1.703967771701786660e+01 8.509705686583745807e-03 1.701941137317039932e+01
2.831999999999999886e+02 -9.735789028731602901e-01 2.283508701106554684e-01 -1.691059036852377018e+00 -1.674020724658900505e+00 1.703831219347640058e+01 8.509334586099547709e-03 1.701866917220673514e+01
2.855999999999999659e+02 -9.631625667976582150e-01 2.689198206152654813e-01 -1.544475142983836591e+00 -1.527469795938957153e+00 1.700534704487943571e+01 8.493207889097343505e-03 1.698641577819212500e+01
2.880000000000000000e+02 -9.510565162951536422e-01 3.090169943749472847e-01 -1.390121837567925844e+00 -1.373183899848487322e+00 1.693793771943841264e+01 8.459890628939460699e-03 1.691978125787545650e+01
2.903999999999999773e+02 -9.372819894918916761e-01 3.485720473218150706e-01 -1.231245107204778755e+00 -1.214410044156913226e+00 1.683506304786530450e+01 8.408862831951784828e-03 1.681772566391104107e+01
2.928000000000000114e+02 -9.218631515885005179e-01 3.875155864521028781e-01 -1.070472577887587873e+00 -1.053775903989084828e+00 1.669667389850304318e+01 8.340093630841056288e-03 1.668018726169902166e+01
2.951999999999999886e+02 -9.048270524660196878e-01 4.257792915650726595e-01 -9.099332469358900610e-01 -8.934100547341172760e-01 1.652319220177278680e+01 8.253790028522722810e-03 1.650758005704051001e+01
2.975999999999999659e+02 -8.862035792312150662e-01 4.632960351198609494e-01 -7.513576593096704670e-01 -7.350424143234973728e-01 1.631524498617309504e+01 8.150263193714842383e-03 1.630052638742075644e+01
3.000000000000000000e+02 -8.660254037844385966e-01 5.000000000000001110e-01 -5.961559944986788429e-01 -5.800824589539538279e-01 1.607353554472501500e+01 8.029863501561991523e-03 1.605972700312557677e+01
3.023999999999999773e+02 -8.443279255020155194e-01 5.358267949789959905e-01 -4.454771412810837328e-01 -4.296783524334601978e-01 1.579878884762353408e+01 7.892952878285047075e-03 1.578590575656435391e+01
3.048000000000000114e+02 -8.211492091337040389e-01 5.707135676844318217e-01 -3.002529764982719840e-01 -2.847612411062822035e-01 1.549173539198978133e+01 7.739896501585132385e-03 1.547979300316459117e+01
3.071999999999999886e+02 -7.965299180241967036e-01 6.045991148623744982e-01 -1.612316423371812357e-01 -1.460785278803028442e-01 1.515311445687839154e+01 7.571064299896326268e-03 1.514212859979586234e+01
