# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.034939861897804469e+01 1.035560402017382486e+01 6.205401195780169132e+00 3.117393631457369887e-03 6.234787262915375550e+00
2.399999999999999911e+00 8.375130745839924618e-02 1.998245660197716989e+00 1.035499725536824478e+01 1.036144461864918398e+01 6.447363280939755192e+00 3.237698999383037055e-03 6.475397998782078446e+00
4.799999999999999822e+00 1.673556866646309649e-01 1.992985718499008962e+00 1.037138761580658297e+01 1.037850600551316838e+01 7.118389706586847332e+00 3.571551372058626161e-03 7.143102744107745927e+00
7.199999999999999289e+00 2.506664671286084611e-01 1.984229402628955752e+00 1.039736901101677446e+01 1.040546712567151566e+01 8.098114654742083474e+00 4.059418742136325885e-03 8.118837484404409111e+00
9.599999999999999645e+00 3.335374934322045126e-01 1.971992074141010187e+00 1.043101767703620553e+01 1.044028714549333259e+01 9.269468457126507133e+00 4.643172606208447253e-03 9.286345212525942472e+00
1.200000000000000000e+01 4.158233816355186852e-01 1.956295201467611378e+00 1.046982728322859479e+01 1.048037389586943569e+01 1.054661264084100125e+01 5.280028972381743679e-03 1.056005794477371573e+01
1.439999999999999858e+01 4.973797743297094787e-01 1.937166322257262152e+00 1.051088623209360584e+01 1.052275908351750466e+01 1.187285142389971071e+01 5.941645103800864344e-03 1.188329020755142551e+01
1.680000000000000071e+01 5.780635938889432390e-01 1.914638995064134486e+00 1.055105559754110445e+01 1.056426729467022163e+01 1.321169712911740568e+01 6.609742333058142745e-03 1.321948466606257000e+01
1.919999999999999929e+01 6.577332934771665807e-01 1.888752740474962222e+00 1.058712569845802953e+01 1.060166527074775367e+01 1.453957228972346805e+01 7.272492574971614783e-03 1.454498514988182478e+01
2.159999999999999787e+01 7.362491053693558385e-01 1.859552971776502917e+00 1.061594155285704133e+01 1.063178260768864192e+01 1.584105483160014316e+01 7.922151306672606252e-03 1.584430261337976731e+01
2.400000000000000000e+01 8.134732861516004165e-01 1.827090915285201733e+00 1.063449561267146315e+01 1.065160154638483725e+01 1.710593371337387936e+01 8.553586951924813456e-03 1.710717390382247771e+01
2.639999999999999858e+01 8.892703583698549075e-01 1.791423520478826026e+00 1.063999106023322305e+01 1.065831843979853133e+01 1.832737956530827717e+01 9.163365218762889453e-03 1.832673043740580709e+01
