# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 6.485863002108415287e+01 6.486829731823598877e+01 9.667297151835786195e+00 4.855861986980469953e-03 9.711723973959696110e+00
2.399999999999999911e+00 2.931295761043973824e-01 6.993859810692009127e+00 6.507730496957286448e+01 6.508899047641882873e+01 1.168550684596536549e+01 5.861309261361478777e-03 1.172261852294687046e+01
4.799999999999999822e+00 5.857449033262084326e-01 6.975450014746530591e+00 6.568519083209878318e+01 6.570122839478936783e+01 1.603756269058509432e+01 8.032422946248592502e-03 1.606484589297685517e+01
7.199999999999999289e+00 8.773326349501295862e-01 6.944802909201344576e+00 6.657433327633316367e+01 6.659522745460330384e+01 2.089417827014217011e+01 1.045729483527507025e-02 2.091458967107273637e+01
9.599999999999999645e+00 1.167381227012715739e+00 6.901972259493534878e+00 6.763594396835432576e+01 6.766156921739732866e+01 2.562524904299590034e+01 1.282025906211754773e-02 2.564051812405099184e+01
1.200000000000000000e+01 1.455381835724315565e+00 6.847033205136639822e+00 6.878582867274815271e+01 6.881590154637204648e+01 3.007287362388755270e+01 1.504190966723654294e-02 3.008381933464199420e+01
1.439999999999999858e+01 1.740829210153983286e+00 6.780082127900417532e+00 6.996390706649712854e+01 6.999812144012022941e+01 3.421437362309542607e+01 1.711070878850622784e-02 3.422141757671026596e+01
1.680000000000000071e+01 2.023222578611301170e+00 6.701236482724469923e+00 7.112739989460072820e+01 7.116546135059944334e+01 3.806145599870303187e+01 1.903242337705559825e-02 3.806484675331067535e+01
1.919999999999999929e+01 2.302066527170082644e+00 6.610634591662367221e+00 7.224503314091161599e+01 7.228666541124107425e+01 4.163227032945304984e+01 2.081608676943481201e-02 4.163217353829462297e+01
2.159999999999999787e+01 2.576871868792744991e+00 6.508435401217759875e+00 7.329319673301020543e+01 7.333814105486689527e+01 4.494432185669916180e+01 2.247042911183740055e-02 4.494085822359661364e+01
2.400000000000000000e+01 2.847156501530601513e+00 6.394818203498206621e+00 7.425354228430857972e+01 7.430155536762195823e+01 4.801308331336961999e+01 2.400317298115807116e-02 4.800634596228980655e+01
2.639999999999999858e+01 3.112446254294492398e+00 6.269982321675890091e+00 7.511147992067157020e+01 7.516233195957158841e+01 5.085203890001221794e+01 2.542105103689209708e-02 5.084210207285943994e+01
2.879999999999999716e+01 3.372275718712006043e+00 6.134146760307044310e+00 7.585521790492636285e+01 7.590869090611640502e+01 5.347300119004638930e+01 2.672996247894562569e-02 5.345992495764395613e+01
