Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -4.772444326037087237e+00 -4.772444326037017959e+00 6.927791673660976812e-11
6.999999999999999556e-01 -1.167752064257343569e+00 -1.165059671517740369e+00 2.692392739603199914e+00
1.399999999999999911e+00 4.789834318905311861e+00 4.793890764234295609e+00 4.056445328983748766e+00
2.099999999999999645e+00 1.147205676184237433e+01 1.147701970151959827e+01 4.962939677223943136e+00
2.799999999999999822e+00 1.856175454406551495e+01 1.856737259709503718e+01 5.618053029522229735e+00
3.499999999999999556e+00 2.592667529984780828e+01 2.593278784874027210e+01 6.112548892463820494e+00
4.199999999999999289e+00 3.349551013003163291e+01 3.350200575683474824e+01 6.495626803115328585e+00
4.899999999999999467e+00 4.122423244381958085e+01 4.123102965489714933e+01 6.797211077568476867e+00
5.599999999999999645e+00 4.908323655241167671e+01 4.909027347635662863e+01 7.036923944951922749e+00
6.299999999999998934e+00 5.705139988400240014e+01 5.705862822330702500e+01 7.228339304624853412e+00
7.000000000000000000e+00 6.511298052440237427e+01 6.512036175662169057e+01 7.381232219316302690e+00
