# theta_deg  Ey_V_per_um  Ez_V_per_um  GS1_meV  GS2_meV  numerical_gap_microeV  alpha_eV_A  perturbative_gap_k1_microeV  
0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 6.477895262635982476e+01 6.478950517895026451e+01 1.055255259044263205e+01 5.300184894099735540e-03 1.060036978819955955e+01
2.399999999999999911e+00 2.931295761043973824e-01 6.993859810692009127e+00 6.499222973892898381e+01 6.500502743950478646e+01 1.279770057580065235e+01 6.418848724368000913e-03 1.283769744891971598e+01
4.799999999999999822e+00 5.857449033262084326e-01 6.975450014746530591e+00 6.558605426562272100e+01 6.560371263220618232e+01 1.765836658346175980e+01 8.844000455249382761e-03 1.768800091048183987e+01
7.199999999999999289e+00 8.773326349501295862e-01 6.944802909201344576e+00 6.645639683167802048e+01 6.647952450887615328e+01 2.312767719812869416e+01 1.157509929818587545e-02 2.315019859672196034e+01
9.599999999999999645e+00 1.167381227012715739e+00 6.901972259493534878e+00 6.749728455791051829e+01 6.752579359916518342e+01 2.850904125467623729e+01 1.426316135165673488e-02 2.852632270432253847e+01
1.200000000000000000e+01 1.455381835724315565e+00 6.847033205136639822e+00 6.862592257423594333e+01 6.865954228104200752e+01 3.361970680607062434e+01 1.681631243788457228e-02 3.363262487618423791e+01
1.439999999999999858e+01 1.740829210153983286e+00 6.780082127900417532e+00 6.978283594342404683e+01 6.982126253813547123e+01 3.842659471142706451e+01 1.921779591419948280e-02 3.843559182681310915e+01
1.680000000000000071e+01 2.023222578611301170e+00 6.701236482724469923e+00 7.092550583527548724e+01 7.096844224551892921e+01 4.293641024344374557e+01 2.147086991039368412e-02 4.294173982184734939e+01
1.919999999999999929e+01 2.302066527170082644e+00 6.610634591662367221e+00 7.202277958698041971e+01 7.206994398507301014e+01 4.716439809258898919e+01 2.358311171325791489e-02 4.716622342593179695e+01
2.159999999999999787e+01 2.576871868792744991e+00 6.508435401217759875e+00 7.305111196913040317e+01 7.310223800808223871e+01 5.112603895184031444e+01 2.556223752903247562e-02 5.112447505596639985e+01
2.400000000000000000e+01 2.847156501530601513e+00 6.394818203498206621e+00 7.399219520229209479e+01 7.404703041293353749e+01 5.483521064143792501e+01 2.741517174132293566e-02 5.483034348323367624e+01
2.639999999999999858e+01 3.112446254294492398e+00 6.269982321675890091e+00 7.483146866101994021e+01 7.488977272098438220e+01 5.830405996443133176e+01 2.914797805790612928e-02 5.829595611479832229e+01
