Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -4.597819939835143366e+00 -4.597819939834602465e+00 5.409006575973762665e-10
6.999999999999999556e-01 -2.966707077019847816e+00 -2.964638837835611884e+00 2.068239184235931560e+00
1.399999999999999911e+00 1.011600036754892074e+00 1.013313602912652156e+00 1.713566157760082476e+00
2.099999999999999645e+00 6.237282441269393019e+00 6.237651790971742827e+00 3.693497023498082399e-01
2.799999999999999822e+00 1.219390265199718471e+01 1.219743686848151398e+01 3.534216484329277819e+00
3.499999999999999556e+00 1.864201603584388067e+01 1.864944931207637779e+01 7.433276232497121327e+00
4.199999999999999289e+00 2.544946582352379494e+01 2.546131508949912714e+01 1.184926597533220161e+01
4.899999999999999467e+00 3.253469955788729351e+01 3.255133205800159146e+01 1.663250011429795450e+01
5.599999999999999645e+00 3.984309810384357320e+01 3.986477270900878267e+01 2.167460516520947067e+01
6.299999999999998934e+00 4.733588689575658748e+01 4.736278165072366164e+01 2.689475496707416369e+01
7.000000000000000000e+00 5.498432146662752018e+01 5.501655288345673966e+01 3.223141682921948359e+01
