Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
0.000000000000000000e+00 -6.179408886954957936e+00 -6.179408886954863789e+00 9.414691248821327463e-11
1.071428571428571438e-02 -6.177820749765574604e+00 -6.177647319651435431e+00 1.734301141391725309e-01
2.142857142857142877e-02 -6.172892294413650838e+00 -6.172545953650856454e+00 3.463407627943837497e-01
3.214285714285713969e-02 -6.164651873389191294e+00 -6.164133643923989325e+00 5.182294652019692194e-01
4.285714285714285754e-02 -6.153145837264276885e+00 -6.152457210932938736e+00 6.886263313381491002e-01
5.357142857142856845e-02 -6.138437002359068195e+00 -6.137579895248478579e+00 8.571071105896166387e-01
6.428571428571427937e-02 -6.120602671982130261e+00 -6.119579369121720624e+00 1.023302860409636139e+00
7.499999999999999722e-02 -6.099732353213129343e+00 -6.098545447365058436e+00 1.186905848070907155e+00
8.571428571428571508e-02 -6.075925317972124873e+00 -6.074577646242038220e+00 1.347671730086652531e+00
9.642857142857141906e-02 -6.049288148107262231e+00 -6.047782729695140524e+00 1.505418412121706240e+00
1.071428571428571369e-01 -6.019932383282107224e+00 -6.018272361049629815e+00 1.660022232477409432e+00
1.178571428571428548e-01 -5.987972362462894438e+00 -5.986160950237458422e+00 1.811412225436015433e+00
1.285714285714285587e-01 -5.953523319635998234e+00 -5.951563756415778172e+00 1.959563220220061908e+00
1.392857142857142627e-01 -5.916699765935661048e+00 -5.914595277487581626e+00 2.104488448079422369e+00
1.499999999999999944e-01 -5.877614166230308967e+00 -5.875367934031267225e+00 2.246232199041742206e+00
