# kx  valence1  valence2  conduction1  conduction2  band_gap
-2.800000000000e-03 8.297701032398e-02 8.303305219776e-02 2.065983628719e-01 2.065983628719e-01 1.235653106741e-01
-2.566666666667e-03 8.303095351833e-02 8.308260136003e-02 2.065529753724e-01 2.065529753724e-01 1.234703740124e-01
-2.333333333333e-03 8.308046961017e-02 8.312765129043e-02 2.065115345390e-01 2.065115345390e-01 1.233838832486e-01
-2.100000000000e-03 8.312554537349e-02 8.316819536362e-02 2.064740403916e-01 2.064740403916e-01 1.233058450280e-01
-1.866666666667e-03 8.316616851977e-02 8.320422787979e-02 2.064404929483e-01 2.064404929483e-01 1.232362650685e-01
-1.633333333333e-03 8.320232770165e-02 8.323574406921e-02 2.064108922250e-01 2.064108922250e-01 1.231751481558e-01
-1.400000000000e-03 8.323401251607e-02 8.326274009655e-02 2.063852382361e-01 2.063852382361e-01 1.231224981396e-01
-1.166666666667e-03 8.326121350699e-02 8.328521306464e-02 2.063635309939e-01 2.063635309939e-01 1.230783179293e-01
-9.333333333333e-04 8.328392216765e-02 8.330316101793e-02 2.063457705088e-01 2.063457705088e-01 1.230426094908e-01
-7.000000000000e-04 8.330213094235e-02 8.331658294548e-02 2.063319567893e-01 2.063319567893e-01 1.230153738438e-01
-4.666666666667e-04 8.331583322782e-02 8.332547878355e-02 2.063220898420e-01 2.063220898420e-01 1.229966110585e-01
-2.333333333333e-04 8.332502337407e-02 8.332984941776e-02 2.063161696718e-01 2.063161696718e-01 1.229863202540e-01
0.000000000000e+00 8.332969668488e-02 8.332969668488e-02 2.063141962814e-01 2.063141962814e-01 1.229844995965e-01
2.333333333333e-04 8.332502337407e-02 8.332984941776e-02 2.063161696718e-01 2.063161696718e-01 1.229863202540e-01
4.666666666667e-04 8.331583322782e-02 8.332547878355e-02 2.063220898420e-01 2.063220898420e-01 1.229966110585e-01
7.000000000000e-04 8.330213094235e-02 8.331658294548e-02 2.063319567893e-01 2.063319567893e-01 1.230153738438e-01
9.333333333333e-04 8.328392216765e-02 8.330316101793e-02 2.063457705088e-01 2.063457705088e-01 1.230426094908e-01
1.166666666667e-03 8.326121350699e-02 8.328521306464e-02 2.063635309939e-01 2.063635309939e-01 1.230783179293e-01
1.400000000000e-03 8.323401251607e-02 8.326274009655e-02 2.063852382361e-01 2.063852382361e-01 1.231224981396e-01
1.633333333333e-03 8.320232770165e-02 8.323574406921e-02 2.064108922250e-01 2.064108922250e-01 1.231751481558e-01
1.866666666667e-03 8.316616851977e-02 8.320422787979e-02 2.064404929483e-01 2.064404929483e-01 1.232362650685e-01
2.100000000000e-03 8.312554537349e-02 8.316819536362e-02 2.064740403916e-01 2.064740403916e-01 1.233058450280e-01
2.333333333333e-03 8.308046961017e-02 8.312765129043e-02 2.065115345390e-01 2.065115345390e-01 1.233838832486e-01
2.566666666667e-03 8.303095351833e-02 8.308260136003e-02 2.065529753724e-01 2.065529753724e-01 1.234703740124e-01
2.800000000000e-03 8.297701032398e-02 8.303305219776e-02 2.065983628719e-01 2.065983628719e-01 1.235653106741e-01
