0.000000000000000000e+00 1.071428571428571619e+00 2.142857142857143238e+00 3.214285714285714857e+00 4.285714285714286476e+00 5.357142857142857650e+00 6.428571428571429713e+00 7.500000000000000000e+00 8.571428571428572951e+00 9.642857142857144126e+00 1.071428571428571530e+01 1.178571428571428648e+01 1.285714285714285943e+01 1.392857142857142883e+01 1.500000000000000000e+01
3.085200827787870081e-01 3.036017613661929904e-01 2.918773007966690147e-01 2.766656867589400437e-01 2.594016072994199673e-01 2.407490596614100253e-01 2.210726726344900139e-01 2.006002734206299987e-01 1.794846393287099773e-01 1.578343721571399683e-01 1.357301396137700067e-01 1.132346781200000013e-01 9.039700718390000778e-02 6.725661096639998227e-02 4.384585150290001843e-02
