0.000000000000000000e+00 1.071428571428571619e+00 2.142857142857143238e+00 3.214285714285714857e+00 4.285714285714286476e+00 5.357142857142857650e+00 6.428571428571429713e+00 7.500000000000000000e+00 8.571428571428572951e+00 9.642857142857144126e+00 1.071428571428571530e+01 1.178571428571428648e+01
3.085200827787880073e-01 2.932719695724974041e-01 2.717947071622699995e-01 2.486243934059599869e-01 2.245033303933499924e-01 1.997409628409899940e-01 1.745040570910700028e-01 1.488954487911600122e-01 1.229843468636399872e-01 9.682009631312998854e-02 7.043942198669998767e-02 4.387061049359999854e-02
