-1.20000000e-02 -3.53742481e-02 -3.53742481e-02 -3.48417849e-02 -3.48417849e-02 -3.47967832e-02 -3.47967832e-02 -2.87148431e-02 -2.87148431e-02 -2.76786034e-02 -2.76786034e-02 -2.45254130e-02 -2.45254130e-02 -2.20593562e-02 -2.20593562e-02 -2.09387387e-02 -2.09387387e-02 -2.07632477e-02 -2.07632477e-02 -1.57156707e-02 -1.57156707e-02 -1.24304056e-02 -1.24304056e-02 -1.06736497e-02 -1.06736497e-02
-1.12000000e-02 -3.48985758e-02 -3.48985758e-02 -3.44018816e-02 -3.44018816e-02 -3.43153070e-02 -3.43153070e-02 -2.82572037e-02 -2.82572037e-02 -2.72475460e-02 -2.72475460e-02 -2.40085849e-02 -2.40085849e-02 -2.14827598e-02 -2.14827598e-02 -2.03141509e-02 -2.03141509e-02 -2.02658654e-02 -2.02658654e-02 -1.51459386e-02 -1.51459386e-02 -1.17824208e-02 -1.17824208e-02 -9.96108199e-03 -9.96108199e-03
-1.04000000e-02 -3.44530730e-02 -3.44530730e-02 -3.40130827e-02 -3.40130827e-02 -3.38379082e-02 -3.38379082e-02 -2.78287190e-02 -2.78287190e-02 -2.68442658e-02 -2.68442658e-02 -2.35235833e-02 -2.35235833e-02 -2.09405232e-02 -2.09405232e-02 -1.98080585e-02 -1.98080585e-02 -1.97178590e-02 -1.97178590e-02 -1.46112416e-02 -1.46112416e-02 -1.11730826e-02 -1.11730826e-02 -9.29014711e-03 -9.29014711e-03
-9.60000000e-03 -3.40389597e-02 -3.40389597e-02 -3.36510803e-02 -3.36510803e-02 -3.33899446e-02 -3.33899446e-02 -2.74299074e-02 -2.74299074e-02 -2.64691482e-02 -2.64691482e-02 -2.30711921e-02 -2.30711921e-02 -2.04337525e-02 -2.04337525e-02 -1.93755583e-02 -1.93755583e-02 -1.91660831e-02 -1.91660831e-02 -1.41124543e-02 -1.41124543e-02 -1.06036294e-02 -1.06036294e-02 -8.66238227e-03 -8.66238227e-03
-8.80000000e-03 -3.36574786e-02 -3.36574786e-02 -3.33144374e-02 -3.33144374e-02 -3.29737443e-02 -3.29737443e-02 -2.70612501e-02 -2.70612501e-02 -2.61225591e-02 -2.61225591e-02 -2.26521495e-02 -2.26521495e-02 -1.99634911e-02 -1.99634911e-02 -1.89762891e-02 -1.89762891e-02 -1.86527381e-02 -1.86527381e-02 -1.36503999e-02 -1.36503999e-02 -1.00752289e-02 -1.00752289e-02 -8.07923755e-03 -8.07923755e-03
-8.00000000e-03 -3.33098313e-02 -3.33098313e-02 -3.30027877e-02 -3.30027877e-02 -3.25904623e-02 -3.25904623e-02 -2.67231905e-02 -2.67231905e-02 -2.58048444e-02 -2.58048444e-02 -2.22671458e-02 -2.22671458e-02 -1.95307154e-02 -1.95307154e-02 -1.86101168e-02 -1.86101168e-02 -1.81796763e-02 -1.81796763e-02 -1.32258480e-02 -1.32258480e-02 -9.58897291e-03 -9.58897291e-03 -7.54206965e-03 -7.54206965e-03
-7.20000000e-03 -3.29970249e-02 -3.29970249e-02 -3.27160454e-02 -3.27160454e-02 -3.22410172e-02 -3.22410172e-02 -2.64161324e-02 -2.64161324e-02 -2.55163284e-02 -2.55163284e-02 -2.19168198e-02 -2.19168198e-02 -1.91363307e-02 -1.91363307e-02 -1.82774120e-02 -1.82774120e-02 -1.77481191e-02 -1.77481191e-02 -1.28395110e-02 -1.28395110e-02 -9.14587312e-03 -9.14587312e-03 -7.05213627e-03 -7.05213627e-03
-6.40000000e-03 -3.27196355e-02 -3.27196355e-02 -3.24545161e-02 -3.24545161e-02 -3.19262111e-02 -3.19262111e-02 -2.61404400e-02 -2.61404400e-02 -2.52573131e-02 -2.52573131e-02 -2.16017573e-02 -2.16017573e-02 -1.87811671e-02 -1.87811671e-02 -1.79785734e-02 -1.79785734e-02 -1.73591263e-02 -1.73591263e-02 -1.24920418e-02 -1.24920418e-02 -8.74685704e-03 -8.74685704e-03 -6.61059088e-03 -6.61059088e-03
-5.60000000e-03 -3.24776145e-02 -3.24776145e-02 -3.22190582e-02 -3.22190582e-02 -3.16467557e-02 -3.16467557e-02 -2.58964367e-02 -2.58964367e-02 -2.50280758e-02 -2.50280758e-02 -2.13224880e-02 -2.13224880e-02 -1.84659766e-02 -1.84659766e-02 -1.77139758e-02 -1.77139758e-02 -1.70136430e-02 -1.70136430e-02 -1.21840311e-02 -1.21840311e-02 -8.39276436e-03 -8.39276436e-03 -6.21847810e-03 -6.21847810e-03
-4.80000000e-03 -3.22703208e-02 -3.22703208e-02 -3.20110389e-02 -3.20110389e-02 -3.14032795e-02 -3.14032795e-02 -2.56844060e-02 -2.56844060e-02 -2.48288681e-02 -2.48288681e-02 -2.10794841e-02 -2.10794841e-02 -1.81914298e-02 -1.81914298e-02 -1.74839577e-02 -1.74839577e-02 -1.67125070e-02 -1.67125070e-02 -1.19160055e-02 -1.19160055e-02 -8.08434369e-03 -8.08434369e-03 -5.87672947e-03 -5.87672947e-03
