-2.799999999999999972e-03 7.528635820688203695e-03 8.006021392267900771e-03
-2.613333333333333394e-03 7.592928218655634054e-03 8.039554119382175124e-03
-2.426666666666666815e-03 7.654054372898289049e-03 8.069673755729242504e-03
-2.239999999999999804e-03 7.711981079342039580e-03 8.096374767559810781e-03
-2.053333333333333226e-03 7.766678430593240701e-03 8.119652341067956636e-03
-1.866666666666666648e-03 7.818119495796749252e-03 8.139502399408221622e-03
-1.680000000000000070e-03 7.866280038248810169e-03 8.155921621227940621e-03
-1.493333333333333275e-03 7.911138267131828661e-03 8.168907460984003999e-03
-1.306666666666666697e-03 7.952674619729815930e-03 8.178458171261643317e-03
-1.120000000000000119e-03 7.990871570588919948e-03 8.184572827381400573e-03
-9.333333333333333239e-04 8.025713464397815633e-03 8.187251354616273402e-03
-7.466666666666667458e-04 8.057186369626878619e-03 8.186494558391543830e-03
-5.600000000000001678e-04 8.085277950258248914e-03 8.182304157896100327e-03
-3.733333333333335897e-04 8.109977353298464253e-03 8.174682823593487635e-03
-1.866666666666665780e-04 8.131275109970456660e-03 8.163634219204574105e-03
0.000000000000000000e+00 8.149163048834173750e-03 8.149163048834479062e-03
1.866666666666665780e-04 8.131275109971164428e-03 8.163634219204490838e-03
3.733333333333331561e-04 8.109977353298644664e-03 8.174682823593917846e-03
5.599999999999997341e-04 8.085277950257985236e-03 8.182304157896155838e-03
7.466666666666667458e-04 8.057186369626684330e-03 8.186494558392223841e-03
9.333333333333333239e-04 8.025713464398190333e-03 8.187251354615759924e-03
1.119999999999999902e-03 7.990871570588350958e-03 8.184572827381178528e-03
1.306666666666666480e-03 7.952674619729899197e-03 8.178458171262156795e-03
1.493333333333333058e-03 7.911138267130940482e-03 8.168907460983379498e-03
1.679999999999999636e-03 7.866280038248407713e-03 8.155921621228176543e-03
1.866666666666666214e-03 7.818119495796790885e-03 8.139502399408721223e-03
2.053333333333332792e-03 7.766678430592463545e-03 8.119652341068164803e-03
2.240000000000000237e-03 7.711981079342317136e-03 8.096374767559436081e-03
2.426666666666666815e-03 7.654054372898441705e-03 8.069673755729894760e-03
2.613333333333333394e-03 7.592928218655911610e-03 8.039554119381842057e-03
2.799999999999999972e-03 7.528635820689438818e-03 8.006021392268386494e-03
