L Ef kx gap_microeV
8.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.286249588072309491e-04 -9.286249588071129879e-04 1.179611963664228824e-10
8.000000000000000000e+02 0.000000000000000000e+00 4.040404040404040536e-05 -9.287159957082069539e-04 -9.287159957081791983e-04 2.775557561562891351e-11
8.000000000000000000e+02 0.000000000000000000e+00 8.080808080808081072e-05 -9.289891056359356192e-04 -9.289891056358592913e-04 7.632783294297951215e-11
8.000000000000000000e+02 0.000000000000000000e+00 1.212121212121212229e-04 -9.294442862645968528e-04 -9.294442862644650138e-04 1.318389841742373392e-10
8.000000000000000000e+02 0.000000000000000000e+00 1.616161616161616214e-04 -9.300815337203449662e-04 -9.300815337199910826e-04 3.538835890992686473e-10
8.000000000000000000e+02 0.000000000000000000e+00 2.020202020202020200e-04 -9.309008425779918827e-04 -9.309008425776241213e-04 3.677613769070831040e-10
8.000000000000000000e+02 0.000000000000000000e+00 2.424242424242424457e-04 -9.319022058624990001e-04 -9.319022058623602223e-04 1.387778780781445676e-10
8.000000000000000000e+02 0.000000000000000000e+00 2.828282828282828172e-04 -9.330856150500804747e-04 -9.330856150498861856e-04 1.942890293094023946e-10
8.000000000000000000e+02 0.000000000000000000e+00 3.232323232323232429e-04 -9.344510600664615585e-04 -9.344510600663435973e-04 1.179611963664228824e-10
8.000000000000000000e+02 0.000000000000000000e+00 3.636363636363636686e-04 -9.359985292885300567e-04 -9.359985292884884234e-04 4.163336342344337027e-11
8.000000000000000000e+02 0.000000000000000000e+00 4.040404040404040401e-04 -9.377280095434550877e-04 -9.377280095434481488e-04 6.938893903907228378e-12
8.000000000000000000e+02 0.000000000000000000e+00 4.444444444444444657e-04 -9.396394861094156670e-04 -9.396394861093879114e-04 2.775557561562891351e-11
8.000000000000000000e+02 0.000000000000000000e+00 4.848484848484848914e-04 -9.417329427156492794e-04 -9.417329427153509069e-04 2.983724378680108202e-10
8.000000000000000000e+02 0.000000000000000000e+00 5.252525252525253171e-04 -9.440083615428682129e-04 -9.440083615426184127e-04 2.498001805406602216e-10
8.000000000000000000e+02 0.000000000000000000e+00 5.656565656565656344e-04 -9.464657232231069028e-04 -9.464657232231069028e-04 0.000000000000000000e+00
8.000000000000000000e+02 0.000000000000000000e+00 6.060606060606060601e-04 -9.491050068409709328e-04 -9.491050068405962326e-04 3.747002708109903324e-10
8.000000000000000000e+02 0.000000000000000000e+00 6.464646464646464858e-04 -9.519261899320688447e-04 -9.519261899318537390e-04 2.151057110211240797e-10
8.000000000000000000e+02 0.000000000000000000e+00 6.868686868686869115e-04 -9.549292484856974905e-04 -9.549292484855864682e-04 1.110223024625156540e-10
8.000000000000000000e+02 0.000000000000000000e+00 7.272727272727273371e-04 -9.581141569431697591e-04 -9.581141569431142480e-04 5.551115123125782702e-11
8.000000000000000000e+02 0.000000000000000000e+00 7.676767676767676544e-04 -9.614808881993133771e-04 -9.614808881993064382e-04 6.938893903907228378e-12
8.000000000000000000e+02 0.000000000000000000e+00 8.080808080808080801e-04 -9.650294136023668257e-04 -9.650294136019782476e-04 3.885780586188047891e-10
8.000000000000000000e+02 0.000000000000000000e+00 8.484848484848485058e-04 -9.687597029544234295e-04 -9.687597029543887350e-04 3.469446951953614189e-11
8.000000000000000000e+02 0.000000000000000000e+00 8.888888888888889315e-04 -9.726717245123958633e-04 -9.726717245120350408e-04 3.608224830031758756e-10
