L Ef kx gap_2nd_microeV gap_4th_microeV
6.000000000000000000e+02 0.000000000000000000e+00 6.868686868686869115e-04 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 7.272727272727273371e-04 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 7.676767676767676544e-04 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 8.080808080808080801e-04 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 8.484848484848485058e-04 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 8.888888888888889315e-04 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 9.292929292929293572e-04 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 9.696969696969697829e-04 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.010101010101010100e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.050505050505050634e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.090909090909090952e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.131313131313131269e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.171717171717171803e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.212121212121212120e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.252525252525252654e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.292929292929292972e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.333333333333333289e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.373737373737373823e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.414141414141414140e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.454545454545454674e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.494949494949494992e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.535353535353535309e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.575757575757575843e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.616161616161616160e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.656565656565656694e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.696969696969697012e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.737373737373737329e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.777777777777777863e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.818181818181818180e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.858585858585858714e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.898989898989899032e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.939393939393939566e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 1.979797979797979883e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.020202020202020200e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.060606060606060518e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.101010101010101268e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.141414141414141586e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.181818181818181903e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.222222222222222220e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.262626262626262538e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.303030303030303289e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.343434343434343606e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.383838383838383923e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.424242424242424240e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.464646464646464558e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.505050505050505309e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.545454545454545626e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.585858585858585943e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.626262626262626260e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.666666666666666578e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.707070707070707329e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.747474747474747646e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.787878787878787963e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.828282828282828280e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.868686868686868598e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.909090909090909349e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.949494949494949666e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 2.989898989898989983e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.030303030303030300e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.070707070707070618e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.111111111111111369e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.151515151515151686e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.191919191919192003e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.232323232323232320e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.272727272727272638e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.313131313131313389e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.353535353535353706e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.393939393939394023e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.434343434343434340e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.474747474747474658e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.515151515151515409e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.555555555555555726e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.595959595959596043e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.636363636363636360e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.676767676767676678e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.717171717171717429e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.757575757575757746e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.797979797979798063e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.838383838383838381e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.878787878787879131e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.919191919191919449e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 3.959595959595959766e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 0.000000000000000000e+00 4.000000000000000083e-03 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 3.846153846153846265e-07 0.000000000000000000e+00 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 3.846153846153846265e-07 4.040404040404040536e-05 5.514569721004614067e-04 5.507106303100084421e-04
6.000000000000000000e+02 3.846153846153846265e-07 8.080808080808081072e-05 1.102913944200922813e-03 1.101354576114876860e-03
6.000000000000000000e+02 3.846153846153846265e-07 1.212121212121212229e-04 1.654370916301384220e-03 1.651865152475784360e-03
6.000000000000000000e+02 3.846153846153846265e-07 1.616161616161616214e-04 2.205827888401845627e-03 2.202175674237069614e-03
6.000000000000000000e+02 3.846153846153846265e-07 2.020202020202020200e-04 2.757284860068626164e-03 2.752219457544113901e-03
6.000000000000000000e+02 3.846153846153846265e-07 2.424242424242424457e-04 3.308741832169087571e-03 3.301929817024415459e-03
6.000000000000000000e+02 3.846153846153846265e-07 2.828282828282828172e-04 3.860198804269548978e-03 3.851240068172834263e-03
6.000000000000000000e+02 3.846153846153846265e-07 3.232323232323232429e-04 4.411655776153169950e-03 4.400083525833708986e-03
6.000000000000000000e+02 3.846153846153846265e-07 3.636363636363636686e-04 4.963112748470471791e-03 4.948393505718740037e-03
6.000000000000000000e+02 3.846153846153846265e-07 4.040404040404040401e-04 5.514569720570933198e-03 5.496103322889106524e-03
6.000000000000000000e+02 3.846153846153846265e-07 4.444444444444444657e-04 6.066026692454554170e-03 6.043146293056508855e-03
6.000000000000000000e+02 3.846153846153846265e-07 4.848484848484848914e-04 6.617483664771856011e-03 6.589455730631604835e-03
6.000000000000000000e+02 3.846153846153846265e-07 5.252525252525253171e-04 7.168940636872317418e-03 7.134964951326094873e-03
6.000000000000000000e+02 3.846153846153846265e-07 5.656565656565656344e-04 7.720397608539097956e-03 7.679607270417998510e-03
6.000000000000000000e+02 3.846153846153846265e-07 6.060606060606060601e-04 8.271854580639559362e-03 8.223316002968494853e-03
6.000000000000000000e+02 3.846153846153846265e-07 6.464646464646464858e-04 8.823311552740020769e-03 8.766024464906124747e-03
6.000000000000000000e+02 3.846153846153846265e-07 6.868686868686869115e-04 9.374768524840482176e-03 9.307665970858386428e-03
6.000000000000000000e+02 3.846153846153846265e-07 7.272727272727273371e-04 9.926225496940943582e-03 9.848173835886459004e-03
6.000000000000000000e+02 3.846153846153846265e-07 7.676767676767676544e-04 1.047768246904140499e-02 1.038748137591888332e-02
6.000000000000000000e+02 3.846153846153846265e-07 8.080808080808080801e-04 1.102913944114186640e-02 1.092552190601683848e-02
6.000000000000000000e+02 3.846153846153846265e-07 8.484848484848485058e-04 1.158059641324232780e-02 1.146222874102466316e-02
6.000000000000000000e+02 3.846153846153846265e-07 8.888888888888889315e-04 1.213205338534278921e-02 1.199753519665405777e-02
6.000000000000000000e+02 3.846153846153846265e-07 9.292929292929293572e-04 1.268351035700956975e-02 1.253137458774936097e-02
6.000000000000000000e+02 3.846153846153846265e-07 9.696969696969697829e-04 1.323496732911003115e-02 1.306368023002227319e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.010101010101010100e-03 1.378642430121049256e-02 1.359438543853397352e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.050505050505050634e-03 1.433788127331095397e-02 1.412342352856248151e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.090909090909090952e-03 1.488933824541141537e-02 1.465072781538581670e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.131313131313131269e-03 1.544079521751187678e-02 1.517623161406515819e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.171717171717171803e-03 1.599225218961233819e-02 1.569986824009536597e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.212121212121212120e-03 1.654370916171279959e-02 1.622157100875445956e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.252525252525252654e-03 1.709516613381326100e-02 1.674127323532045852e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.292929292929292972e-03 1.764662310526320110e-02 1.725890823463770152e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.333333333333333289e-03 1.819808007758050294e-02 1.777440932241788896e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.373737373737373823e-03 1.874953704968096435e-02 1.828770981393904038e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.414141414141414140e-03 1.930099402178142576e-02 1.879874302404549447e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.454545454545454674e-03 1.985245099366504673e-02 1.930744226844895162e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.494949494949494992e-03 2.040390796598234857e-02 1.981374086199375051e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.535353535353535309e-03 2.095536493829965041e-02 2.031757212039159155e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.575757575757575843e-03 2.150682191018327138e-02 2.081886935826997298e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.616161616161616160e-03 2.205827888185005192e-02 2.131756589177427608e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.656565656565656694e-03 2.260973585416735376e-02 2.181359503531515864e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.696969696969697012e-03 2.316119282605097474e-02 2.230689010482116152e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.737373737373737329e-03 2.371264979815143614e-02 2.279738441535346383e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.777777777777777863e-03 2.426410677025189755e-02 2.328501128175640422e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.818181818181818180e-03 2.481556374235235896e-02 2.376970401930800225e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.858585858585858714e-03 2.536702071445282036e-02 2.425139594393679876e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.898989898989899032e-03 2.591847768655328177e-02 2.473002037027029199e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.939393939393939566e-03 2.646993465865374318e-02 2.520551061445386321e-02
6.000000000000000000e+02 3.846153846153846265e-07 1.979797979797979883e-03 2.702139163032052371e-02 2.567779999024764892e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.020202020202020200e-03 2.757284860242098512e-02 2.614682181444755171e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.060606060606060518e-03 2.812430557430460609e-02 2.661250940146422939e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.101010101010101268e-03 2.867576254662190793e-02 2.707479606700938235e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.141414141414141586e-03 2.922721951872236934e-02 2.753361512571050884e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.181818181818181903e-03 2.977867649082283075e-02 2.798889989306246884e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.222222222222222220e-03 3.033013346292329215e-02 2.844058368499380318e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.262626262626262538e-03 3.088159043502375356e-02 2.888859981569832924e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.303030303030303289e-03 3.143304740712421497e-02 2.933288160132142830e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.343434343434343606e-03 3.198450437879099550e-02 2.977336235627375816e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.383838383838383923e-03 3.253596135089145691e-02 3.020997539670070009e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.424242424242424240e-03 3.308741832299191832e-02 3.064265403744659277e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.464646464646464558e-03 3.363887529509237972e-02 3.107133159357261531e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.505050505050505309e-03 3.419033226719284113e-02 3.149594138100730856e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.545454545454545626e-03 3.474178923929330254e-02 3.191641671437817074e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.585858585858585943e-03 3.529324621139376394e-02 3.233269090874638096e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.626262626262626260e-03 3.584470318349422535e-02 3.274469728004048008e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.666666666666666578e-03 3.639616015559468676e-02 3.315236914332164719e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.707070707070707329e-03 3.694761712726146730e-02 3.355563981365106141e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.747474747474747646e-03 3.749907409936192870e-02 3.395444260652358270e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.787878787878787963e-03 3.805053107146239011e-02 3.434871083700039018e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.828282828282828280e-03 3.860198804356285152e-02 3.473837781992582252e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.868686868686868598e-03 3.915344501566331292e-02 3.512337687209578230e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.909090909090909349e-03 3.970490198798061476e-02 3.550364130683672514e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.949494949494949666e-03 4.025635895986423574e-02 3.587910444051087278e-02
6.000000000000000000e+02 3.846153846153846265e-07 2.989898989898989983e-03 4.080781593196469714e-02 3.624969958839624473e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.030303030303030300e-03 4.135927290406515855e-02 3.661536006555402012e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.070707070707070618e-03 4.191072987573193909e-02 3.697601918704537804e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.111111111111111369e-03 4.246218684783240049e-02 3.733161026793149762e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.151515151515151686e-03 4.301364382014970233e-02 3.768206662457460054e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.191919191919192003e-03 4.356510079203332331e-02 3.802732157073482333e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.232323232323232320e-03 4.411655776413378471e-02 3.836730842320806856e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.272727272727272638e-03 4.466801473623424612e-02 3.870196049553763229e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.313131313131313389e-03 4.521947170833470753e-02 3.903121110473625754e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.353535353535353706e-03 4.577092868043516893e-02 3.935499356543144256e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.393939393939394023e-03 4.632238565253563034e-02 3.967324119181700470e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.434343434343434340e-03 4.687384262398557044e-02 3.998588730047200612e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.474747474747474658e-03 4.742529959651971272e-02 4.029286520624078549e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.515151515151515409e-03 4.797675656840333369e-02 4.059410822461820278e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.555555555555555726e-03 4.852821354050379510e-02 4.088954967023175624e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.595959595959596043e-03 4.907967051260425650e-02 4.117912285900998670e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.636363636363636360e-03 4.963112748470471791e-02 4.146276110558039241e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.676767676767676678e-03 5.018258445658833888e-02 4.174039772587151420e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.717171717171717429e-03 5.073404142890564072e-02 4.201196603494453119e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.757575757575757746e-03 5.128549840122294257e-02 4.227739934764378205e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.797979797979798063e-03 5.183695537288972310e-02 4.253663097924728631e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.838383838383838381e-03 5.238841234499018451e-02 4.278959424590042526e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.878787878787879131e-03 5.293986931687380548e-02 4.303622246201385670e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.919191919191919449e-03 5.349132628919110732e-02 4.327644894286560018e-02
6.000000000000000000e+02 3.846153846153846265e-07 3.959595959595959766e-03 5.404278326129156873e-02 4.351020700395051566e-02
6.000000000000000000e+02 3.846153846153846265e-07 4.000000000000000083e-03 5.459424023317518970e-02 4.373742996076346312e-02
6.000000000000000000e+02 7.692307692307692530e-07 0.000000000000000000e+00 8.673617379884035472e-13 8.673617379884035472e-13
6.000000000000000000e+02 7.692307692307692530e-07 4.040404040404040536e-05 1.102913944200922813e-03 1.097009896550843466e-03
6.000000000000000000e+02 7.692307692307692530e-07 8.080808080808081072e-05 2.205827888401845627e-03 2.193886423874566449e-03
6.000000000000000000e+02 7.692307692307692530e-07 1.212121212121212229e-04 3.308741832169087571e-03 3.290496211443005858e-03
6.000000000000000000e+02 7.692307692307692530e-07 1.616161616161616214e-04 4.411655776153169950e-03 4.386705890896402948e-03
6.000000000000000000e+02 7.692307692307692530e-07 2.020202020202020200e-04 5.514569720570933198e-03 5.482382092573956367e-03
6.000000000000000000e+02 7.692307692307692530e-07 2.424242424242424457e-04 6.617483664771856011e-03 6.577391447031705196e-03
6.000000000000000000e+02 7.692307692307692530e-07 2.828282828282828172e-04 7.720397608539097956e-03 7.671600584608848084e-03
6.000000000000000000e+02 7.692307692307692530e-07 3.232323232323232429e-04 8.823311552740020769e-03 8.764876135427743242e-03
6.000000000000000000e+02 7.692307692307692530e-07 3.636363636363636686e-04 9.926225496940943582e-03 9.857084730478110624e-03
6.000000000000000000e+02 7.692307692307692530e-07 4.040404040404040401e-04 1.102913944114186640e-02 1.094809300053282974e-02
6.000000000000000000e+02 7.692307692307692530e-07 4.444444444444444657e-04 1.213205338534278921e-02 1.203776757571425882e-02
6.000000000000000000e+02 7.692307692307692530e-07 4.848484848484848914e-04 1.323496732911003115e-02 1.312597508636159649e-02
6.000000000000000000e+02 7.692307692307692530e-07 5.252525252525253171e-04 1.433788127331095397e-02 1.421258216346456271e-02
6.000000000000000000e+02 7.692307692307692530e-07 5.656565656565656344e-04 1.544079521751187678e-02 1.529745543736235613e-02
6.000000000000000000e+02 7.692307692307692530e-07 6.060606060606060601e-04 1.654370916171279959e-02 1.638046153839417540e-02
6.000000000000000000e+02 7.692307692307692530e-07 6.464646464646464858e-04 1.764662310526320110e-02 1.746146709689921916e-02
6.000000000000000000e+02 7.692307692307692530e-07 6.868686868686869115e-04 1.874953704968096435e-02 1.854033874430088824e-02
6.000000000000000000e+02 7.692307692307692530e-07 7.272727272727273371e-04 1.985245099366504673e-02 1.961694311028785997e-02
6.000000000000000000e+02 7.692307692307692530e-07 7.676767676767676544e-04 2.095536493829965041e-02 2.069114682584985432e-02
6.000000000000000000e+02 7.692307692307692530e-07 8.080808080808080801e-04 2.205827888185005192e-02 2.176281652110922948e-02
6.000000000000000000e+02 7.692307692307692530e-07 8.484848484848485058e-04 2.316119282605097474e-02 2.283181882662202455e-02
6.000000000000000000e+02 7.692307692307692530e-07 8.888888888888889315e-04 2.426410677025189755e-02 2.389802037337795948e-02
6.000000000000000000e+02 7.692307692307692530e-07 9.292929292929293572e-04 2.536702071445282036e-02 2.496128779106571161e-02
6.000000000000000000e+02 7.692307692307692530e-07 9.696969696969697829e-04 2.646993465865374318e-02 2.602148771110868175e-02
6.000000000000000000e+02 7.692307692307692530e-07 1.010101010101010100e-03 2.757284860242098512e-02 2.707848676362922813e-02
6.000000000000000000e+02 7.692307692307692530e-07 1.050505050505050634e-03 2.867576254662190793e-02 2.813215157896654939e-02
6.000000000000000000e+02 7.692307692307692530e-07 1.090909090909090952e-03 2.977867649082283075e-02 2.918234878832720591e-02
6.000000000000000000e+02 7.692307692307692530e-07 1.131313131313131269e-03 3.088159043502375356e-02 3.022894502118303461e-02
6.000000000000000000e+02 7.692307692307692530e-07 1.171717171717171803e-03 3.198450437879099550e-02 3.127180690874059588e-02
6.000000000000000000e+02 7.692307692307692530e-07 1.212121212121212120e-03 3.308741832299191832e-02 3.231080108155592878e-02
6.000000000000000000e+02 7.692307692307692530e-07 1.252525252525252654e-03 3.419033226719284113e-02 3.334579416953455111e-02
