L Ef kx gap_2nd_microeV gap_4th_microeV
8.000000000000000000e+02 0.000000000000000000e+00 9.242424242424242958e-03 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 9.393939393939393714e-03 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 9.545454545454546205e-03 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 9.696969696969696961e-03 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 9.848484848484847717e-03 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.000000000000000021e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.015151515151515096e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.030303030303030346e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.045454545454545421e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.060606060606060670e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.075757575757575746e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.090909090909090995e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.106060606060606070e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.121212121212121146e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.136363636363636395e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.151515151515151471e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.166666666666666720e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.181818181818181795e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.196969696969697045e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.212121212121212120e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.227272727272727196e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.242424242424242445e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.257575757575757520e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.272727272727272770e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.287878787878787845e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.303030303030303094e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.318181818181818170e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.333333333333333245e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.348484848484848495e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.363636363636363570e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.378787878787878819e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.393939393939393895e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.409090909090909144e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.424242424242424220e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.439393939393939469e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.454545454545454544e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.469696969696969620e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.484848484848484869e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 0.000000000000000000e+00 1.499999999999999944e-02 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 3.846153846153845947e-06 0.000000000000000000e+00 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 3.846153846153845947e-06 1.515151515151515150e-04 3.761109781757164816e-01 3.752273231660916419e-01
8.000000000000000000e+02 3.846153846153845947e-06 3.030303030303030300e-04 7.522219563457950287e-01 7.504519870368733248e-01
8.000000000000000000e+02 3.846153846153845947e-06 4.545454545454545451e-04 1.128332934515440034e+00 1.125671332328744390e+00
8.000000000000000000e+02 3.846153846153845947e-06 6.060606060606060601e-04 1.504443912685952345e+00 1.500882699750731630e+00
8.000000000000000000e+02 3.846153846153845947e-06 7.575757575757575751e-04 1.880554890856030781e+00 1.876083430013596454e+00
8.000000000000000000e+02 3.846153846153845947e-06 9.090909090909090901e-04 2.256665869025567428e+00 2.251270863828100932e+00
8.000000000000000000e+02 3.846153846153845947e-06 1.060606060606060497e-03 2.632776847196079739e+00 2.626442341903270972e+00
8.000000000000000000e+02 3.846153846153845947e-06 1.212121212121212120e-03 3.008887825366158175e+00 3.001595204950953111e+00
8.000000000000000000e+02 3.846153846153845947e-06 1.363636363636363744e-03 3.384998803535803180e+00 3.376726793679198035e+00
8.000000000000000000e+02 3.846153846153845947e-06 1.515151515151515150e-03 3.761109781706315491e+00 3.751834448800935640e+00
8.000000000000000000e+02 3.846153846153845947e-06 1.666666666666666557e-03 4.137220759876393927e+00 4.126915511024217054e+00
8.000000000000000000e+02 3.846153846153845947e-06 1.818181818181818180e-03 4.513331738046472807e+00 4.501967321060020844e+00
8.000000000000000000e+02 3.846153846153845947e-06 1.969696969696969804e-03 4.889442716216985119e+00 4.876987219618890812e+00
8.000000000000000000e+02 3.846153846153845947e-06 2.121212121212120993e-03 5.265553694386629680e+00 5.251972547409962999e+00
8.000000000000000000e+02 3.846153846153845947e-06 2.272727272727272617e-03 5.641664672556275129e+00 5.626920645144866562e+00
8.000000000000000000e+02 3.846153846153845947e-06 2.424242424242424240e-03 6.017775650726244763e+00 6.001828853533386798e+00
8.000000000000000000e+02 3.846153846153845947e-06 2.575757575757575864e-03 6.393886628896757074e+00 6.376694513285851684e+00
8.000000000000000000e+02 3.846153846153845947e-06 2.727272727272727487e-03 6.769997607066835954e+00 6.751514965110854583e+00
8.000000000000000000e+02 3.846153846153845947e-06 2.878787878787878677e-03 7.146108585236480515e+00 7.126287549720998982e+00
8.000000000000000000e+02 3.846153846153845947e-06 3.030303030303030300e-03 7.522219563406559395e+00 7.501009607825204206e+00
8.000000000000000000e+02 3.846153846153845947e-06 3.181818181818181924e-03 7.898330541576638275e+00 7.875678480133473158e+00
8.000000000000000000e+02 3.846153846153845947e-06 3.333333333333333114e-03 8.274441519747149698e+00 8.250291507358085141e+00
8.000000000000000000e+02 3.846153846153845947e-06 3.484848484848484737e-03 8.650552497916795147e+00 8.624846030206764880e+00
8.000000000000000000e+02 3.846153846153845947e-06 3.636363636363636360e-03 9.026663476086874027e+00 8.999339389391034061e+00
8.000000000000000000e+02 3.846153846153845947e-06 3.787878787878787984e-03 9.402774454256952907e+00 9.373768925621112302e+00
8.000000000000000000e+02 3.846153846153845947e-06 3.939393939393939607e-03 9.778885432427248503e+00 9.748131979605373587e+00
8.000000000000000000e+02 3.846153846153845947e-06 4.090909090909091231e-03 1.015499641059689218e+01 1.012242589205707688e+01
8.000000000000000000e+02 3.846153846153845947e-06 4.242424242424241987e-03 1.053110738876740449e+01 1.049664800368502959e+01
8.000000000000000000e+02 3.846153846153845947e-06 4.393939393939393610e-03 1.090721836693704994e+01 1.087079565519847435e+01
8.000000000000000000e+02 3.846153846153845947e-06 4.545454545454545234e-03 1.128332934510756225e+01 1.124486618730882626e+01
8.000000000000000000e+02 3.846153846153845947e-06 4.696969696969696857e-03 1.165944032327764113e+01 1.161885694072662645e+01
8.000000000000000000e+02 3.846153846153845947e-06 4.848484848484848481e-03 1.203555130144772001e+01 1.199276525616101452e+01
8.000000000000000000e+02 3.846153846153845947e-06 5.000000000000000104e-03 1.241166227961779889e+01 1.236658847432307340e+01
8.000000000000000000e+02 3.846153846153845947e-06 5.151515151515151728e-03 1.278777325778787599e+01 1.274032393592259105e+01
8.000000000000000000e+02 3.846153846153845947e-06 5.303030303030303351e-03 1.316388423595795487e+01 1.311396898166978531e+01
8.000000000000000000e+02 3.846153846153845947e-06 5.454545454545454974e-03 1.353999521412770868e+01 1.348752095227531100e+01
8.000000000000000000e+02 3.846153846153845947e-06 5.606060606060605730e-03 1.391610619229822099e+01 1.386097718844851912e+01
8.000000000000000000e+02 3.846153846153845947e-06 5.757575757575757354e-03 1.429221717046829987e+01 1.423433503090082120e+01
8.000000000000000000e+02 3.846153846153845947e-06 5.909090909090908977e-03 1.466832814863837875e+01 1.460759182034135506e+01
8.000000000000000000e+02 3.846153846153845947e-06 6.060606060606060601e-03 1.504443912680802242e+01 1.498074489748098692e+01
8.000000000000000000e+02 3.846153846153845947e-06 6.212121212121212224e-03 1.542055010497853473e+01 1.535379160303015489e+01
8.000000000000000000e+02 3.846153846153845947e-06 6.363636363636363848e-03 1.579666108314861361e+01 1.572672927769853857e+01
8.000000000000000000e+02 3.846153846153845947e-06 6.515151515151515471e-03 1.617277206131869249e+01 1.609955526219646060e+01
8.000000000000000000e+02 3.846153846153845947e-06 6.666666666666666227e-03 1.654888303948877137e+01 1.647226689723490622e+01
8.000000000000000000e+02 3.846153846153845947e-06 6.818181818181817851e-03 1.692499401765928368e+01 1.684486152352213395e+01
8.000000000000000000e+02 3.846153846153845947e-06 6.969696969696969474e-03 1.730110499582860228e+01 1.721733648177010778e+01
8.000000000000000000e+02 3.846153846153845947e-06 7.121212121212121098e-03 1.767721597399868116e+01 1.758968911268915036e+01
8.000000000000000000e+02 3.846153846153845947e-06 7.272727272727272721e-03 1.805332695216876004e+01 1.796191675698883117e+01
8.000000000000000000e+02 3.846153846153845947e-06 7.424242424242424344e-03 1.842943793033840549e+01 1.833401675537990982e+01
8.000000000000000000e+02 3.846153846153845947e-06 7.575757575757575968e-03 1.880554890850848437e+01 1.870598644857098591e+01
8.000000000000000000e+02 3.846153846153845947e-06 7.727272727272727591e-03 1.918165988667943012e+01 1.907782317727530597e+01
8.000000000000000000e+02 3.846153846153845947e-06 7.878787878787879215e-03 1.955777086484907556e+01 1.944952428219962925e+01
8.000000000000000000e+02 3.846153846153845947e-06 8.030303030303029971e-03 1.993388184301915445e+01 1.982108710405665875e+01
8.000000000000000000e+02 3.846153846153845947e-06 8.181818181818182462e-03 2.030999282118923333e+01 2.019250898355629786e+01
8.000000000000000000e+02 3.846153846153845947e-06 8.333333333333333218e-03 2.068610379935931221e+01 2.056378726140734869e+01
8.000000000000000000e+02 3.846153846153845947e-06 8.484848484848483974e-03 2.106221477752873739e+01 2.093491927832123167e+01
8.000000000000000000e+02 3.846153846153845947e-06 8.636363636363636465e-03 2.143832575569968313e+01 2.130590237500750916e+01
8.000000000000000000e+02 3.846153846153845947e-06 8.787878787878787221e-03 2.181443673386976201e+01 2.167673389217813451e+01
8.000000000000000000e+02 3.846153846153845947e-06 8.939393939393939711e-03 2.219054771203897403e+01 2.204741117054127386e+01
8.000000000000000000e+02 3.846153846153845947e-06 9.090909090909090468e-03 2.256665869020948634e+01 2.241793155080876687e+01
8.000000000000000000e+02 3.846153846153845947e-06 9.242424242424242958e-03 2.294276966837956522e+01 2.278829237368942628e+01
8.000000000000000000e+02 3.846153846153845947e-06 9.393939393939393714e-03 2.331888064654964410e+01 2.315849097989336158e+01
8.000000000000000000e+02 3.846153846153845947e-06 9.545454545454546205e-03 2.369499162471972298e+01 2.352852471013307323e+01
8.000000000000000000e+02 3.846153846153845947e-06 9.696969696969696961e-03 2.407110260288980186e+01 2.389839090511638986e+01
8.000000000000000000e+02 3.846153846153845947e-06 9.848484848484847717e-03 2.444721358106031417e+01 2.426808690555418480e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.000000000000000021e-02 2.482332455923039305e+01 2.463761005215710753e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.015151515151515096e-02 2.519943553739992836e+01 2.500695768563516452e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.030303030303030346e-02 2.557554651557000724e+01 2.537612714669900882e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.045454545454545421e-02 2.595165749374008612e+01 2.574511577605820634e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.060606060606060670e-02 2.632776847191016500e+01 2.611392091442352026e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.075757575757575746e-02 2.670387945008024388e+01 2.648253990250419676e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.090909090909090995e-02 2.707999042825032276e+01 2.685097008101153548e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.106060606060606070e-02 2.745610140642040164e+01 2.721920879065542920e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.121212121212121146e-02 2.783221238459004354e+01 2.758725337214621476e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.136363636363636395e-02 2.820832336276055585e+01 2.795510116619312413e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.151515151515151471e-02 2.858443434093063473e+01 2.832274951350898817e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.166666666666666720e-02 2.896054531910060703e+01 2.869019575480055195e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.181818181818181795e-02 2.933665629727068591e+01 2.905743723078063567e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.196969696969697045e-02 2.971276727544119822e+01 2.942447128215816221e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.212121212121212120e-02 3.008887825361084012e+01 2.979129524964421805e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.227272727272727196e-02 3.046498923178091900e+01 3.015790647394826252e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.242424242424242445e-02 3.084110020995099788e+01 3.052430229578148513e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.257575757575757520e-02 3.121721118812107676e+01 3.089048005585292245e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.272727272727272770e-02 3.159332216629158907e+01 3.125643709487365385e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.287878787878787845e-02 3.196943314446080109e+01 3.162217075355401263e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.303030303030303094e-02 3.234554412263175038e+01 3.198767837260313129e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.318181818181818170e-02 3.272165510080128570e+01 3.235295729273187959e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.333333333333333245e-02 3.309776607897136103e+01 3.271800485465199415e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.348484848484848495e-02 3.347387705714187689e+01 3.308281839907055399e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.363636363636363570e-02 3.384998803531151879e+01 3.344739526670134921e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.378787878787878819e-02 3.422609901348160122e+01 3.381173279825059552e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.393939393939393895e-02 3.460220999165210998e+01 3.417582833443317014e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.409090909090909144e-02 3.497832096982175187e+01 3.453967921595528168e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.424242424242424220e-02 3.535443194799172772e+01 3.490328278352941993e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.439393939393939469e-02 3.573054292616136962e+01 3.526663637786430172e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.454545454545454544e-02 3.610665390433145205e+01 3.562973733967143630e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.469696969696969620e-02 3.648276488250163396e+01 3.599258300966071999e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.484848484848484869e-02 3.685887586067214983e+01 3.635517072854226228e+01
8.000000000000000000e+02 3.846153846153845947e-06 1.499999999999999944e-02 3.723498683884222515e+01 3.671749783702617975e+01
8.000000000000000000e+02 7.692307692307691894e-06 0.000000000000000000e+00 5.204170427930421283e-12 5.204170427930421283e-12
8.000000000000000000e+02 7.692307692307691894e-06 1.515151515151515150e-04 7.522219563457950287e-01 7.451553755606372675e-01
8.000000000000000000e+02 7.692307692307691894e-06 3.030303030303030300e-04 1.504443912685952345e+00 1.490305432536942920e+00
8.000000000000000000e+02 7.692307692307691894e-06 4.545454545454545451e-04 2.256665869025567428e+00 2.235444852352824974e+00
8.000000000000000000e+02 7.692307692307691894e-06 6.060606060606060601e-04 3.008887825366158175e+00 2.980568316431108311e+00
8.000000000000000000e+02 7.692307692307691894e-06 7.575757575757575751e-04 3.761109781706315491e+00 3.725670506190821296e+00
8.000000000000000000e+02 7.692307692307691894e-06 9.090909090909090901e-04 4.513331738046472807e+00 4.470746103052729126e+00
8.000000000000000000e+02 7.692307692307691894e-06 1.060606060606060497e-03 5.265553694386629680e+00 5.215789788438028651e+00
8.000000000000000000e+02 7.692307692307691894e-06 1.212121212121212120e-03 6.017775650726244763e+00 5.960796243765966729e+00
8.000000000000000000e+02 7.692307692307691894e-06 1.363636363636363744e-03 6.769997607066835954e+00 6.705760150457849456e+00
8.000000000000000000e+02 7.692307692307691894e-06 1.515151515151515150e-03 7.522219563406559395e+00 7.450676189933898463e+00
8.000000000000000000e+02 7.692307692307691894e-06 1.666666666666666557e-03 8.274441519747149698e+00 8.195539043613685237e+00
8.000000000000000000e+02 7.692307692307691894e-06 1.818181818181818180e-03 9.026663476086874027e+00 8.940343392919601229e+00
8.000000000000000000e+02 7.692307692307691894e-06 1.969696969696969804e-03 9.778885432427248503e+00 9.685083919270457642e+00
8.000000000000000000e+02 7.692307692307691894e-06 2.121212121212120993e-03 1.053110738876740449e+01 1.042975530408788742e+01
8.000000000000000000e+02 7.692307692307691894e-06 2.272727272727272617e-03 1.128332934510756225e+01 1.117435222879070267e+01
8.000000000000000000e+02 7.692307692307691894e-06 2.424242424242424240e-03 1.203555130144772001e+01 1.191886937480172470e+01
8.000000000000000000e+02 7.692307692307691894e-06 2.575757575757575864e-03 1.278777325778787599e+01 1.266330142353890409e+01
8.000000000000000000e+02 7.692307692307691894e-06 2.727272727272727487e-03 1.353999521412770868e+01 1.340764305642473531e+01
8.000000000000000000e+02 7.692307692307691894e-06 2.878787878787878677e-03 1.429221717046829987e+01 1.415188895487868237e+01
8.000000000000000000e+02 7.692307692307691894e-06 3.030303030303030300e-03 1.504443912680802242e+01 1.489603380032053437e+01
8.000000000000000000e+02 7.692307692307691894e-06 3.181818181818181924e-03 1.579666108314861361e+01 1.564007227417181589e+01
8.000000000000000000e+02 7.692307692307691894e-06 3.333333333333333114e-03 1.654888303948877137e+01 1.638399905785361099e+01
8.000000000000000000e+02 7.692307692307691894e-06 3.484848484848484737e-03 1.730110499582860228e+01 1.712780883278474064e+01
8.000000000000000000e+02 7.692307692307691894e-06 3.636363636363636360e-03 1.805332695216876004e+01 1.787149628038715221e+01
8.000000000000000000e+02 7.692307692307691894e-06 3.787878787878787984e-03 1.880554890850848437e+01 1.861505608208009832e+01
8.000000000000000000e+02 7.692307692307691894e-06 3.939393939393939607e-03 1.955777086484907556e+01 1.935848291928379794e+01
8.000000000000000000e+02 7.692307692307691894e-06 4.090909090909091231e-03 2.030999282118923333e+01 2.010177147342064430e+01
8.000000000000000000e+02 7.692307692307691894e-06 4.242424242424241987e-03 2.106221477752873739e+01 2.084491642590879934e+01
8.000000000000000000e+02 7.692307692307691894e-06 4.393939393939393610e-03 2.181443673386976201e+01 2.158791245817075577e+01
8.000000000000000000e+02 7.692307692307691894e-06 4.545454545454545234e-03 2.256665869020948634e+01 2.233075425162544292e+01
8.000000000000000000e+02 7.692307692307691894e-06 4.696969696969696857e-03 2.331888064654964410e+01 2.307343648769405320e+01
