-6.282975690209376303e-03 -6.281081899006554954e-03
-6.266815609217884706e-03 -6.264995508761550883e-03
-6.251309796509905807e-03 -6.249563641016775764e-03
-6.236458719001089848e-03 -6.234786751707412436e-03
-6.222262824071187262e-03 -6.220665277282377836e-03
-6.208722539537210768e-03 -6.207199634675312355e-03
-6.195838273651260893e-03 -6.194390221300218741e-03
-6.183610415076683936e-03 -6.182237415025477675e-03
-6.172039332889091984e-03 -6.170741574172664695e-03
-6.161125376550283077e-03 -6.159903037488302820e-03
-6.150868875909956852e-03 -6.149722124143452290e-03
-6.141270141184419079e-03 -6.140199133710213739e-03
-6.132329462957986782e-03 -6.131334346160937157e-03
-6.124047112165039927e-03 -6.123128021848200583e-03
-6.116423340088484456e-03 -6.115580401501085651e-03
-6.109458378346722777e-03 -6.108691706209906820e-03
-6.103152438890254577e-03 -6.102462137420792965e-03
-6.097505713996858624e-03 -6.096891876928588021e-03
-6.092518376261261623e-03 -6.091981086864475467e-03
-6.088190578595418373e-03 -6.087729909694026761e-03
-6.084522454220429692e-03 -6.084138468206987289e-03
-6.081514116666865075e-03 -6.081206865515507813e-03
-6.079165659772163208e-03 -6.078935185049312399e-03
-6.077477157673317511e-03 -6.077323490546257187e-03
-6.076448664808877138e-03 -6.076371826052230640e-03
-6.076080215920385934e-03 -6.076080215920322616e-03
-6.076448664808934384e-03 -6.076371826052281815e-03
-6.077477157673342664e-03 -6.077323490546291014e-03
-6.079165659772183157e-03 -6.078935185049333216e-03
-6.081514116666845993e-03 -6.081206865515495670e-03
-6.084522454220420151e-03 -6.084138468206986422e-03
-6.088190578595422710e-03 -6.087729909694012884e-03
-6.092518376261257286e-03 -6.091981086864472865e-03
-6.097505713996901992e-03 -6.096891876928627052e-03
-6.103152438890262384e-03 -6.102462137420787761e-03
-6.109458378346722777e-03 -6.108691706209908555e-03
-6.116423340088467109e-03 -6.115580401501065702e-03
-6.124047112165040795e-03 -6.123128021848210992e-03
-6.132329462957917393e-03 -6.131334346160879044e-03
-6.141270141184388721e-03 -6.140199133710186850e-03
-6.150868875909972465e-03 -6.149722124143479178e-03
-6.161125376550303026e-03 -6.159903037488335779e-03
-6.172039332889032136e-03 -6.170741574172604847e-03
-6.183610415076680467e-03 -6.182237415025475073e-03
-6.195838273651321608e-03 -6.194390221300283793e-03
-6.208722539537143981e-03 -6.207199634675244701e-03
-6.222262824071125679e-03 -6.220665277282319723e-03
-6.236458719001088981e-03 -6.234786751707418508e-03
-6.251309796509914481e-03 -6.249563641016791377e-03
-6.266815609217854348e-03 -6.264995508761527464e-03
-6.282975690209383242e-03 -6.281081899006554954e-03
