# Energy    MatrixElement
-3.7275524924e-01 1.2118773271e-04
-3.7229682104e-01 3.2437588296e-06
-3.7213066863e-01 1.6492492562e-05
-3.7141512838e-01 7.0334762539e-30
-3.7077572876e-01 4.4438702791e-30
-3.6977532502e-01 3.3711202574e-08
-3.6843989516e-01 6.9426648698e-30
-3.6722540223e-01 4.2688112118e-07
-3.6706502652e-01 5.7523833458e-30
-3.6562798872e-01 2.8381521689e-29
-3.6548695641e-01 1.6031752512e-06
-3.6538195781e-01 3.0780622589e-29
-3.6482549504e-01 9.0377093290e-30
-3.6409489203e-01 6.7581901948e-30
-3.6392212946e-01 1.6698122093e-06
-3.6161915872e-01 1.4036743941e-27
-3.6160876925e-01 3.9749785866e-06
-3.6056831494e-01 1.7713027533e-07
-3.5991169932e-01 1.0682985283e-29
-3.5968885818e-01 1.4197231441e-29
-3.5924681149e-01 6.8404140993e-06
-3.5906422938e-01 9.8196354857e-30
-3.5886969939e-01 1.6320516989e-06
-3.5763115878e-01 1.0545103006e-06
-3.5714008343e-01 4.7559354641e-07
-3.5603268986e-01 1.8816274581e-30
-3.5566461672e-01 2.3781242085e-06
-3.5562535221e-01 3.9414980819e-29
-3.5517372841e-01 1.7315643166e-07
-3.5514877401e-01 1.1574274962e-29
-3.5427352214e-01 5.7546053320e-08
-3.5398876220e-01 4.8289238754e-30
-3.5197677713e-01 1.2217828103e-30
-3.5173462651e-01 1.5479779116e-30
-3.5016724718e-01 5.6959434150e-07
-3.4977201568e-01 1.9263598850e-30
-3.4963234053e-01 6.0590042239e-31
-3.4805144748e-01 1.1658282646e-30
-3.4751847406e-01 1.2306806672e-06
-3.4714100744e-01 2.6913399426e-29
-3.4702717947e-01 4.8784669468e-07
-3.4665472420e-01 1.0434211729e-29
-3.4501854715e-01 4.1178295038e-30
-3.4460603807e-01 7.2172815954e-06
-3.4448324996e-01 8.9595546102e-30
-3.4412361875e-01 5.4573457658e-29
-3.4398537392e-01 7.3674298916e-06
-3.4372539221e-01 1.0739041247e-06
-3.4264444308e-01 8.9250692647e-08
-3.4199870671e-01 5.1949661437e-27
-3.4198833971e-01 1.0890763000e-04
-3.4125385165e-01 3.5064775381e-29
-3.4080405332e-01 4.5108548894e-07
-3.4052847557e-01 8.3445483011e-30
-3.3913967870e-01 1.7750941295e-07
-3.3868592838e-01 5.2507282818e-30
-3.3820757901e-01 2.2813239051e-30
-3.3693421690e-01 5.0560232945e-07
-3.3637714583e-01 4.1922411344e-06
-3.3634287792e-01 1.3107212431e-28
-3.3611377983e-01 6.7855370166e-06
-3.3586779100e-01 4.0905993845e-06
-3.3480180213e-01 5.8670762251e-07
-3.3475954825e-01 1.8685344159e-29
-3.3259691963e-01 6.9857816451e-06
-3.3245168791e-01 3.0215567287e-29
-3.3216245494e-01 3.9943885287e-07
-3.3168353250e-01 1.4000266897e-29
-3.3077889370e-01 9.0814256330e-09
-3.2994084302e-01 6.9545467119e-07
-3.2887550887e-01 2.9265064108e-06
-3.2767477681e-01 3.5820694085e-05
-3.2762538047e-01 7.0346578843e-28
-3.2740696638e-01 6.4078292505e-30
-3.2650092121e-01 8.4864895822e-06
-3.2635403344e-01 2.6135150709e-29
-3.2584074036e-01 5.5019665462e-29
-3.2516544597e-01 4.7115445839e-07
-3.2466521233e-01 6.8435056866e-30
-3.2441709045e-01 6.8116843112e-07
-3.2210144168e-01 6.9021191939e-08
-3.2126306632e-01 8.1831817746e-30
-3.2098101766e-01 7.6218099884e-06
-3.1892823432e-01 4.9182282290e-30
-3.1849937713e-01 3.9760634618e-06
-3.1839834892e-01 1.1426099608e-06
-3.1780136117e-01 3.7700594716e-30
-3.1715362485e-01 3.4317842947e-30
-3.1658590957e-01 1.1874961769e-30
-3.1643071368e-01 7.1095320391e-29
-3.1638547752e-01 4.0397133219e-08
-3.1637527012e-01 5.3235018698e-07
-3.1474656779e-01 7.8015610777e-06
-3.1444806063e-01 1.2263562198e-06
-3.1311791912e-01 1.0094069009e-29
-3.1293315937e-01 2.1681366112e-30
-3.1250706861e-01 6.1763863286e-30
-3.1243530096e-01 1.1037601950e-29
-3.1079016144e-01 2.1169913564e-30
-3.1020233639e-01 8.8780709176e-30
-3.0998191818e-01 5.4516652827e-06
-3.0996708243e-01 5.0226886746e-28
-3.0990976090e-01 7.5919034065e-07
-3.0906212507e-01 1.6668844807e-30
-3.0893736948e-01 3.7988421047e-08
-3.0884246910e-01 4.4183147575e-30
-3.0788678878e-01 7.9384688275e-30
-3.0602345137e-01 1.2905886667e-04
-3.0591237572e-01 8.4412839340e-29
-3.0468232295e-01 2.7196109152e-29
-3.0452058268e-01 5.1270714348e-05
-3.0354893218e-01 6.1199556218e-30
-3.0272328913e-01 1.0244295637e-05
-3.0246015832e-01 5.1286618621e-30
-3.0210560398e-01 4.2079679975e-05
-3.0026518859e-01 4.0877528016e-07
-2.9931831314e-01 1.9950050865e-05
-2.9849568794e-01 6.1278442594e-06
-2.9843013901e-01 4.9498846453e-30
-2.9694202064e-01 5.2347679587e-05
-2.9544903300e-01 2.6326282611e-29
-2.9490984893e-01 7.1080607694e-05
-2.9489557474e-01 4.3233401260e-27
-2.9421401059e-01 1.0784238549e-03
-2.9380041995e-01 4.1503972433e-04
-2.9367917410e-01 3.0916897340e-28
-2.9307656982e-01 5.2809463394e-05
-2.9260621258e-01 1.0321028135e-05
-2.9052214722e-01 9.5907033177e-06
-2.8990414968e-01 3.1620045163e-29
-2.8965457450e-01 1.9246151255e-05
-2.8947456605e-01 1.0275904919e-28
-2.8939209711e-01 1.1230346091e-06
-2.8874473413e-01 2.7164053760e-29
-2.8783655737e-01 1.9191055056e-04
-2.8682691310e-01 1.2241167063e-29
-2.8583103680e-01 5.3063337663e-29
-2.8578246183e-01 5.7413284991e-06
-2.8490956443e-01 1.0766121399e-29
-2.8437296859e-01 7.6941378237e-05
-2.8393161997e-01 8.3742221160e-08
-2.8382691729e-01 1.9002118157e-29
-2.8324544621e-01 3.9411594827e-07
-2.8292299828e-01 2.7289284913e-07
-2.8204715327e-01 7.2188472967e-07
-2.8162522128e-01 5.5692043540e-30
-2.8076847821e-01 1.1192156436e-29
-2.7962213580e-01 5.9108616768e-30
-2.7930193125e-01 1.7897060767e-06
-2.7883388139e-01 4.6310399581e-30
-2.7849187555e-01 2.7300204600e-07
-2.7751243477e-01 1.3351503695e-29
-2.7710132890e-01 7.3353976867e-30
-2.7611722179e-01 1.3407280821e-28
-2.7604360748e-01 9.4679817243e-06
-2.7489316943e-01 9.3083908812e-07
-2.7238097464e-01 9.2769198819e-30
-2.7183051677e-01 1.8223904421e-29
-2.7148352959e-01 6.1126536819e-06
-2.7132486094e-01 9.0728516729e-29
-2.7113343491e-01 3.7785894908e-29
-2.7007241155e-01 6.5175833296e-28
-2.7004950145e-01 1.4936665406e-06
-2.6900626977e-01 1.8223224998e-29
-2.6727425852e-01 1.4304236228e-06
-2.6662084574e-01 2.5404835281e-07
-2.6598420369e-01 1.0158983467e-29
-2.6470142467e-01 9.1798292706e-06
-2.6363406658e-01 2.2891391084e-07
-2.6337094126e-01 3.7212661124e-29
-2.6295835561e-01 5.1155146847e-29
-2.6284131073e-01 2.1337029502e-06
-2.6183209574e-01 1.6220448734e-29
-2.6130978139e-01 3.6221391552e-07
-2.6052572013e-01 1.6350360881e-06
-2.5976164292e-01 7.3131310411e-07
-2.5926288296e-01 1.0002065582e-29
-2.5007552855e-01 9.5513328482e-29
-2.4985050126e-01 1.3808158243e-05
-2.4881160795e-01 1.1748467509e-29
-2.4804774772e-01 8.5026213112e-07
-2.4722646867e-01 4.9259422651e-30
-2.4677149034e-01 1.0734021352e-06
-2.4664314116e-01 8.8543963411e-30
-2.4535519148e-01 4.1574940118e-05
-2.4530740772e-01 1.0448018866e-27
-2.4404610701e-01 5.0051336278e-07
-2.4385054196e-01 1.9764112900e-06
-2.4322867398e-01 2.1931447990e-06
-2.4172417570e-01 1.9559746293e-05
-2.4043501086e-01 6.8355956427e-30
-2.4020220924e-01 3.5047557284e-29
-2.3974341866e-01 1.3914751633e-05
-2.3925524383e-01 1.0727377880e-29
-2.3832056371e-01 2.6812317635e-29
-2.3714030084e-01 7.9665420976e-07
-2.3701942417e-01 1.3201851983e-06
-2.3627675645e-01 2.7840440463e-30
-2.3559053636e-01 1.2142474496e-29
-2.3486146934e-01 4.5112817181e-06
-2.3447532970e-01 1.1252527817e-29
-2.3389231711e-01 1.4810277169e-28
-2.3301829418e-01 1.0905404722e-27
-2.3284226196e-01 3.8889922892e-04
-2.3040828797e-01 7.9776724794e-06
-2.3030062901e-01 5.0874010175e-29
-2.2969557475e-01 2.4837722793e-07
-2.2855555896e-01 3.9099155610e-29
-2.2808490977e-01 2.7561928762e-07
-2.2693765909e-01 1.3954708230e-29
-2.2593709767e-01 1.2272768041e-29
-2.2569063161e-01 2.0596232430e-29
-2.2553632243e-01 2.2348540768e-06
-2.2517845978e-01 1.4119074655e-29
-2.2424910880e-01 1.6467355254e-29
-2.2265038210e-01 1.5708443927e-05
-2.2255843085e-01 5.5071823427e-29
-2.2033587548e-01 2.4985183150e-05
-2.1880744482e-01 9.5185842285e-08
