# Energy    MatrixElement
-8.5832503703e-02 1.1823468167e-04
-8.5825821747e-02 2.2324616062e-25
-8.4656598682e-02 1.9082665670e-29
-8.4355362791e-02 2.8011544023e-03
-8.1233095526e-02 1.5719338903e-29
-8.0834509254e-02 7.2653654114e-05
-7.9911862389e-02 2.3527340573e-06
-7.9523425367e-02 1.0376421440e-29
-7.5167395170e-02 1.7380940817e-30
-7.2856254571e-02 4.4783448744e-06
-7.1711543470e-02 2.9792223796e-05
-7.0993744547e-02 7.9611008759e-05
-7.0531572962e-02 1.7412166562e-30
-6.9787893975e-02 7.2256848179e-27
-6.9732113911e-02 2.8706674140e-04
-6.8208784029e-02 5.6907038943e-05
-6.6066047194e-02 3.2889633993e-31
-6.4659407519e-02 8.8385327373e-31
-5.9635408366e-02 3.0459754790e-04
-5.9273148075e-02 9.1766627812e-29
-5.8246692948e-02 3.2191036008e-30
-5.6271167320e-02 3.3965589359e-30
-5.4907307844e-02 5.9957513461e-03
-5.4193419640e-02 4.2716625051e-03
-5.4044738575e-02 1.9834959183e-27
-5.2883409132e-02 2.2346885482e-04
-5.0585157328e-02 2.7060235211e-05
-4.7995232082e-02 2.3654374347e-05
-4.4667384914e-02 3.6413455579e-31
-4.1303656581e-02 3.2159179177e-30
-4.0634031053e-02 1.2975761368e-04
-3.9075716793e-02 5.2698534958e-31
-3.8276345592e-02 1.1035247353e-30
-3.7420548261e-02 5.3610107535e-27
-3.7397645223e-02 4.8569588781e-04
-3.1851590242e-02 3.2640975311e-04
-3.1270425319e-02 1.1517650166e-03
-2.6455846562e-02 2.8141309625e-31
-2.3028421273e-02 9.3272288740e-29
-2.2875276767e-02 9.5762526711e-04
-2.0853846095e-02 8.1703002310e-30
-2.0017314301e-02 6.3803064038e-02
-1.6399788552e-02 1.3788824010e-02
-1.1429449579e-02 3.3675267495e-29
-8.0488240778e-03 5.9450148068e-01
3.0239233229e-01 6.3345556572e-34
3.0364544755e-01 6.2717785520e-34
3.0573262592e-01 1.0187251412e-33
3.0865184820e-01 2.1739090840e-33
3.1240029023e-01 6.1288716689e-33
3.1431196460e-01 9.9467033131e-34
3.1556507986e-01 3.2592348463e-34
3.1697432564e-01 5.0369354059e-33
3.1765225823e-01 8.4242939722e-33
3.2057148051e-01 3.0638534701e-33
3.2236952933e-01 8.4966268554e-34
3.2431992255e-01 6.6775898530e-33
3.2858068180e-01 2.2490530639e-33
3.2889395795e-01 6.7532814051e-33
3.3416520530e-01 2.1194057716e-32
3.3428916164e-01 6.4392127404e-33
3.3541832055e-01 6.2163311075e-33
3.3560177416e-01 1.1485135069e-33
3.3750549893e-01 2.1407934915e-33
3.4042472121e-01 8.2873831750e-33
3.4050031411e-01 9.9587253601e-33
3.4342601396e-01 7.7147767085e-33
3.4417316324e-01 7.9453655420e-33
3.4752140648e-01 4.6577146899e-33
3.4874719864e-01 1.0071312328e-33
3.5204583175e-01 1.7617961726e-33
3.5414240234e-01 6.9383661050e-34
3.5534564627e-01 1.7696428382e-32
3.6035355481e-01 2.3609418831e-32
3.6145288840e-01 2.3336903666e-33
3.6193284764e-01 1.2297851995e-32
3.6318596290e-01 1.5581176586e-32
3.6396546406e-01 4.9480727971e-32
3.6527314127e-01 2.8032027959e-32
3.6737464717e-01 1.2499949036e-33
3.6819236355e-01 2.2619276220e-32
3.7163808322e-01 4.4974114892e-32
3.7194080558e-01 2.3485027451e-32
3.7337252072e-01 7.0854200289e-32
3.7519888697e-01 1.8946677840e-32
3.7651484099e-01 1.2965019897e-32
3.8191004468e-01 1.1227000709e-32
3.8259156266e-01 8.0528202525e-32
3.8355771553e-01 2.7665058863e-32
3.8381870475e-01 3.0146023149e-32
3.8812119715e-01 4.8557545665e-33
3.9322576141e-01 5.2254641873e-32
3.9430272996e-01 2.7925079922e-32
3.9451119498e-01 4.8385839046e-33
3.9514228952e-01 2.1966701132e-32
3.9758802824e-01 5.0583393697e-32
3.9884114349e-01 1.7724696364e-32
4.0092832187e-01 1.0006264374e-33
4.0296652931e-01 5.9589973668e-33
4.0341095622e-01 1.8370719007e-31
4.0384754415e-01 1.2131415491e-31
4.0622236227e-01 1.5111722906e-31
4.0676025531e-01 1.1995656304e-32
4.0759598618e-01 4.0780295834e-33
4.1158634710e-01 6.9579942498e-33
4.1217002159e-01 1.2511452300e-32
4.1436443567e-01 5.1904902429e-32
4.1756522528e-01 3.8082607285e-33
4.1867988762e-01 3.9884662330e-32
4.1995208686e-01 4.8345716497e-32
4.2099340376e-01 2.6914387146e-32
4.2377637775e-01 2.3446922247e-32
4.2607560297e-01 2.2969139671e-33
4.3079747011e-01 1.3127028575e-32
4.3117859857e-01 2.0140113459e-32
4.3187171917e-01 3.7243740413e-32
4.3386546236e-01 1.2673918245e-31
4.3853312831e-01 3.1289023824e-32
4.3862170991e-01 5.5916635665e-32
4.4109625300e-01 1.2772663476e-31
4.4213207801e-01 8.5488957590e-32
4.4234936826e-01 8.9090441496e-33
4.4443654663e-01 2.1289264599e-31
4.4578509468e-01 4.1257988309e-32
4.4724152770e-01 8.3226438813e-31
4.4735576891e-01 1.6641427018e-30
4.4848692153e-01 1.9519906870e-32
4.5110421094e-01 7.6694271265e-31
4.5172495986e-01 7.4217749491e-32
4.5384324531e-01 3.2335923922e-31
4.5567824635e-01 1.8990666608e-31
4.5664858435e-01 1.5484204486e-31
4.6040655385e-01 8.0422230553e-32
4.6107345004e-01 5.2555515448e-31
4.6380231905e-01 3.3779030399e-31
4.6563833537e-01 7.2465099444e-33
4.6630077066e-01 8.5164062415e-31
4.6683377917e-01 2.3170300514e-31
4.6728460251e-01 2.4141954287e-31
4.7430569487e-01 2.3744161895e-31
4.7572195136e-01 1.0503950613e-32
4.7778725861e-01 7.7681158220e-31
4.7949260221e-01 2.7551120871e-31
4.7979683825e-01 2.8190446055e-31
4.8025979454e-01 9.4324104565e-31
4.8212993467e-01 8.8665002648e-31
4.8949842591e-01 5.3318346494e-31
4.9074975246e-01 2.6500570935e-31
4.9171647057e-01 5.9287042977e-31
4.9241543053e-01 6.5989683203e-32
4.9340597772e-01 8.6248852879e-31
4.9366854579e-01 8.0870842518e-31
4.9557519206e-01 1.7556199802e-31
4.9575572416e-01 1.5305691731e-31
4.9645500548e-01 5.2228264668e-31
4.9867494645e-01 6.4894076063e-31
5.0015680912e-01 1.0741971880e-30
5.0195595126e-01 6.3591765893e-31
5.0242338848e-01 4.5191632558e-31
5.0699742388e-01 4.5675286143e-31
5.0802743689e-01 1.3782256692e-30
5.0837463780e-01 2.0161318541e-30
5.1034200393e-01 1.8799235473e-31
5.1156971126e-01 2.1273682213e-30
5.1239262757e-01 1.7521685610e-30
5.1376070504e-01 1.1828986858e-30
5.1514778281e-01 5.5896337037e-31
5.1860378005e-01 1.5712088726e-31
5.2129548337e-01 1.6825146093e-31
5.2334283440e-01 1.4729141697e-31
5.2562487241e-01 2.0408471360e-34
5.2568033735e-01 2.8214960927e-33
5.2822787849e-01 2.2154993725e-33
5.2906115831e-01 1.0628077208e-32
5.3169719476e-01 1.8298909111e-32
5.3300665067e-01 3.8165499979e-33
5.3344911220e-01 8.3803337795e-34
5.3933735361e-01 3.5722542935e-33
5.4206892999e-01 8.8533465474e-33
5.4361682708e-01 3.8238494617e-32
5.4368261748e-01 6.9817096993e-34
5.4546417602e-01 2.2931148708e-34
5.4553357804e-01 9.5652668508e-33
5.5024712227e-01 1.5262593674e-33
5.5147598665e-01 6.2611510808e-34
5.5149591284e-01 9.5902480439e-34
5.5274902810e-01 1.5277104160e-33
5.5483620647e-01 9.2676551567e-33
5.5599552084e-01 1.2021563771e-32
5.5775542876e-01 8.7934204797e-33
5.5865600757e-01 1.0636284206e-32
5.5899801500e-01 3.3846039923e-32
5.6150387079e-01 4.1934602693e-32
5.6166118146e-01 3.7793773358e-32
5.6216675459e-01 2.0334513718e-33
5.6347006777e-01 1.1018539091e-32
5.6607790619e-01 1.6298970357e-33
5.6939254171e-01 5.0244047431e-33
5.7147310988e-01 5.5985606539e-33
5.7256938307e-01 8.0777738104e-33
5.7261466091e-01 2.9093285218e-33
5.7330122039e-01 7.3201496875e-33
5.7499253420e-01 1.7603729040e-32
5.7768426236e-01 7.0060565941e-32
5.8131217402e-01 1.1503690402e-32
5.8201999528e-01 3.0857951276e-32
5.8432582820e-01 4.8669284015e-32
5.8470535472e-01 6.2425122688e-32
5.8719084224e-01 3.1022627046e-32
5.8911493111e-01 2.8477960241e-32
5.9123771012e-01 3.1245844497e-33
5.9165070143e-01 1.0858795914e-31
5.9252959452e-01 2.3757887895e-33
5.9678335355e-01 8.1592002273e-33
6.0103456343e-01 2.8361188394e-32
6.0114941230e-01 6.1003076782e-33
6.0116541472e-01 1.2548893467e-31
6.0250623976e-01 1.1278939758e-32
6.0895640098e-01 7.7027441592e-34
6.0939521034e-01 2.1681139723e-32
6.0978763763e-01 1.1137465750e-32
6.0997518510e-01 1.0730066188e-32
6.1055646896e-01 7.9404003884e-34
6.1828054338e-01 2.2796281837e-32
6.1850075897e-01 2.1617703135e-32
6.1953365864e-01 1.5068884038e-33
6.2074166377e-01 5.7851366998e-34
6.2088780412e-01 6.4682833301e-33
6.2131484266e-01 6.1913395939e-33
6.2162083701e-01 5.5614774920e-33
6.2388856061e-01 3.9315390743e-33
6.2454005930e-01 1.5920776702e-33
6.2689289071e-01 1.4762745434e-32
6.2828850133e-01 9.1261981173e-34
6.2893305706e-01 1.2081410767e-32
6.3021375954e-01 1.0516744398e-32
6.3169514322e-01 2.5807094153e-32
6.3286253673e-01 7.7865674675e-33
6.3515892620e-01 3.6017677051e-32
6.3825774042e-01 1.5745440901e-32
6.3851001978e-01 1.4561936622e-33
6.4116808335e-01 2.3943367378e-32
6.4213339186e-01 1.1045624620e-32
6.4340631051e-01 2.9545804644e-32
6.4446889290e-01 2.8444320743e-32
6.4544281822e-01 1.9706465125e-33
6.4862763515e-01 1.1201265554e-02
6.4865544646e-01 2.9764964116e-31
6.5148998526e-01 1.4006653769e-32
6.5155043811e-01 3.4106935816e-32
6.5246462575e-01 5.2475906098e-33
6.5382541729e-01 5.2336429821e-33
6.5586383586e-01 4.2537165416e-33
6.5931422505e-01 1.2831667517e-33
6.6198663255e-01 1.0916029589e-32
6.6347007043e-01 6.1857309908e-34
6.6458823766e-01 7.1822804483e-34
6.6793404284e-01 1.6256908476e-33
6.6893572570e-01 7.4247636821e-34
6.6905566741e-01 7.2600351394e-34
6.6981993650e-01 3.3070948352e-33
6.7040111548e-01 1.4066781798e-33
6.7085329491e-01 2.6296740913e-30
6.7338460419e-01 2.2032881077e-33
6.7430480916e-01 3.4793575962e-30
6.7734109950e-01 7.9889552502e-33
6.8296904292e-01 3.0638587164e-33
6.8332331112e-01 9.0711325337e-33
6.8431062706e-01 1.3951916278e-33
6.8530423650e-01 1.8438550295e-32
6.8647810373e-01 4.8373260371e-33
6.8752629431e-01 1.3144176394e-32
6.8895104299e-01 1.5349127481e-32
6.8975427490e-01 6.1422737735e-32
6.9270471234e-01 7.3302673089e-31
6.9395782759e-01 1.6586283467e-30
6.9536282955e-01 5.2941093966e-04
6.9569513463e-01 1.1126857618e-31
6.9604500597e-01 1.4873759909e-31
6.9759050209e-01 8.0813737681e-31
6.9847977376e-01 3.1799132650e-31
6.9896422825e-01 7.6693071000e-32
7.0271267028e-01 1.4685516850e-31
7.0378380328e-01 7.1667321907e-33
7.0459090629e-01 1.5529504626e-31
7.0515747720e-01 4.6988555584e-31
7.0563790886e-01 1.1705071411e-05
7.0728670568e-01 3.9039627481e-31
7.0761476694e-01 1.2252247752e-31
7.0809646242e-01 7.8661013228e-31
7.1019094105e-01 9.2397493234e-32
7.1109095347e-01 1.2382156453e-30
7.1268190938e-01 2.8698074396e-30
7.1290589960e-01 1.9739576301e-30
7.1484761608e-01 2.9050926158e-05
7.1846044544e-01 9.1078127605e-32
7.1889306185e-01 1.7142493358e-31
7.2172029301e-01 1.2823569222e-32
7.2264846640e-01 4.1624294310e-31
7.2540945549e-01 1.0475021239e-31
7.2591415421e-01 5.8614013699e-33
7.2746800764e-01 2.4780112325e-32
7.2781885182e-01 7.6830190245e-33
7.2850633832e-01 9.7710385837e-31
7.2890041881e-01 1.3969908441e-31
7.3038007775e-01 2.1200359550e-32
7.3292511954e-01 3.6891300142e-33
7.3373839401e-01 1.7479899063e-32
7.3427230604e-01 4.1781675295e-31
7.3584029795e-01 3.6826522459e-34
7.4027022052e-01 8.8606798738e-32
7.4165851264e-01 1.0629352110e-33
7.4235821179e-01 1.1781118408e-32
