#Ef (V/um) | GS1 (meV) | GS2 (meV) | Gap (micro-eV)
2.000000000000000000e+01 -1.264419098303214106e+01 -1.264386833052429182e+01 3.226525078492414877e-01
2.300000000000000000e+01 -9.904078537879382083e+00 -9.903744846768210763e+00 3.336911111713192213e-01
2.600000000000000000e+01 -7.960130674301328924e+00 -7.959789265501532540e+00 3.414087997963832777e-01
2.900000000000000000e+01 -6.532656298378161530e+00 -6.532309334436812165e+00 3.469639413493652569e-01
3.200000000000000000e+01 -5.454607776037903477e+00 -5.454256748055879456e+00 3.510279820240214121e-01
3.500000000000000000e+01 -4.621200671288511863e+00 -4.620846653388722913e+00 3.540178997889498191e-01
3.800000000000000000e+01 -3.964034589364380246e+00 -3.963678382077222118e+00 3.562072871581278832e-01
4.100000000000000000e+01 -3.436950086502303492e+00 -3.436592302832863322e+00 3.577836694401703710e-01
4.400000000000000000e+01 -3.007902972722702906e+00 -3.007544092523544155e+00 3.588801991587509121e-01
4.700000000000000000e+01 -2.654097723286329202e+00 -2.653738129053404116e+00 3.595942329250867431e-01
5.000000000000000000e+01 -2.358968107528673031e+00 -2.358608108777497936e+00 3.599987511750946112e-01
5.300000000000000000e+01 -2.110245900179478884e+00 -2.109885750519533421e+00 3.601496599454634406e-01
5.600000000000000000e+01 -1.898692170067640461e+00 -1.898332079455435917e+00 3.600906122045444135e-01
5.900000000000000000e+01 -1.717243940434121541e+00 -1.716884084154223444e+00 3.598562798980964317e-01
6.200000000000000000e+01 -1.560428029726718346e+00 -1.560068555100016408e+00 3.594746267019388597e-01
6.500000000000000000e+01 -1.423950741159299760e+00 -1.423591772640588671e+00 3.589685187110891462e-01
6.800000000000000000e+01 -1.304405702529218170e+00 -1.304047345642568079e+00 3.583568866500908001e-01
7.100000000000000000e+01 -1.199062585279177640e+00 -1.198704929701147393e+00 3.576555780302470566e-01
7.400000000000000000e+01 -1.105712137259423855e+00 -1.105355259268449908e+00 3.568779909739472345e-01
7.700000000000000000e+01 -1.022551038304473803e+00 -1.022195002752061210e+00 3.560355524125924376e-01
8.000000000000000000e+01 -9.480953210450826507e-01 -9.477401829620119011e-01 3.551380830707495662e-01
