-6.163008805788181173e-03 -6.161310990508450137e-03
-6.146451106229229230e-03 -6.144819252904900296e-03
-6.130566036733398928e-03 -6.129000385616667837e-03
-6.115353818337973361e-03 -6.113854599378807167e-03
-6.100814662907468912e-03 -6.099382095791041312e-03
-6.086948773118597798e-03 -6.085583067301158881e-03
-6.073756342469236597e-03 -6.072457697212197553e-03
-6.061237555265128717e-03 -6.060006159667515047e-03
-6.049392586631281536e-03 -6.048228619660577302e-03
-6.038221602495885514e-03 -6.037125233017168885e-03
-6.027724759599832616e-03 -6.026696146403215729e-03
-6.017902205485125763e-03 -6.016941497311643731e-03
-6.008754078503322597e-03 -6.007861414069107751e-03
-6.000280507805801078e-03 -5.999456015824693352e-03
-5.992481613348273235e-03 -5.991725412552683684e-03
-5.985357505884405724e-03 -5.984669705044712469e-03
-5.978908286968323028e-03 -5.978288984910495180e-03
-5.973134048954696802e-03 -5.972583334576391824e-03
-5.968034874993576391e-03 -5.967552827278592951e-03
-5.963610839034272880e-03 -5.963197527065342701e-03
-5.959862005821298971e-03 -5.959517488791393758e-03
-5.956788430897846237e-03 -5.956512758119736003e-03
-5.954390160605668898e-03 -5.954183371519963276e-03
-5.952667232079527498e-03 -5.952529356261084675e-03
-5.951619673251486685e-03 -5.951550730414188230e-03
-5.951247502852839884e-03 -5.951247502852788709e-03
-5.951619673251518777e-03 -5.951550730414215985e-03
-5.952667232079545713e-03 -5.952529356261089880e-03
-5.954390160605652418e-03 -5.954183371519947664e-03
-5.956788430897900014e-03 -5.956512758119781106e-03
-5.959862005821308512e-03 -5.959517488791414574e-03
-5.963610839034245124e-03 -5.963197527065316680e-03
-5.968034874993609351e-03 -5.967552827278615503e-03
-5.973134048954677720e-03 -5.972583334576363201e-03
-5.978908286968275324e-03 -5.978288984910456148e-03
-5.985357505884416132e-03 -5.984669705044724612e-03
-5.992481613348267164e-03 -5.991725412552689756e-03
-6.000280507805812354e-03 -5.999456015824702892e-03
-6.008754078503278362e-03 -6.007861414069067853e-03
-6.017902205485093671e-03 -6.016941497311615109e-03
-6.027724759599846494e-03 -6.026696146403232208e-03
-6.038221602495843013e-03 -6.037125233017126384e-03
-6.049392586631291077e-03 -6.048228619660596384e-03
-6.061237555265010755e-03 -6.060006159667409228e-03
-6.073756342469276495e-03 -6.072457697212226176e-03
-6.086948773118615146e-03 -6.085583067301173626e-03
-6.100814662907513147e-03 -6.099382095791091619e-03
-6.115353818337988974e-03 -6.113854599378824514e-03
-6.130566036733362499e-03 -6.129000385616637479e-03
-6.146451106229165046e-03 -6.144819252904830040e-03
-6.163008805788189846e-03 -6.161310990508457076e-03
